L,rho,E_1st,E_2nd,E_4th,abs_R_1st,R_1st,R_2nd,R_4th,bond_energy_1st,bond_energy_2nd,bond_energy_4th,bond_defect_1st,bond_defect_2nd,bond_defect_4th
240,0.158,0.5077480635592448,0.2578081019299615,0.06646502348622829,1000
240,0.159,0.5081577801030184,0.25822433570147446,0.06667981397552354,1000
240,0.16,0.508584606878977,0.2586583085746708,0.06690412703054809,1000
240,0.161,0.5090144239408855,0.2590956899370424,0.06713058292518895,1000
240,0.162,0.5094645633169497,0.25955414745086924,0.06736836187015464,1000
240,0.163,0.5099222817764771,0.26002074025138056,0.06761079243273921,1000
240,0.164,0.5103840761841221,0.2604919123178848,0.06785604377623275,1000
240,0.165,0.5108589759716352,0.260976900801708,0.06810895055094672,1000
240,0.166,0.5113488275394252,0.26147763084246617,0.06837055918803696,1000
240,0.167,0.5118392658097527,0.26197944212892127,0.0686332365908078,1000
240,0.168,0.5123394610569616,0.2624917311950316,0.0689019171762686,1000
240,0.169,0.5128577099952399,0.263023038930952,0.0691811276664802,1000
240,0.17,0.5133788472365443,0.26355784945959687,0.06946274915168175,1000
240,0.171,0.5139122068412377,0.26410576443760864,0.06975186336307167,1000
240,0.172,0.5144525430721489,0.2646614281867151,0.0700456812177614,1000
240,0.173,0.5150044511176204,0.2652295940817047,0.070346747560741,1000
240,0.174,0.5155632469604531,0.2658054710442649,0.0706525584611288,1000
240,0.175,0.5161233021673437,0.26638327259504885,0.0709600580993697,1000
240,0.176,0.5167007867326445,0.2669797134895069,0.07127817860633237,1000
240,0.177,0.5172872201539552,0.26758607770599757,0.07160231922662706,1000
240,0.178,0.5178721360614715,0.26819155986374393,0.0719267241049446,1000
240,0.179,0.5184724432536542,0.26881368528572164,0.07226080908751153,1000
260,0.13,0.5016263817019196,0.2516290287353053,0.06331717003084113,1000
260,0.131,0.5017106976401661,0.25171362587801077,0.06335975121621244,1000
260,0.132,0.5017991378806824,0.25180237665073313,0.06340443877352524,1000
260,0.133,0.5018964575211085,0.2519000561067665,0.06345364031673636,1000
260,0.134,0.5019970270927064,0.2520010172727457,0.06350451478600742,1000
260,0.135,0.5021006576774775,0.25210507246131536,0.06355696959903914,1000
260,0.136,0.502210924797549,0.2522158151128166,0.06361281953884368,1000
260,0.137,0.502329500271555,0.2523349291689046,0.06367291882639169,1000
260,0.138,0.5024510853947837,0.2524570954488214,0.06373458729902849,1000
260,0.139,0.5025823302069454,0.2525890010108288,0.06380120583100171,1000
260,0.14,0.5027230526680297,0.2527304701986922,0.06387269310934542,1000
260,0.141,0.5028650977582042,0.252873308978366,0.06394491285683003,1000
260,0.142,0.5030224876461226,0.2530316252588861,0.06402500558891552,1000
260,0.143,0.5031934620063052,0.253203662545055,0.06411209709547701,1000
260,0.144,0.5033749343626687,0.25338632696092434,0.06420463313988756,1000
260,0.145,0.5035742033116294,0.2535869809170685,0.06430635960526553,1000
260,0.146,0.5037988228130282,0.25381325641489716,0.06442117171791617,1000
260,0.147,0.5040451497823972,0.2540615156580286,0.06454725642025114,1000
260,0.148,0.5043073285525015,0.25432588452982996,0.0646816584901189,1000
260,0.149,0.5045878105060022,0.25460886159753604,0.06482567554720578,1000
260,0.15,0.504885234378476,0.2549091030912967,0.06497865409945949,1000
260,0.151,0.5051949990881726,0.25522199045905797,0.06513826783935082,1000
260,0.152,0.5055199150547107,0.2555503883257155,0.06530600486678659,1000
260,0.153,0.505861746493721,0.25589611033380494,0.06548282314102477,1000
260,0.154,0.5062157813294028,0.25625442111982866,0.06566633229275576,1000
260,0.155,0.506577380064869,0.2566206457254947,0.06585415964348962,1000
260,0.156,0.5069528235442641,0.2570011696745412,0.06604960571160216,1000
260,0.157,0.5073487540947251,0.25740276246021565,0.06625618642461308,1000
260,0.158,0.5077485780084858,0.2578086229479144,0.06646529068450344,1000
260,0.159,0.5081564088538292,0.2582229405174246,0.0666790918209246,1000
260,0.16,0.5085833801451203,0.25865705931899047,0.06690347925949584,1000
260,0.161,0.5090177239685186,0.25909904855279453,0.06713232239037449,1000
260,0.162,0.5094607453913828,0.2595502560585804,0.06736634057359149,1000
260,0.163,0.5099178172205525,0.26001618573417873,0.06760842247596036,1000
260,0.164,0.5103833619288967,0.26049118188189513,0.06785566182752734,1000
260,0.165,0.5108566244305953,0.26097449651825877,0.06810769388091266,1000
260,0.166,0.5113395908355334,0.2614681830787357,0.06836561695704742,1000
260,0.167,0.5118353385795179,0.26197541942587776,0.0686311262589618,1000
260,0.168,0.5123446451593273,0.2624970417716687,0.06890470360435104,1000
260,0.169,0.5128593412785514,0.2630247105701959,0.06918200534973229,1000
260,0.17,0.5133846077243779,0.26356376223892924,0.06946586392456729,1000
260,0.171,0.5139145087160152,0.2641081299534834,0.06975311242588877,1000
260,0.172,0.5144560941864718,0.26466508004383615,0.0700476122150784,1000
260,0.173,0.5150000149139736,0.26522502256551944,0.0703443202378382,1000
260,0.174,0.5155583932441243,0.26580046449387523,0.07064989505808411,1000
260,0.175,0.5161269743159469,0.2663870613512611,0.07096207469711291,1000
260,0.176,0.516696789751423,0.2669755802975851,0.07127596876008654,1000
260,0.177,0.5172807769754988,0.2675794103849357,0.07159874959218072,1000
260,0.178,0.517872389577955,0.2681918205125961,0.07192686184296107,1000
260,0.179,0.5184742940851804,0.26881560263488574,0.07226183790597299,1000
280,0.13,0.5016178914805651,0.25162051059835266,0.06331288290883257,1000
280,0.131,0.5017049974486971,0.2517079059924707,0.06335687147712868,1000
280,0.132,0.5017959271284926,0.25179915400276065,0.06340281548755719,1000
280,0.133,0.5018905756694029,0.251894151656838,0.06345066536308105,1000
280,0.134,0.5019914403717295,0.2519954078751898,0.06350168727232537,1000
280,0.135,0.5020953573993991,0.2520997494286135,0.06355428518129982,1000
280,0.136,0.5022064626481813,0.2522113327871345,0.06361055806259032,1000
280,0.137,0.5023244588909869,0.25232986374962246,0.06367036190579314,1000
280,0.138,0.5024471859516054,0.25245317634166137,0.0637326079324519,1000
280,0.139,0.5025758135304638,0.25258245002097196,0.0637978957511537,1000
280,0.14,0.5027153071618622,0.2527226819645273,0.06386875590996072,1000
280,0.141,0.5028625902505905,0.252870786693996,0.06394363680703541,1000
280,0.142,0.5030188912364351,0.25302800693632943,0.06402317431404535,1000
280,0.143,0.5031851102634708,0.253195257121143,0.06410784018369164,1000
280,0.144,0.5033670389764625,0.25337837786404144,0.06420060433138727,1000
280,0.145,0.5035738242253239,0.253586598476423,0.06430616498756703,1000
280,0.146,0.5037942794976058,0.253808677941079,0.06441884691354559,1000
280,0.147,0.5040408819526544,0.2540572127232861,0.06454506941360137,1000
280,0.148,0.5043070652783493,0.25432561823068606,0.06468152226651372,1000
280,0.149,0.5045872336559902,0.25460827882306003,0.06482537814494017,1000
280,0.15,0.5048835596549355,0.2549074113619208,0.06497779096941574,1000
280,0.151,0.5051953104693978,0.25522230438744437,0.06513842737975267,1000
280,0.152,0.505521880782449,0.25555237476485076,0.06530701912550566,1000
280,0.153,0.5058628442707563,0.25589722028162665,0.06548339048817686,1000
280,0.154,0.5062106559141529,0.2562492315522246,0.0656636721470787,1000
280,0.155,0.5065801367751097,0.25662343841111995,0.06585559266903365,1000
280,0.156,0.5069535359971901,0.2570018910602351,0.06604997550395394,1000
280,0.157,0.5073451109344456,0.25739906493190245,0.0662542820695803,1000
280,0.158,0.507751464969334,0.25781155406299594,0.0664668014142531,1000
280,0.159,0.5081612855431316,0.2582278956549786,0.06668164974070322,1000
280,0.16,0.5085840210903109,0.2586577103005976,0.06690381502145576,1000
280,0.161,0.5090155266412105,0.25909681017122604,0.06713116098882488,1000
280,0.162,0.509463017595086,0.25955257063622583,0.06736754142885919,1000
280,0.163,0.5099199902701462,0.26001840065439275,0.06760957302363053,1000
280,0.164,0.5103814608597514,0.26048924005651203,0.06785464883986808,1000
280,0.165,0.510857285593205,0.2609751710286482,0.0681080448884375,1000
280,0.166,0.5113435393482441,0.26147221995915704,0.06836772675314097,1000
280,0.167,0.5118418816352374,0.26198211656735293,0.06863463440126195,1000
280,0.168,0.5123437997754018,0.26249617391898283,0.06890424631026083,1000
280,0.169,0.5128583080533164,0.26302364936195827,0.06918144561837282,1000
280,0.17,0.5133844133913642,0.2635635612929854,0.0694657565132111,1000
280,0.171,0.513915148944189,0.2641087857693852,0.06975345648356757,1000
280,0.172,0.5144511374665718,0.26465997864934715,0.07004491044793246,1000
280,0.173,0.5150003289505791,0.2652253447667637,0.07034448981637301,1000
280,0.174,0.5155568020655193,0.2657988217986311,0.07064901966872703,1000
280,0.175,0.5161184977759644,0.26637831015059193,0.0709574109423162,1000
280,0.176,0.5166988021774012,0.26697765822454,0.07127707645512135,1000
280,0.177,0.5172792409634701,0.26757782010283576,0.07159789727222034,1000
280,0.178,0.5178800484094093,0.26819975178998506,0.0719311146373478,1000
280,0.179,0.5184693748604865,0.2688104996866801,0.07225909228844524,1000
300,0.13,0.5016128468958841,0.2516154493545731,0.06331033554520332,1000
300,0.131,0.5016997651273618,0.2517026555915717,0.06335422810328155,1000
300,0.132,0.5017903804949924,0.2517935872216962,0.06340001183950181,1000
300,0.133,0.5018848476820505,0.25188840157848796,0.06344776810490448,1000
300,0.134,0.5019834205482875,0.25198735574863695,0.06349762871042468,1000
300,0.135,0.5020904513092389,0.2520948226898676,0.06355180103275479,1000
300,0.136,0.5022010693213066,0.2522059154864941,0.063607825278369,1000
300,0.137,0.5023170311186647,0.2523224012009819,0.06366659561048936,1000
300,0.138,0.5024421624674529,0.25244812793971216,0.06373005862795068,1000
300,0.139,0.5025716370225198,0.25257825184841276,0.06379577483137887,1000
300,0.14,0.5027103909962635,0.2527177386766862,0.0638662569188754,1000
300,0.141,0.5028552287320743,0.25286338256579055,0.06393989176251108,1000
300,0.142,0.5030141327296299,0.25302321938440653,0.06402075122646086,1000
300,0.143,0.5031823963296502,0.2531925256731614,0.06410645677560683,1000
300,0.144,0.5033656341590188,0.25337696313632785,0.06419988695230097,1000
300,0.145,0.5035688024170762,0.2535815404455643,0.06430359935660002,1000
300,0.146,0.5037932408870102,0.2538076313676863,0.06441831557225976,1000
300,0.147,0.5040402840241338,0.25405660955005116,0.06454476251345484,1000
300,0.148,0.5043064283188285,0.25432497557246936,0.0646811951620943,1000
300,0.149,0.5045867615664904,0.2546078018458778,0.06482513469349581,1000
300,0.15,0.5048854929580203,0.2549093631990917,0.06497878568937591,1000
300,0.151,0.5051978503627611,0.2552248701762771,0.06513973656686604,1000
300,0.152,0.5055208032725703,0.25555128485290063,0.06530646155283648,1000
300,0.153,0.5058618398567711,0.2558962034493299,0.06548286942306554,1000
300,0.154,0.5062141271682598,0.2562527451812653,0.06566547211543136,1000
300,0.155,0.5065782027433217,0.2566214781618676,0.06585458579184507,1000
300,0.156,0.5069554843228846,0.25700386562845823,0.06605098956263387,1000
300,0.157,0.5073440003254308,0.25739793738310707,0.06625370096635767,1000
300,0.158,0.5077479105335219,0.257807943773509,0.06646493909258537,1000
300,0.159,0.5081601547742173,0.2582267459679583,0.0666810555019877,1000
300,0.16,0.5085826063533964,0.25865627066486524,0.06690306964398403,1000
300,0.161,0.5090188080697291,0.2591001500951008,0.06713289101947653,1000
300,0.162,0.5094625898084771,0.25955213364604685,0.067367313435376,1000
300,0.163,0.5099199043158363,0.26001831230613354,0.06760952636298755,1000
300,0.164,0.5103816921048249,0.26048947532068906,0.06785477059234188,1000
300,0.165,0.5108589920402674,0.260976913529497,0.06810895334249005,1000
300,0.166,0.511344048380962,0.26147273942461696,0.06836799723790438,1000
300,0.167,0.5118408529479107,0.2619810628715438,0.06863408162613908,1000
300,0.168,0.5123435650114312,0.26249593238086666,0.06890411847732321,1000
300,0.169,0.512856769911758,0.26302207085227214,0.06918061439300206,1000
300,0.17,0.5133850244405976,0.26356418776766305,0.06946608576264728,1000
300,0.171,0.5139104813510651,0.2641039873561416,0.06975092090567228,1000
300,0.172,0.5144559809755519,0.2646649612743014,0.07004754692734129,1000
300,0.173,0.5149987284177165,0.26522369497381715,0.07034361336380357,1000
300,0.174,0.5155581780046073,0.26580023946361203,0.07064977214308965,1000
300,0.175,0.5161269424937305,0.2663870257925658,0.07096205286460334,1000
300,0.176,0.5166977236503556,0.2669765429164806,0.07127648011794883,1000
300,0.177,0.5172864519676537,0.2675852787175488,0.07160188708933599,1000
300,0.178,0.5178747520136343,0.26819426434841703,0.07192816941035818,1000
300,0.179,0.5184705385459374,0.26881170449413155,0.07225973801478773,1000
320,0.13,0.5016108805222529,0.25161347644727944,0.06330934252529737,1000
320,0.131,0.5016950606675362,0.2516979348849764,0.06335185141888354,1000
320,0.132,0.5017879171310152,0.25179111497297113,0.06339876678225963,1000
320,0.133,0.5018807478083409,0.251884286052491,0.06344569459983801,1000
320,0.134,0.5019817876273173,0.2519857161730945,0.06349680222734075,1000
320,0.135,0.5020872528619648,0.2520916106557304,0.06355018134209614,1000
320,0.136,0.5021985130158539,0.25220334763418295,0.06360652972701022,1000
320,0.137,0.502312776145256,0.2523181261961188,0.06366443793490155,1000
320,0.138,0.5024367603057949,0.252442699345975,0.06372731770465341,1000
320,0.139,0.5025668344144127,0.2525734242332986,0.06379333582111107,1000
320,0.14,0.5027072384584488,0.2527145688460302,0.06386465456816082,1000
320,0.141,0.5028521129380226,0.25286024868609136,0.06393830657923434,1000
320,0.142,0.503010391006811,0.2530194547107156,0.06401884572715003,1000
320,0.143,0.5031782840789992,0.2531883870061215,0.06410436077059888,1000
320,0.144,0.5033633029896176,0.253374616180048,0.06419869752655616,1000
320,0.145,0.5035660645734855,0.2535787827308875,0.06430220041135522,1000
320,0.146,0.5037917883982449,0.25380616740329437,0.06441757197824867,1000
320,0.147,0.5040397519290077,0.2540560729325619,0.06454448962467127,1000
320,0.148,0.5043046394053723,0.2543231709045055,0.06468027686492887,1000
320,0.149,0.5045866105214982,0.2546076491939066,0.06482505673528435,1000
320,0.15,0.5048836992666621,0.25490755149008515,0.0649778615450319,1000
320,0.151,0.5051953837254011,0.25522237769076067,0.06513846406823176,1000
320,0.152,0.505520850192291,0.25555133179051737,0.06530648503151418,1000
320,0.153,0.5058595498799964,0.25589388631159377,0.06548168320813755,1000
320,0.154,0.506214793934916,0.256253419772327,0.06566581737315288,1000
320,0.155,0.506579446840028,0.25662273792459406,0.06585523163578777,1000
320,0.156,0.5069573140214282,0.2570057206275022,0.06605194288982984,1000
320,0.157,0.5073428209084831,0.2573967401740883,0.06625308416544726,1000
320,0.158,0.5077470863738224,0.2578071062124084,0.06646450658272968,1000
320,0.159,0.5081584916603135,0.2582250553078567,0.06668018193766145,1000
320,0.16,0.5085823466823892,0.25865600586126203,0.06690293195910152,1000
320,0.161,0.5090173187927411,0.25909863355843926,0.06713210473862594,1000
320,0.162,0.5094598886095886,0.25954938074306383,0.06736588378600417,1000
320,0.163,0.5099214881306299,0.2600199268799139,0.06761036531032134,1000
320,0.164,0.5103812426398662,0.2604890160341481,0.06785453080409085,1000
320,0.165,0.5108616363931002,0.2609796145527168,0.06811036235893267,1000
320,0.166,0.5113460168560476,0.2614747522890249,0.0683690495720796,1000
320,0.167,0.5118386275652527,0.2619787838408653,0.06863288650777681,1000
320,0.168,0.5123434126951958,0.26249577574419,0.06890403565614356,1000
320,0.169,0.5128555966417596,0.2630208664150134,0.06917997975539716,1000
320,0.17,0.5133852975406252,0.2635644673688279,0.06946623229472043,1000
320,0.171,0.5139110512034183,0.2641045721373585,0.06975122881467052,1000
320,0.172,0.5144532606864393,0.26466216142840737,0.0700460639238962,1000
320,0.173,0.5150007953949558,0.26522582280541174,0.07034474084683646,1000
320,0.174,0.5155597887671235,0.2658018996742369,0.07065065399636244,1000
320,0.175,0.5161257641998837,0.2663858084932027,0.07096140325251105,1000
320,0.176,0.5167021808687792,0.26698114775878,0.0712789375775223,1000
320,0.177,0.5172844390721306,0.2675831953591545,0.07160077120480958,1000
320,0.178,0.5178790882665385,0.26819875497370266,0.07193057743677879,1000
320,0.179,0.5184718946948917,0.26881311017817777,0.07226049313871132,1000
340,0.13,0.5016066569938146,0.2516092391513483,0.06330721004241928,1000
340,0.131,0.5016923904224135,0.2516952554511098,0.06335050246570674,1000
340,0.132,0.5017809700341278,0.2517841427433728,0.06339525539815137,1000
340,0.133,0.5018761981340735,0.25187971911945933,0.06344339377620363,1000
340,0.134,0.5019784564503732,0.25198237165064413,0.06349511654029152,1000
340,0.135,0.5020820201870108,0.25208635592132594,0.06354753177572896,1000
340,0.136,0.5021939290930625,0.2521987433266829,0.06360420705234737,1000
340,0.137,0.5023098369486391,0.252315173262909,0.06366294763523228,1000
340,0.138,0.5024332365070797,0.25243915815043305,0.06372552958098811,1000
340,0.139,0.5025624298567694,0.2525689969078744,0.0637910992137526,1000
340,0.14,0.5027033058905419,0.2527106148426378,0.06386265595536415,1000
340,0.141,0.502848740361771,0.2528568567036981,0.06393659101405677,1000
340,0.142,0.5030043285409688,0.25301335566818606,0.06401575929747287,1000
340,0.143,0.5031739547093127,0.2531840297268036,0.06410215395083547,1000
340,0.144,0.5033580564776581,0.2533693341244875,0.06419602059311284,1000
340,0.145,0.5035637865509295,0.25357648827040796,0.06430103656484595,1000
340,0.146,0.5037908855771205,0.2538052575926195,0.06441711000199911,1000
340,0.147,0.5040382136351785,0.2540545220534509,0.06454370144497926,1000
340,0.148,0.5043059356937065,0.25432447800233765,0.06468094135882606,1000
340,0.149,0.5045866565886632,0.2546076954062425,0.06482507998478217,1000
340,0.15,0.5048840198373087,0.25490787494518197,0.06497802619579113,1000
340,0.151,0.5051962009337696,0.2552232029743574,0.06513888490503782,1000
340,0.152,0.5055222041047691,0.2555527003612443,0.06530718421394544,1000
340,0.153,0.5058592590113634,0.25589359170846304,0.06548153210037835,1000
340,0.154,0.5062144074317823,0.25625302805727057,0.06566561619841546,1000
340,0.155,0.5065805675909517,0.2566238732736088,0.06585581419483387,1000
340,0.156,0.5069554921552578,0.2570038729362788,0.06605099266766414,1000
340,0.157,0.507344618370457,0.25739856366348696,0.0662540225055221,1000
340,0.158,0.5077475114784569,0.2578075376114552,0.0664647287168858,1000
340,0.159,0.5081616139225378,0.2582282280484318,0.06668182001702484,1000
340,0.16,0.5085831648048494,0.2586568377878607,0.06690336207776974,1000
340,0.161,0.5090174248373107,0.2590987410252957,0.06713215991960353,1000
340,0.162,0.5094614594297392,0.2595509809369826,0.06736671408564653,1000
340,0.163,0.5099180868127563,0.2600164576029507,0.06760856066248304,1000
340,0.164,0.5103822868782587,0.2604900811261475,0.06785508483151588,1000
340,0.165,0.5108578163067828,0.2609757110496836,0.06810832443855307,1000
340,0.166,0.5113442638961773,0.2614729590347716,0.0683681112508135,1000
340,0.167,0.5118382739005521,0.2619784214086083,0.06863269619602476,1000
340,0.168,0.5123448463966279,0.2624972442476212,0.06890480598691258,1000
340,0.169,0.5128585975057509,0.26302394372248006,0.06918159779818277,1000
340,0.17,0.5133816140392322,0.2635606845008261,0.06946423743740322,1000
340,0.171,0.5139129044265286,0.2641064764774771,0.069752234235949,1000
340,0.172,0.5144544505044196,0.26466338486089297,0.07004671069177715,1000
340,0.173,0.5150012489967194,0.26522628957124195,0.07034498797176958,1000
340,0.174,0.5155589032751772,0.2658009862389965,0.07065016799902935,1000
340,0.175,0.5161292399569095,0.2663893956939065,0.07096331371353924,1000
340,0.176,0.5167010968822054,0.26698002744194776,0.07127833924200032,1000
340,0.177,0.5172838959988486,0.26758263264452287,0.07160046912990574,1000
340,0.178,0.5178725528747797,0.26819198445126574,0.07192694420373885,1000
340,0.179,0.5184723032360864,0.268813533002125,0.0722607195886893,1000
360,0.13,0.5016044920818775,0.2516070671544027,0.0633061169241122,1000
360,0.131,0.501688806214062,0.2516916589792936,0.06334869190331133,1000
360,0.132,0.5017802483017864,0.25178341830064316,0.06339489045112985,1000
360,0.133,0.50187493213078,0.2518784482531789,0.06344275345201775,1000
360,0.134,0.5019739586160478,0.2519778558063957,0.06349284049990778,1000
360,0.135,0.5020792802473317,0.252083604359799,0.06354614429905862,1000
360,0.136,0.5021895846260682,0.2521943796809605,0.06360200592354674,1000
360,0.137,0.5023079415635128,0.2523132690030519,0.06366198656814336,1000
360,0.138,0.5024317211075202,0.2524376352028521,0.06372476050269987,1000
360,0.139,0.5025609683206393,0.2525675277261169,0.06379035691715466,1000
360,0.14,0.5026993398343522,0.2527066271663468,0.06386064031998932,1000
360,0.141,0.502846169097002,0.25285427068086724,0.06393528311726583,1000
360,0.142,0.5030020532715014,0.253011066515732,0.06401460071093507,1000
360,0.143,0.5031726830449651,0.25318274986593475,0.064101505744474,1000
360,0.144,0.5033564855972177,0.2533677524417063,0.06419521883773797,1000
360,0.145,0.5035637262395056,0.2535764273400284,0.06430100547203581,1000
360,0.146,0.5037901646036241,0.25380453091872446,0.06441674089698061,1000
360,0.147,0.5040387143706959,0.25405502657654455,0.06454395753698909,1000
360,0.148,0.5043029909674359,0.25432150782879126,0.06467943049395025,1000
360,0.149,0.5045875090358327,0.2546085554682035,0.06482551773282216,1000
360,0.15,0.5048844847787503,0.2549083442318465,0.06497826524534273,1000
360,0.151,0.505195956237805,0.2552229554272025,0.06513875823085345,1000
360,0.152,0.5055210901961702,0.25555157403158835,0.065306608419545,1000
360,0.153,0.5058602795552282,0.2558946237720298,0.06548205984737675,1000
360,0.154,0.5062120306661892,0.25625062152786154,0.06566438260851071,1000
360,0.155,0.5065782237926159,0.2566214982679317,0.0658545948586507,1000
360,0.156,0.5069558000231006,0.25700418471066483,0.06605115253536761,1000
360,0.157,0.5073448806966255,0.25739882972520184,0.06625415935200983,1000
360,0.158,0.5077476964200798,0.25780772499263105,0.06646482489398957,1000
360,0.159,0.5081574148893312,0.25822396001337444,0.06667961528747478,1000
360,0.16,0.5085843947040322,0.25865808836846643,0.06690400857389639,1000
360,0.161,0.5090162590048811,0.25909755386491645,0.06713154442271745,1000
360,0.162,0.5094639467940455,0.25955351519596126,0.06736802944433506,1000
360,0.163,0.5099179608293393,0.26001632882669823,0.06760849338903227,1000
360,0.164,0.5103822430341237,0.26049003600299137,0.06785506093916603,1000
360,0.165,0.5108582467446323,0.2609761504970406,0.06810855345620397,1000
360,0.166,0.5113455260138589,0.26147424900523647,0.06836878501691279,1000
360,0.167,0.5118381718960324,0.26197831647763936,0.06863264068087148,1000
360,0.168,0.5123443277782824,0.26249671260376667,0.06890452664481236,1000
360,0.169,0.5128577775444526,0.2630231024328329,0.06918115498578484,1000
360,0.17,0.513379841407861,0.26355886402553164,0.06946327740150646,1000
360,0.171,0.5139121315788849,0.2641056817926784,0.06975181412237096,1000
360,0.172,0.5144519482726972,0.26466080981692697,0.07004534714871795,1000
360,0.173,0.5150010714164498,0.2652261061222078,0.07034489008693308,1000
360,0.174,0.5155576135500433,0.26579965585599996,0.07064946020721288,1000
360,0.175,0.5161225126821153,0.26638245086636464,0.07095961308006175,1000
360,0.176,0.5167025074315202,0.26698148401059124,0.07127911582093731,1000
360,0.177,0.5172824302038261,0.2675811154928663,0.07159965646731829,1000
360,0.178,0.5178723033614014,0.2681917258303828,0.07192680528127658,1000
360,0.179,0.5184714443235827,0.26881264194526094,0.07226024008919006,1000
380,0.13,0.5016020117598662,0.2516045787661891,0.06330486462440359,1000
380,0.131,0.5016857494007296,0.25168859172077473,0.06334714777525662,1000
380,0.132,0.5017773490404493,0.25178050860721707,0.06339342511593714,1000
380,0.133,0.501871831170932,0.2518753355923682,0.06344118535432462,1000
380,0.134,0.5019710763313132,0.2519749620995031,0.06349138215631266,1000
380,0.135,0.5020757890830235,0.2520800986070691,0.06354437674269253,1000
380,0.136,0.502188057519068,0.25219284583442286,0.06360123221606184,1000
380,0.137,0.5023053132074794,0.2523106284090412,0.06366065394754145,1000
380,0.138,0.5024272879774565,0.25243318042718,0.06372251131044548,1000
380,0.139,0.5025578031501859,0.25256434625884167,0.06378874976059733,1000
380,0.14,0.5026948486963205,0.2527021116763478,0.06385835802457794,1000
380,0.141,0.5028423021826798,0.25285038161483187,0.06393331624180633,1000
380,0.142,0.5029996635483172,0.2530086622742851,0.06401338393937843,1000
380,0.143,0.5031677160469382,0.2531777512486832,0.06409897451403376,1000
380,0.144,0.503354279081309,0.2533655310447811,0.0641940931073807,1000
380,0.145,0.5035614809559594,0.25357416590910264,0.06429985843458087,1000
380,0.146,0.503790647144154,0.2538050169524238,0.06441698744493504,1000
380,0.147,0.5040382409981163,0.25405454922169396,0.0645437148269719,1000
380,0.148,0.5043039017914158,0.25432242630220725,0.06467989747666504,1000
380,0.149,0.5045869237386543,0.2546079645158622,0.06482521651947468,1000
380,0.15,0.5048832079670005,0.25490705450511875,0.06497760727060395,1000
380,0.151,0.5051959202932305,0.2552229189340409,0.06513873942433002,1000
380,0.152,0.5055215564377346,0.2555520451573729,0.06530684894344635,1000
380,0.153,0.5058610458291287,0.25589539881542317,0.0654824562895949,1000
380,0.154,0.5062124143420395,0.2562510097587049,0.06566458136019915,1000
380,0.155,0.506576965818959,0.2566202235593222,0.06585394043399927,1000
380,0.156,0.5069547053024097,0.2570030744660188,0.06605058155742873,1000
380,0.157,0.5073444252607083,0.2573983672915674,0.06625392097568937,1000
380,0.158,0.5077468881413599,0.257806903904271,0.06646440123417727,1000
380,0.159,0.5081588638707918,0.2582254324620451,0.06668037555219612,1000
380,0.16,0.5085822468474611,0.25865590331114985,0.06690287787248261,1000
380,0.161,0.5090176091641593,0.25909892796432077,0.06713225605290014,1000
380,0.162,0.5094618047626325,0.2595513321399879,0.06736689570581536,1000
380,0.163,0.5099177726292221,0.26001613660845047,0.06760839313280592,1000
380,0.164,0.5103852494718646,0.2604931046669482,0.06785665944259185,1000
380,0.165,0.5108595775586231,0.2609775098114186,0.06810926253568604,1000
380,0.166,0.5113475618142207,0.2614763309527084,0.06836987371873186,1000
380,0.167,0.5118391495536161,0.2619793170337475,0.0686331646681425,1000
380,0.168,0.5123466558959496,0.26249909778373315,0.06890577841203488,1000
380,0.169,0.5128572923318064,0.2630226043344696,0.06918089253353721,1000
380,0.17,0.5133782481072114,0.2635572278846817,0.06946241474758982,1000
380,0.171,0.5139130254382144,0.26410659991013596,0.0697522984350257,1000
380,0.172,0.5144518763204451,0.26466073531496864,0.07004530721564467,1000
380,0.173,0.5150020474452618,0.2652271112041373,0.07034542299105404,1000
380,0.174,0.515560555750224,0.2658026889366108,0.07065107188188423,1000
380,0.175,0.5161257327672035,0.2663857743103268,0.07096138319058773,1000
380,0.176,0.5167023187750709,0.26698128900646695,0.07127901164724008,1000
380,0.177,0.5172837664434976,0.2675824977391987,0.07160039600040538,1000
380,0.178,0.5178747522727468,0.26819426168964244,0.07192816484404771,1000
380,0.179,0.518468768206215,0.268809866588011,0.07225874758222015,1000
400,0.13,0.5015992425720293,0.25160180068237986,0.06330346664360571,1000
400,0.131,0.5016844719086846,0.25168730986999627,0.06334650246879565,1000
400,0.132,0.5017756069783892,0.2517787603090141,0.06339254469716782,1000
400,0.133,0.5018691963507177,0.2518726907566586,0.06343985286378553,1000
400,0.134,0.5019691335339891,0.251973011563034,0.0634903991026171,1000
400,0.135,0.5020754325456023,0.252079740575772,0.06354419622376253,1000
400,0.136,0.5021859225167429,0.25219070138525185,0.06360015048182903,1000
400,0.137,0.5023011926057781,0.2523064886318752,0.06365856474942613,1000
400,0.138,0.5024248165481696,0.2524306968998706,0.06372125735977838,1000
400,0.139,0.5025557051745596,0.252562237418647,0.06378768439138714,1000
400,0.14,0.5026927383384338,0.25269998979184777,0.06385728546110175,1000
400,0.141,0.5028389625318188,0.2528470229057581,0.06393161766559716,1000
400,0.142,0.5029976703844617,0.2530066571426125,0.06401236929771147,1000
400,0.143,0.5031673343911696,0.25317736711631095,0.06409877994709615,1000
400,0.144,0.5033546738706409,0.25336592842603756,0.06419429441550156,1000
