cluster_size,total_clusters_of_this_size,n_s
70031,2,2.0000000000e-13
70036,2,2.0000000000e-13
70037,1,1.0000000000e-13
70039,1,1.0000000000e-13
70040,1,1.0000000000e-13
70041,1,1.0000000000e-13
70042,1,1.0000000000e-13
70044,1,1.0000000000e-13
70045,2,2.0000000000e-13
70047,3,3.0000000000e-13
70048,1,1.0000000000e-13
70051,3,3.0000000000e-13
70052,1,1.0000000000e-13
70053,1,1.0000000000e-13
70058,1,1.0000000000e-13
70059,3,3.0000000000e-13
70060,1,1.0000000000e-13
70061,1,1.0000000000e-13
70062,1,1.0000000000e-13
70063,1,1.0000000000e-13
70064,1,1.0000000000e-13
70066,2,2.0000000000e-13
70067,3,3.0000000000e-13
70068,1,1.0000000000e-13
70074,1,1.0000000000e-13
70075,2,2.0000000000e-13
70079,2,2.0000000000e-13
70082,1,1.0000000000e-13
70084,2,2.0000000000e-13
70087,1,1.0000000000e-13
70088,1,1.0000000000e-13
70090,3,3.0000000000e-13
70093,2,2.0000000000e-13
70097,2,2.0000000000e-13
70098,1,1.0000000000e-13
70100,2,2.0000000000e-13
70101,1,1.0000000000e-13
70102,1,1.0000000000e-13
70104,1,1.0000000000e-13
70111,3,3.0000000000e-13
70112,2,2.0000000000e-13
70113,2,2.0000000000e-13
70114,1,1.0000000000e-13
70115,2,2.0000000000e-13
70116,1,1.0000000000e-13
70118,2,2.0000000000e-13
70121,3,3.0000000000e-13
70122,1,1.0000000000e-13
70123,1,1.0000000000e-13
70124,1,1.0000000000e-13
70125,1,1.0000000000e-13
70128,2,2.0000000000e-13
70129,1,1.0000000000e-13
70130,1,1.0000000000e-13
70131,2,2.0000000000e-13
70132,1,1.0000000000e-13
70133,1,1.0000000000e-13
70135,1,1.0000000000e-13
70137,2,2.0000000000e-13
70138,1,1.0000000000e-13
70139,3,3.0000000000e-13
70140,2,2.0000000000e-13
70141,2,2.0000000000e-13
70142,2,2.0000000000e-13
70143,2,2.0000000000e-13
70146,1,1.0000000000e-13
70147,1,1.0000000000e-13
70149,1,1.0000000000e-13
70150,1,1.0000000000e-13
70153,1,1.0000000000e-13
70155,1,1.0000000000e-13
70156,2,2.0000000000e-13
70158,1,1.0000000000e-13
70159,1,1.0000000000e-13
70160,2,2.0000000000e-13
70161,1,1.0000000000e-13
70164,1,1.0000000000e-13
70167,1,1.0000000000e-13
70168,1,1.0000000000e-13
70172,2,2.0000000000e-13
70173,1,1.0000000000e-13
70176,2,2.0000000000e-13
70177,1,1.0000000000e-13
70178,2,2.0000000000e-13
70179,1,1.0000000000e-13
70180,1,1.0000000000e-13
70181,1,1.0000000000e-13
70183,2,2.0000000000e-13
70184,1,1.0000000000e-13
70185,1,1.0000000000e-13
70186,2,2.0000000000e-13
70187,4,4.0000000000e-13
70190,1,1.0000000000e-13
70192,1,1.0000000000e-13
70194,3,3.0000000000e-13
70195,1,1.0000000000e-13
70196,1,1.0000000000e-13
70197,4,4.0000000000e-13
70201,1,1.0000000000e-13
70202,2,2.0000000000e-13
70203,1,1.0000000000e-13
70204,1,1.0000000000e-13
70205,1,1.0000000000e-13
70207,6,6.0000000000e-13
70210,1,1.0000000000e-13
70211,1,1.0000000000e-13
70212,2,2.0000000000e-13
70215,1,1.0000000000e-13
70218,2,2.0000000000e-13
70219,1,1.0000000000e-13
70220,2,2.0000000000e-13
70222,2,2.0000000000e-13
70225,1,1.0000000000e-13
70228,1,1.0000000000e-13
70229,1,1.0000000000e-13
70231,3,3.0000000000e-13
70232,2,2.0000000000e-13
70233,1,1.0000000000e-13
70236,1,1.0000000000e-13
70237,1,1.0000000000e-13
70239,2,2.0000000000e-13
70240,1,1.0000000000e-13
70241,2,2.0000000000e-13
70245,1,1.0000000000e-13
70247,1,1.0000000000e-13
70248,1,1.0000000000e-13
70250,2,2.0000000000e-13
70252,1,1.0000000000e-13
70254,2,2.0000000000e-13
70262,1,1.0000000000e-13
70263,2,2.0000000000e-13
70266,2,2.0000000000e-13
70267,1,1.0000000000e-13
70270,1,1.0000000000e-13
70271,1,1.0000000000e-13
70272,2,2.0000000000e-13
70273,2,2.0000000000e-13
70274,1,1.0000000000e-13
70275,1,1.0000000000e-13
70276,2,2.0000000000e-13
70277,1,1.0000000000e-13
70279,1,1.0000000000e-13
70280,2,2.0000000000e-13
70281,1,1.0000000000e-13
70283,2,2.0000000000e-13
70284,2,2.0000000000e-13
70285,1,1.0000000000e-13
70286,3,3.0000000000e-13
70287,2,2.0000000000e-13
70288,1,1.0000000000e-13
70289,1,1.0000000000e-13
70291,1,1.0000000000e-13
70292,1,1.0000000000e-13
70295,1,1.0000000000e-13
70296,1,1.0000000000e-13
70297,1,1.0000000000e-13
70299,1,1.0000000000e-13
70303,1,1.0000000000e-13
70304,1,1.0000000000e-13
70310,5,5.0000000000e-13
70311,2,2.0000000000e-13
70312,3,3.0000000000e-13
70314,1,1.0000000000e-13
70316,1,1.0000000000e-13
70318,1,1.0000000000e-13
70319,3,3.0000000000e-13
70320,1,1.0000000000e-13
70325,3,3.0000000000e-13
70326,3,3.0000000000e-13
70327,1,1.0000000000e-13
70328,2,2.0000000000e-13
70329,2,2.0000000000e-13
70330,1,1.0000000000e-13
70332,1,1.0000000000e-13
70333,2,2.0000000000e-13
70334,1,1.0000000000e-13
70336,1,1.0000000000e-13
70340,1,1.0000000000e-13
70343,1,1.0000000000e-13
70349,1,1.0000000000e-13
70352,1,1.0000000000e-13
70353,1,1.0000000000e-13
70354,1,1.0000000000e-13
70355,2,2.0000000000e-13
70356,2,2.0000000000e-13
70357,2,2.0000000000e-13
70360,1,1.0000000000e-13
70363,1,1.0000000000e-13
70365,1,1.0000000000e-13
70366,4,4.0000000000e-13
70368,3,3.0000000000e-13
70370,1,1.0000000000e-13
70373,4,4.0000000000e-13
70375,1,1.0000000000e-13
70376,2,2.0000000000e-13
70380,1,1.0000000000e-13
70381,1,1.0000000000e-13
70382,3,3.0000000000e-13
70383,2,2.0000000000e-13
70384,1,1.0000000000e-13
70385,1,1.0000000000e-13
70386,1,1.0000000000e-13
70387,2,2.0000000000e-13
70389,2,2.0000000000e-13
70390,1,1.0000000000e-13
70392,1,1.0000000000e-13
70395,2,2.0000000000e-13
70396,1,1.0000000000e-13
70397,1,1.0000000000e-13
70403,1,1.0000000000e-13
70406,2,2.0000000000e-13
70409,1,1.0000000000e-13
70414,2,2.0000000000e-13
70415,2,2.0000000000e-13
70416,3,3.0000000000e-13
70417,2,2.0000000000e-13
70418,1,1.0000000000e-13
70425,2,2.0000000000e-13
70426,1,1.0000000000e-13
70427,1,1.0000000000e-13
70428,2,2.0000000000e-13
70429,3,3.0000000000e-13
70432,1,1.0000000000e-13
70434,2,2.0000000000e-13
70438,3,3.0000000000e-13
70440,2,2.0000000000e-13
70445,2,2.0000000000e-13
70446,1,1.0000000000e-13
70447,3,3.0000000000e-13
70448,1,1.0000000000e-13
70450,1,1.0000000000e-13
70451,1,1.0000000000e-13
70452,3,3.0000000000e-13
70453,1,1.0000000000e-13
70455,1,1.0000000000e-13
70457,1,1.0000000000e-13
70458,1,1.0000000000e-13
70459,1,1.0000000000e-13
70462,2,2.0000000000e-13
70463,1,1.0000000000e-13
70468,2,2.0000000000e-13
70469,1,1.0000000000e-13
70470,1,1.0000000000e-13
70471,1,1.0000000000e-13
70472,1,1.0000000000e-13
70473,3,3.0000000000e-13
70474,1,1.0000000000e-13
70475,2,2.0000000000e-13
70476,1,1.0000000000e-13
70478,1,1.0000000000e-13
70480,1,1.0000000000e-13
70481,2,2.0000000000e-13
70483,1,1.0000000000e-13
70484,1,1.0000000000e-13
70488,2,2.0000000000e-13
70489,2,2.0000000000e-13
70493,2,2.0000000000e-13
70495,1,1.0000000000e-13
70498,1,1.0000000000e-13
70499,2,2.0000000000e-13
70501,2,2.0000000000e-13
70502,2,2.0000000000e-13
70504,1,1.0000000000e-13
70505,1,1.0000000000e-13
70507,3,3.0000000000e-13
70508,1,1.0000000000e-13
70509,1,1.0000000000e-13
70510,2,2.0000000000e-13
70513,1,1.0000000000e-13
70514,2,2.0000000000e-13
70516,1,1.0000000000e-13
70517,1,1.0000000000e-13
70518,1,1.0000000000e-13
70520,1,1.0000000000e-13
70521,3,3.0000000000e-13
70525,1,1.0000000000e-13
70526,1,1.0000000000e-13
70527,1,1.0000000000e-13
70529,1,1.0000000000e-13
70531,2,2.0000000000e-13
70532,1,1.0000000000e-13
70533,1,1.0000000000e-13
70534,1,1.0000000000e-13
70537,1,1.0000000000e-13
70539,3,3.0000000000e-13
70540,1,1.0000000000e-13
70542,1,1.0000000000e-13
70544,1,1.0000000000e-13
70545,1,1.0000000000e-13
70546,1,1.0000000000e-13
70547,1,1.0000000000e-13
70548,1,1.0000000000e-13
70549,1,1.0000000000e-13
70550,2,2.0000000000e-13
70552,3,3.0000000000e-13
70555,2,2.0000000000e-13
70556,2,2.0000000000e-13
70557,2,2.0000000000e-13
70558,1,1.0000000000e-13
70559,1,1.0000000000e-13
70560,1,1.0000000000e-13
70562,1,1.0000000000e-13
70564,1,1.0000000000e-13
70565,1,1.0000000000e-13
70566,5,5.0000000000e-13
70569,1,1.0000000000e-13
70570,1,1.0000000000e-13
70571,1,1.0000000000e-13
70572,1,1.0000000000e-13
70573,2,2.0000000000e-13
70574,1,1.0000000000e-13
70575,1,1.0000000000e-13
70576,1,1.0000000000e-13
70577,2,2.0000000000e-13
70579,2,2.0000000000e-13
70580,3,3.0000000000e-13
70581,1,1.0000000000e-13
70582,1,1.0000000000e-13
70583,1,1.0000000000e-13
70584,1,1.0000000000e-13
70587,1,1.0000000000e-13
70588,1,1.0000000000e-13
70589,1,1.0000000000e-13
70591,2,2.0000000000e-13
70592,2,2.0000000000e-13
70593,2,2.0000000000e-13
70594,1,1.0000000000e-13
70595,2,2.0000000000e-13
70596,2,2.0000000000e-13
70597,1,1.0000000000e-13
70598,1,1.0000000000e-13
70599,2,2.0000000000e-13
70600,2,2.0000000000e-13
70601,1,1.0000000000e-13
70603,1,1.0000000000e-13
70604,1,1.0000000000e-13
70606,2,2.0000000000e-13
70608,2,2.0000000000e-13
70611,1,1.0000000000e-13
70613,2,2.0000000000e-13
70616,1,1.0000000000e-13
70617,1,1.0000000000e-13
70618,1,1.0000000000e-13
70619,2,2.0000000000e-13
70622,4,4.0000000000e-13
70625,1,1.0000000000e-13
70626,2,2.0000000000e-13
70627,2,2.0000000000e-13
70633,2,2.0000000000e-13
70635,1,1.0000000000e-13
70636,1,1.0000000000e-13
70638,1,1.0000000000e-13
70639,1,1.0000000000e-13
70640,1,1.0000000000e-13
70641,2,2.0000000000e-13
70643,2,2.0000000000e-13
70644,2,2.0000000000e-13
70646,1,1.0000000000e-13
70647,2,2.0000000000e-13
70650,2,2.0000000000e-13
70654,1,1.0000000000e-13
70655,1,1.0000000000e-13
70656,1,1.0000000000e-13
70657,1,1.0000000000e-13
70658,2,2.0000000000e-13
70660,1,1.0000000000e-13
70661,1,1.0000000000e-13
70662,2,2.0000000000e-13
70663,1,1.0000000000e-13
70665,1,1.0000000000e-13
70666,1,1.0000000000e-13
70667,1,1.0000000000e-13
70670,1,1.0000000000e-13
70672,1,1.0000000000e-13
70673,1,1.0000000000e-13
70674,3,3.0000000000e-13
70680,1,1.0000000000e-13
70681,1,1.0000000000e-13
70682,1,1.0000000000e-13
70684,1,1.0000000000e-13
70686,1,1.0000000000e-13
70687,1,1.0000000000e-13
70688,2,2.0000000000e-13
70690,1,1.0000000000e-13
70691,2,2.0000000000e-13
70692,1,1.0000000000e-13
70693,1,1.0000000000e-13
70694,1,1.0000000000e-13
70697,1,1.0000000000e-13
70698,1,1.0000000000e-13
70699,1,1.0000000000e-13
70702,1,1.0000000000e-13
70704,1,1.0000000000e-13
70706,1,1.0000000000e-13
70708,1,1.0000000000e-13
70709,1,1.0000000000e-13
70710,1,1.0000000000e-13
70711,1,1.0000000000e-13
70712,3,3.0000000000e-13
70713,1,1.0000000000e-13
70714,1,1.0000000000e-13
70715,1,1.0000000000e-13
70716,1,1.0000000000e-13
70717,1,1.0000000000e-13
70720,1,1.0000000000e-13
70723,5,5.0000000000e-13
70725,2,2.0000000000e-13
70729,2,2.0000000000e-13
70730,1,1.0000000000e-13
70732,1,1.0000000000e-13
70733,3,3.0000000000e-13
70734,1,1.0000000000e-13
70735,2,2.0000000000e-13
70736,2,2.0000000000e-13
70737,1,1.0000000000e-13
70739,1,1.0000000000e-13
70740,1,1.0000000000e-13
70744,1,1.0000000000e-13
70745,1,1.0000000000e-13
70746,2,2.0000000000e-13
70748,1,1.0000000000e-13
70749,1,1.0000000000e-13
70750,1,1.0000000000e-13
70753,1,1.0000000000e-13
70754,1,1.0000000000e-13
70757,1,1.0000000000e-13
70758,3,3.0000000000e-13
70759,1,1.0000000000e-13
70760,1,1.0000000000e-13
70761,2,2.0000000000e-13
70762,1,1.0000000000e-13
70764,1,1.0000000000e-13
70765,3,3.0000000000e-13
70771,2,2.0000000000e-13
70772,1,1.0000000000e-13
70773,1,1.0000000000e-13
70775,3,3.0000000000e-13
70776,3,3.0000000000e-13
70777,1,1.0000000000e-13
70779,2,2.0000000000e-13
70780,1,1.0000000000e-13
70782,1,1.0000000000e-13
70784,2,2.0000000000e-13
70786,2,2.0000000000e-13
70787,2,2.0000000000e-13
70788,1,1.0000000000e-13
70792,1,1.0000000000e-13
70795,3,3.0000000000e-13
70805,1,1.0000000000e-13
70806,3,3.0000000000e-13
70807,2,2.0000000000e-13
70808,1,1.0000000000e-13
70809,1,1.0000000000e-13
70810,2,2.0000000000e-13
70811,1,1.0000000000e-13
70812,2,2.0000000000e-13
70815,1,1.0000000000e-13
70816,1,1.0000000000e-13
70818,1,1.0000000000e-13
70819,1,1.0000000000e-13
70821,1,1.0000000000e-13
70822,1,1.0000000000e-13
70827,1,1.0000000000e-13
70828,2,2.0000000000e-13
70829,1,1.0000000000e-13
70830,2,2.0000000000e-13
70831,1,1.0000000000e-13
70832,1,1.0000000000e-13
70833,1,1.0000000000e-13
70835,1,1.0000000000e-13
70836,1,1.0000000000e-13
70838,1,1.0000000000e-13
70839,1,1.0000000000e-13
70840,3,3.0000000000e-13
70841,2,2.0000000000e-13
70842,1,1.0000000000e-13
70843,2,2.0000000000e-13
70846,3,3.0000000000e-13
70851,1,1.0000000000e-13
70852,1,1.0000000000e-13
70853,1,1.0000000000e-13
70854,1,1.0000000000e-13
70855,1,1.0000000000e-13
70856,2,2.0000000000e-13
70859,2,2.0000000000e-13
70863,2,2.0000000000e-13
70864,1,1.0000000000e-13
70866,1,1.0000000000e-13
70868,3,3.0000000000e-13
70869,3,3.0000000000e-13
70873,1,1.0000000000e-13
70875,1,1.0000000000e-13
70877,1,1.0000000000e-13
70882,1,1.0000000000e-13
70883,1,1.0000000000e-13
70884,1,1.0000000000e-13
70887,2,2.0000000000e-13
70888,1,1.0000000000e-13
70889,3,3.0000000000e-13
70890,1,1.0000000000e-13
70891,2,2.0000000000e-13
70892,2,2.0000000000e-13
70893,2,2.0000000000e-13
70894,2,2.0000000000e-13
70897,1,1.0000000000e-13
70898,1,1.0000000000e-13
70901,2,2.0000000000e-13
70903,4,4.0000000000e-13
70906,3,3.0000000000e-13
70907,2,2.0000000000e-13
70909,1,1.0000000000e-13
70912,1,1.0000000000e-13
70913,1,1.0000000000e-13
70915,2,2.0000000000e-13
70917,1,1.0000000000e-13
70918,2,2.0000000000e-13
70919,1,1.0000000000e-13
70920,1,1.0000000000e-13
70921,2,2.0000000000e-13
70922,2,2.0000000000e-13
70925,1,1.0000000000e-13
70926,2,2.0000000000e-13
70927,1,1.0000000000e-13
70928,1,1.0000000000e-13
70930,1,1.0000000000e-13
70931,1,1.0000000000e-13
70934,1,1.0000000000e-13
70935,1,1.0000000000e-13
70937,1,1.0000000000e-13
70939,1,1.0000000000e-13
70940,1,1.0000000000e-13
70942,1,1.0000000000e-13
70943,1,1.0000000000e-13
70944,1,1.0000000000e-13
70946,1,1.0000000000e-13
70947,1,1.0000000000e-13
70948,1,1.0000000000e-13
70949,2,2.0000000000e-13
70950,1,1.0000000000e-13
70951,1,1.0000000000e-13
70953,1,1.0000000000e-13
70954,1,1.0000000000e-13
70955,1,1.0000000000e-13
70956,3,3.0000000000e-13
70957,3,3.0000000000e-13
70959,1,1.0000000000e-13
70960,1,1.0000000000e-13
70965,2,2.0000000000e-13
70968,1,1.0000000000e-13
70971,1,1.0000000000e-13
70972,1,1.0000000000e-13
70974,1,1.0000000000e-13
70975,1,1.0000000000e-13
70976,2,2.0000000000e-13
70979,1,1.0000000000e-13
70982,1,1.0000000000e-13
70984,1,1.0000000000e-13
70985,2,2.0000000000e-13
70986,2,2.0000000000e-13
70987,1,1.0000000000e-13
70988,2,2.0000000000e-13
70990,1,1.0000000000e-13
70991,1,1.0000000000e-13
70992,2,2.0000000000e-13
70994,1,1.0000000000e-13
70997,1,1.0000000000e-13
71000,1,1.0000000000e-13
71003,1,1.0000000000e-13
71006,1,1.0000000000e-13
71007,2,2.0000000000e-13
71009,1,1.0000000000e-13
71010,2,2.0000000000e-13
71011,2,2.0000000000e-13
71013,1,1.0000000000e-13
71016,1,1.0000000000e-13
71021,1,1.0000000000e-13
71024,1,1.0000000000e-13
71025,3,3.0000000000e-13
71026,1,1.0000000000e-13
71027,1,1.0000000000e-13
71028,1,1.0000000000e-13
71029,2,2.0000000000e-13
71031,1,1.0000000000e-13
71034,2,2.0000000000e-13
71035,1,1.0000000000e-13
71036,1,1.0000000000e-13
71037,2,2.0000000000e-13
71038,2,2.0000000000e-13
71041,2,2.0000000000e-13
71042,1,1.0000000000e-13
71044,2,2.0000000000e-13
71049,3,3.0000000000e-13
71050,1,1.0000000000e-13
71053,1,1.0000000000e-13
71055,2,2.0000000000e-13
71056,3,3.0000000000e-13
71059,2,2.0000000000e-13
71062,1,1.0000000000e-13
71063,3,3.0000000000e-13
71065,2,2.0000000000e-13
71066,1,1.0000000000e-13
71068,1,1.0000000000e-13
71069,1,1.0000000000e-13
71072,1,1.0000000000e-13
71076,1,1.0000000000e-13
71078,1,1.0000000000e-13
71079,2,2.0000000000e-13
71081,1,1.0000000000e-13
71082,1,1.0000000000e-13
71083,1,1.0000000000e-13
71084,1,1.0000000000e-13
71085,2,2.0000000000e-13
71087,1,1.0000000000e-13
71090,1,1.0000000000e-13
71094,1,1.0000000000e-13
71096,1,1.0000000000e-13
71101,2,2.0000000000e-13
71103,1,1.0000000000e-13
71104,3,3.0000000000e-13
71105,2,2.0000000000e-13
71107,1,1.0000000000e-13
71109,1,1.0000000000e-13
71110,1,1.0000000000e-13
71111,2,2.0000000000e-13
71113,1,1.0000000000e-13
71116,1,1.0000000000e-13
71119,1,1.0000000000e-13
71123,1,1.0000000000e-13
71125,2,2.0000000000e-13
71126,1,1.0000000000e-13
71127,1,1.0000000000e-13
71128,2,2.0000000000e-13
71131,1,1.0000000000e-13
71132,1,1.0000000000e-13
71133,1,1.0000000000e-13
71136,2,2.0000000000e-13
71137,1,1.0000000000e-13
71138,1,1.0000000000e-13
71142,1,1.0000000000e-13
71144,1,1.0000000000e-13
71145,1,1.0000000000e-13
71146,1,1.0000000000e-13
71148,1,1.0000000000e-13
71151,1,1.0000000000e-13
71153,1,1.0000000000e-13
71154,1,1.0000000000e-13
71156,3,3.0000000000e-13
71158,1,1.0000000000e-13
71159,2,2.0000000000e-13
71160,1,1.0000000000e-13
71161,2,2.0000000000e-13
71162,1,1.0000000000e-13
71164,1,1.0000000000e-13
71167,1,1.0000000000e-13
71169,1,1.0000000000e-13
71170,2,2.0000000000e-13
71172,1,1.0000000000e-13
71173,1,1.0000000000e-13
71174,1,1.0000000000e-13
71175,2,2.0000000000e-13
71176,1,1.0000000000e-13
71177,1,1.0000000000e-13
71179,3,3.0000000000e-13
71180,1,1.0000000000e-13
71182,3,3.0000000000e-13
71183,1,1.0000000000e-13
71184,1,1.0000000000e-13
71187,1,1.0000000000e-13
71188,1,1.0000000000e-13
71191,1,1.0000000000e-13
71193,1,1.0000000000e-13
71195,3,3.0000000000e-13
71196,2,2.0000000000e-13
71198,1,1.0000000000e-13
71200,1,1.0000000000e-13
71201,2,2.0000000000e-13
71203,1,1.0000000000e-13
71208,1,1.0000000000e-13
71210,2,2.0000000000e-13
71212,1,1.0000000000e-13
71214,1,1.0000000000e-13
71217,1,1.0000000000e-13
71224,1,1.0000000000e-13
71225,1,1.0000000000e-13
71226,1,1.0000000000e-13
71227,1,1.0000000000e-13
71229,1,1.0000000000e-13
71230,1,1.0000000000e-13
71233,2,2.0000000000e-13
71242,1,1.0000000000e-13
71247,2,2.0000000000e-13
71248,1,1.0000000000e-13
71249,1,1.0000000000e-13
71252,1,1.0000000000e-13
71253,1,1.0000000000e-13
71259,2,2.0000000000e-13
71262,1,1.0000000000e-13
71263,1,1.0000000000e-13
71269,1,1.0000000000e-13
71271,1,1.0000000000e-13
71276,2,2.0000000000e-13
71279,2,2.0000000000e-13
71282,2,2.0000000000e-13
71283,2,2.0000000000e-13
71284,3,3.0000000000e-13
71285,3,3.0000000000e-13
71286,1,1.0000000000e-13
71287,1,1.0000000000e-13
71288,3,3.0000000000e-13
71289,1,1.0000000000e-13
71290,1,1.0000000000e-13
71291,1,1.0000000000e-13
71293,1,1.0000000000e-13
71298,1,1.0000000000e-13
71299,1,1.0000000000e-13
71300,1,1.0000000000e-13
71301,1,1.0000000000e-13
71303,2,2.0000000000e-13
71311,2,2.0000000000e-13
71312,2,2.0000000000e-13
71316,1,1.0000000000e-13
71317,1,1.0000000000e-13
71318,1,1.0000000000e-13
71320,1,1.0000000000e-13
71321,1,1.0000000000e-13
71323,1,1.0000000000e-13
71325,1,1.0000000000e-13
71326,1,1.0000000000e-13
71328,1,1.0000000000e-13
71329,1,1.0000000000e-13
71334,1,1.0000000000e-13
71335,1,1.0000000000e-13
71336,2,2.0000000000e-13
71342,1,1.0000000000e-13
71343,3,3.0000000000e-13
71344,1,1.0000000000e-13
71349,1,1.0000000000e-13
71350,2,2.0000000000e-13
71351,1,1.0000000000e-13
71353,1,1.0000000000e-13
71354,1,1.0000000000e-13
71355,3,3.0000000000e-13
71358,1,1.0000000000e-13
71361,1,1.0000000000e-13
71362,1,1.0000000000e-13
71363,1,1.0000000000e-13
71364,1,1.0000000000e-13
71365,1,1.0000000000e-13
71366,4,4.0000000000e-13
71370,1,1.0000000000e-13
71376,4,4.0000000000e-13
71378,1,1.0000000000e-13
71379,2,2.0000000000e-13
71380,1,1.0000000000e-13
71382,1,1.0000000000e-13
71386,2,2.0000000000e-13
71388,1,1.0000000000e-13
71397,1,1.0000000000e-13
71398,2,2.0000000000e-13
71399,2,2.0000000000e-13
71401,2,2.0000000000e-13
71403,1,1.0000000000e-13
71407,2,2.0000000000e-13
71411,1,1.0000000000e-13
71416,2,2.0000000000e-13
71417,1,1.0000000000e-13
71418,2,2.0000000000e-13
71419,1,1.0000000000e-13
71420,2,2.0000000000e-13
71423,2,2.0000000000e-13
71424,1,1.0000000000e-13
71430,3,3.0000000000e-13
71431,1,1.0000000000e-13
71432,1,1.0000000000e-13
71434,1,1.0000000000e-13
71435,2,2.0000000000e-13
71436,2,2.0000000000e-13
71438,1,1.0000000000e-13
71439,1,1.0000000000e-13
71441,1,1.0000000000e-13
71442,1,1.0000000000e-13
71443,1,1.0000000000e-13
71444,1,1.0000000000e-13
71445,1,1.0000000000e-13
71450,1,1.0000000000e-13
71451,1,1.0000000000e-13
71453,2,2.0000000000e-13
71454,1,1.0000000000e-13
71455,1,1.0000000000e-13
71457,3,3.0000000000e-13
71458,2,2.0000000000e-13
71461,1,1.0000000000e-13
71465,2,2.0000000000e-13
71466,1,1.0000000000e-13
71467,1,1.0000000000e-13
71468,2,2.0000000000e-13
71469,2,2.0000000000e-13
71470,1,1.0000000000e-13
71471,1,1.0000000000e-13
71473,2,2.0000000000e-13
71474,1,1.0000000000e-13
71475,1,1.0000000000e-13
71480,1,1.0000000000e-13
71484,1,1.0000000000e-13
71486,1,1.0000000000e-13
71487,2,2.0000000000e-13
71489,2,2.0000000000e-13
71490,1,1.0000000000e-13
71491,1,1.0000000000e-13
71494,1,1.0000000000e-13
71495,2,2.0000000000e-13
71497,3,3.0000000000e-13
71498,1,1.0000000000e-13
71500,1,1.0000000000e-13
71501,2,2.0000000000e-13
71502,2,2.0000000000e-13
71505,1,1.0000000000e-13
71506,1,1.0000000000e-13
71508,1,1.0000000000e-13
71509,2,2.0000000000e-13
71510,1,1.0000000000e-13
71513,2,2.0000000000e-13
71515,1,1.0000000000e-13
71516,1,1.0000000000e-13
71517,1,1.0000000000e-13
71519,2,2.0000000000e-13
71520,1,1.0000000000e-13
71522,2,2.0000000000e-13
71523,2,2.0000000000e-13
71524,2,2.0000000000e-13
71525,1,1.0000000000e-13
71526,1,1.0000000000e-13
71527,2,2.0000000000e-13
71528,1,1.0000000000e-13
71529,1,1.0000000000e-13
71531,2,2.0000000000e-13
71535,1,1.0000000000e-13
71538,2,2.0000000000e-13
71539,1,1.0000000000e-13
71540,2,2.0000000000e-13
71543,2,2.0000000000e-13
71544,2,2.0000000000e-13
71545,1,1.0000000000e-13
71546,2,2.0000000000e-13
71547,2,2.0000000000e-13
71549,1,1.0000000000e-13
71552,1,1.0000000000e-13
71555,1,1.0000000000e-13
71558,3,3.0000000000e-13
71561,1,1.0000000000e-13
71562,1,1.0000000000e-13
71564,1,1.0000000000e-13
71565,2,2.0000000000e-13
71566,2,2.0000000000e-13
71568,1,1.0000000000e-13
71570,1,1.0000000000e-13
71571,1,1.0000000000e-13
71572,2,2.0000000000e-13
71574,2,2.0000000000e-13
71576,1,1.0000000000e-13
71579,4,4.0000000000e-13
71581,1,1.0000000000e-13
71582,2,2.0000000000e-13
71583,1,1.0000000000e-13
71587,1,1.0000000000e-13
71588,1,1.0000000000e-13
71590,1,1.0000000000e-13
71592,1,1.0000000000e-13
71595,2,2.0000000000e-13
71596,2,2.0000000000e-13
71598,2,2.0000000000e-13
71599,2,2.0000000000e-13
71600,1,1.0000000000e-13
71601,3,3.0000000000e-13
71603,1,1.0000000000e-13
71604,1,1.0000000000e-13
71605,1,1.0000000000e-13
71606,1,1.0000000000e-13
71607,1,1.0000000000e-13
71608,1,1.0000000000e-13
71609,1,1.0000000000e-13
71612,1,1.0000000000e-13
71613,2,2.0000000000e-13
71617,1,1.0000000000e-13
71620,3,3.0000000000e-13
71621,1,1.0000000000e-13
71622,1,1.0000000000e-13
71625,1,1.0000000000e-13
71627,1,1.0000000000e-13
71629,1,1.0000000000e-13
71630,1,1.0000000000e-13
71632,3,3.0000000000e-13
71633,2,2.0000000000e-13
71636,1,1.0000000000e-13
71637,2,2.0000000000e-13
71639,1,1.0000000000e-13
71642,1,1.0000000000e-13
71644,1,1.0000000000e-13
71647,2,2.0000000000e-13
71657,1,1.0000000000e-13
71661,1,1.0000000000e-13
71663,1,1.0000000000e-13
71664,1,1.0000000000e-13
71665,2,2.0000000000e-13
71669,1,1.0000000000e-13
71670,1,1.0000000000e-13
71674,1,1.0000000000e-13
71678,2,2.0000000000e-13
71679,1,1.0000000000e-13
71681,1,1.0000000000e-13
71682,1,1.0000000000e-13
71684,2,2.0000000000e-13
71685,2,2.0000000000e-13
71687,1,1.0000000000e-13
71690,3,3.0000000000e-13
71691,1,1.0000000000e-13
71692,3,3.0000000000e-13
71693,1,1.0000000000e-13
71695,1,1.0000000000e-13
71696,2,2.0000000000e-13
71699,1,1.0000000000e-13
71702,1,1.0000000000e-13
71705,1,1.0000000000e-13
71707,3,3.0000000000e-13
71708,1,1.0000000000e-13
71710,2,2.0000000000e-13
71711,1,1.0000000000e-13
71712,1,1.0000000000e-13
71716,1,1.0000000000e-13
71717,1,1.0000000000e-13
71719,1,1.0000000000e-13
