cluster_size,total_clusters_of_this_size,n_s
953,25,2.5000000000e-12
954,18,1.8000000000e-12
955,20,2.0000000000e-12
956,19,1.9000000000e-12
957,21,2.1000000000e-12
958,20,2.0000000000e-12
959,14,1.4000000000e-12
960,20,2.0000000000e-12
961,23,2.3000000000e-12
962,24,2.4000000000e-12
963,18,1.8000000000e-12
964,15,1.5000000000e-12
965,11,1.1000000000e-12
966,17,1.7000000000e-12
967,16,1.6000000000e-12
968,18,1.8000000000e-12
969,16,1.6000000000e-12
970,13,1.3000000000e-12
971,16,1.6000000000e-12
972,22,2.2000000000e-12
973,18,1.8000000000e-12
974,13,1.3000000000e-12
975,17,1.7000000000e-12
976,20,2.0000000000e-12
977,15,1.5000000000e-12
978,16,1.6000000000e-12
979,16,1.6000000000e-12
980,28,2.8000000000e-12
981,8,8.0000000000e-13
982,13,1.3000000000e-12
983,13,1.3000000000e-12
984,11,1.1000000000e-12
985,22,2.2000000000e-12
986,10,1.0000000000e-12
987,15,1.5000000000e-12
988,10,1.0000000000e-12
989,13,1.3000000000e-12
990,15,1.5000000000e-12
991,13,1.3000000000e-12
992,19,1.9000000000e-12
993,13,1.3000000000e-12
994,10,1.0000000000e-12
995,17,1.7000000000e-12
996,8,8.0000000000e-13
997,15,1.5000000000e-12
998,12,1.2000000000e-12
999,19,1.9000000000e-12
1000,18,1.8000000000e-12
1001,7,7.0000000000e-13
1002,13,1.3000000000e-12
1003,17,1.7000000000e-12
1004,11,1.1000000000e-12
1005,13,1.3000000000e-12
1006,10,1.0000000000e-12
1007,11,1.1000000000e-12
1008,21,2.1000000000e-12
1009,17,1.7000000000e-12
1010,12,1.2000000000e-12
1011,12,1.2000000000e-12
1012,11,1.1000000000e-12
1013,11,1.1000000000e-12
1014,14,1.4000000000e-12
1015,7,7.0000000000e-13
1016,18,1.8000000000e-12
1017,11,1.1000000000e-12
1018,5,5.0000000000e-13
1019,14,1.4000000000e-12
1020,9,9.0000000000e-13
1021,13,1.3000000000e-12
1022,22,2.2000000000e-12
1023,8,8.0000000000e-13
1024,16,1.6000000000e-12
1025,5,5.0000000000e-13
1026,10,1.0000000000e-12
1027,4,4.0000000000e-13
1028,9,9.0000000000e-13
1029,12,1.2000000000e-12
1030,11,1.1000000000e-12
1031,16,1.6000000000e-12
1032,12,1.2000000000e-12
1033,10,1.0000000000e-12
1034,7,7.0000000000e-13
1035,11,1.1000000000e-12
1036,11,1.1000000000e-12
1037,7,7.0000000000e-13
1038,9,9.0000000000e-13
1039,10,1.0000000000e-12
1040,6,6.0000000000e-13
1041,11,1.1000000000e-12
1042,12,1.2000000000e-12
1043,10,1.0000000000e-12
1044,14,1.4000000000e-12
1045,11,1.1000000000e-12
1046,12,1.2000000000e-12
1047,14,1.4000000000e-12
1048,10,1.0000000000e-12
1049,11,1.1000000000e-12
1050,8,8.0000000000e-13
1051,18,1.8000000000e-12
1052,15,1.5000000000e-12
1053,13,1.3000000000e-12
1054,15,1.5000000000e-12
1055,16,1.6000000000e-12
1056,11,1.1000000000e-12
1057,7,7.0000000000e-13
1058,17,1.7000000000e-12
1059,11,1.1000000000e-12
1060,3,3.0000000000e-13
1061,9,9.0000000000e-13
1062,11,1.1000000000e-12
1063,7,7.0000000000e-13
1064,6,6.0000000000e-13
1065,5,5.0000000000e-13
1066,8,8.0000000000e-13
1067,13,1.3000000000e-12
1068,13,1.3000000000e-12
1069,10,1.0000000000e-12
1070,9,9.0000000000e-13
1071,5,5.0000000000e-13
1072,9,9.0000000000e-13
1073,7,7.0000000000e-13
1074,11,1.1000000000e-12
1075,5,5.0000000000e-13
1076,5,5.0000000000e-13
1077,6,6.0000000000e-13
1078,5,5.0000000000e-13
1079,4,4.0000000000e-13
1080,7,7.0000000000e-13
1081,9,9.0000000000e-13
1082,5,5.0000000000e-13
1083,14,1.4000000000e-12
1084,7,7.0000000000e-13
1085,4,4.0000000000e-13
1086,6,6.0000000000e-13
1087,5,5.0000000000e-13
1088,4,4.0000000000e-13
1089,6,6.0000000000e-13
1090,7,7.0000000000e-13
1091,8,8.0000000000e-13
1092,12,1.2000000000e-12
1093,7,7.0000000000e-13
1094,11,1.1000000000e-12
1095,6,6.0000000000e-13
1096,6,6.0000000000e-13
1097,12,1.2000000000e-12
1098,9,9.0000000000e-13
1099,6,6.0000000000e-13
1100,8,8.0000000000e-13
1101,4,4.0000000000e-13
1102,5,5.0000000000e-13
1103,8,8.0000000000e-13
1104,7,7.0000000000e-13
1105,7,7.0000000000e-13
1106,12,1.2000000000e-12
1107,8,8.0000000000e-13
1108,5,5.0000000000e-13
1109,6,6.0000000000e-13
1110,8,8.0000000000e-13
1111,7,7.0000000000e-13
1112,8,8.0000000000e-13
1113,9,9.0000000000e-13
1114,7,7.0000000000e-13
1115,12,1.2000000000e-12
1116,4,4.0000000000e-13
1117,8,8.0000000000e-13
1118,8,8.0000000000e-13
1119,7,7.0000000000e-13
1120,12,1.2000000000e-12
1121,8,8.0000000000e-13
1122,9,9.0000000000e-13
1123,9,9.0000000000e-13
1124,9,9.0000000000e-13
1125,10,1.0000000000e-12
1126,5,5.0000000000e-13
1127,4,4.0000000000e-13
1128,5,5.0000000000e-13
1129,7,7.0000000000e-13
1130,6,6.0000000000e-13
1131,9,9.0000000000e-13
1132,5,5.0000000000e-13
1133,4,4.0000000000e-13
1134,9,9.0000000000e-13
1135,5,5.0000000000e-13
1136,6,6.0000000000e-13
1137,8,8.0000000000e-13
1138,3,3.0000000000e-13
1139,5,5.0000000000e-13
1140,11,1.1000000000e-12
1141,4,4.0000000000e-13
1142,8,8.0000000000e-13
1143,4,4.0000000000e-13
1144,2,2.0000000000e-13
1145,3,3.0000000000e-13
1146,5,5.0000000000e-13
1147,4,4.0000000000e-13
1148,6,6.0000000000e-13
1149,8,8.0000000000e-13
1150,7,7.0000000000e-13
1151,9,9.0000000000e-13
1152,6,6.0000000000e-13
1153,9,9.0000000000e-13
1154,6,6.0000000000e-13
1155,5,5.0000000000e-13
1156,5,5.0000000000e-13
1157,6,6.0000000000e-13
1158,5,5.0000000000e-13
1159,8,8.0000000000e-13
1160,3,3.0000000000e-13
1161,2,2.0000000000e-13
1162,6,6.0000000000e-13
1163,5,5.0000000000e-13
1164,5,5.0000000000e-13
1165,5,5.0000000000e-13
1166,4,4.0000000000e-13
1167,3,3.0000000000e-13
1168,4,4.0000000000e-13
1169,3,3.0000000000e-13
1170,7,7.0000000000e-13
1171,3,3.0000000000e-13
1172,11,1.1000000000e-12
1173,4,4.0000000000e-13
1174,6,6.0000000000e-13
1175,8,8.0000000000e-13
1176,6,6.0000000000e-13
1177,4,4.0000000000e-13
1179,2,2.0000000000e-13
1180,5,5.0000000000e-13
1181,3,3.0000000000e-13
1182,5,5.0000000000e-13
1183,7,7.0000000000e-13
1184,4,4.0000000000e-13
1185,6,6.0000000000e-13
1186,4,4.0000000000e-13
1188,3,3.0000000000e-13
1189,6,6.0000000000e-13
1190,3,3.0000000000e-13
1191,6,6.0000000000e-13
1192,5,5.0000000000e-13
1193,2,2.0000000000e-13
1194,2,2.0000000000e-13
1195,6,6.0000000000e-13
1196,4,4.0000000000e-13
1197,2,2.0000000000e-13
1198,5,5.0000000000e-13
1199,6,6.0000000000e-13
1200,3,3.0000000000e-13
1201,8,8.0000000000e-13
1202,6,6.0000000000e-13
1203,6,6.0000000000e-13
1204,6,6.0000000000e-13
1205,4,4.0000000000e-13
1206,2,2.0000000000e-13
1207,4,4.0000000000e-13
1208,5,5.0000000000e-13
1209,2,2.0000000000e-13
1210,3,3.0000000000e-13
1211,2,2.0000000000e-13
1212,3,3.0000000000e-13
1213,2,2.0000000000e-13
1214,3,3.0000000000e-13
1215,2,2.0000000000e-13
1216,4,4.0000000000e-13
1217,3,3.0000000000e-13
1218,2,2.0000000000e-13
1219,7,7.0000000000e-13
1220,3,3.0000000000e-13
1221,4,4.0000000000e-13
1222,4,4.0000000000e-13
1223,4,4.0000000000e-13
1224,6,6.0000000000e-13
1225,4,4.0000000000e-13
1226,3,3.0000000000e-13
1227,1,1.0000000000e-13
1228,6,6.0000000000e-13
1229,4,4.0000000000e-13
1230,5,5.0000000000e-13
1231,2,2.0000000000e-13
1232,4,4.0000000000e-13
1233,5,5.0000000000e-13
1234,2,2.0000000000e-13
1235,5,5.0000000000e-13
1236,1,1.0000000000e-13
1237,5,5.0000000000e-13
1238,3,3.0000000000e-13
1239,5,5.0000000000e-13
1240,3,3.0000000000e-13
1241,3,3.0000000000e-13
1242,5,5.0000000000e-13
1243,2,2.0000000000e-13
1244,4,4.0000000000e-13
1245,1,1.0000000000e-13
1246,1,1.0000000000e-13
1247,4,4.0000000000e-13
1248,3,3.0000000000e-13
1249,4,4.0000000000e-13
1250,2,2.0000000000e-13
1251,1,1.0000000000e-13
1252,3,3.0000000000e-13
1253,3,3.0000000000e-13
1254,1,1.0000000000e-13
1255,4,4.0000000000e-13
1256,3,3.0000000000e-13
1257,3,3.0000000000e-13
1258,4,4.0000000000e-13
1259,3,3.0000000000e-13
1260,2,2.0000000000e-13
1261,3,3.0000000000e-13
1262,1,1.0000000000e-13
1263,3,3.0000000000e-13
1264,2,2.0000000000e-13
1265,4,4.0000000000e-13
1266,2,2.0000000000e-13
1267,2,2.0000000000e-13
1268,2,2.0000000000e-13
1269,10,1.0000000000e-12
1270,2,2.0000000000e-13
1271,6,6.0000000000e-13
1272,4,4.0000000000e-13
1273,6,6.0000000000e-13
1274,5,5.0000000000e-13
1275,3,3.0000000000e-13
1276,3,3.0000000000e-13
1277,3,3.0000000000e-13
1278,6,6.0000000000e-13
1279,4,4.0000000000e-13
1280,1,1.0000000000e-13
1281,7,7.0000000000e-13
1282,1,1.0000000000e-13
1283,3,3.0000000000e-13
1284,3,3.0000000000e-13
1285,4,4.0000000000e-13
1286,2,2.0000000000e-13
1287,6,6.0000000000e-13
1288,2,2.0000000000e-13
1290,2,2.0000000000e-13
1291,1,1.0000000000e-13
1292,7,7.0000000000e-13
1293,8,8.0000000000e-13
1294,3,3.0000000000e-13
1295,4,4.0000000000e-13
1296,3,3.0000000000e-13
1297,4,4.0000000000e-13
1298,1,1.0000000000e-13
1299,2,2.0000000000e-13
1300,3,3.0000000000e-13
1301,3,3.0000000000e-13
1302,3,3.0000000000e-13
1303,6,6.0000000000e-13
1304,3,3.0000000000e-13
1305,2,2.0000000000e-13
1306,3,3.0000000000e-13
1307,5,5.0000000000e-13
1308,4,4.0000000000e-13
1309,3,3.0000000000e-13
1310,4,4.0000000000e-13
1311,2,2.0000000000e-13
1312,4,4.0000000000e-13
1313,1,1.0000000000e-13
1315,4,4.0000000000e-13
1316,2,2.0000000000e-13
1317,4,4.0000000000e-13
1318,2,2.0000000000e-13
1319,3,3.0000000000e-13
1320,3,3.0000000000e-13
1321,3,3.0000000000e-13
1322,1,1.0000000000e-13
1323,1,1.0000000000e-13
1324,6,6.0000000000e-13
1325,2,2.0000000000e-13
1326,5,5.0000000000e-13
1327,3,3.0000000000e-13
1328,2,2.0000000000e-13
1329,1,1.0000000000e-13
1330,7,7.0000000000e-13
1331,2,2.0000000000e-13
1332,4,4.0000000000e-13
1333,2,2.0000000000e-13
1334,4,4.0000000000e-13
1335,2,2.0000000000e-13
1336,2,2.0000000000e-13
1337,4,4.0000000000e-13
1338,2,2.0000000000e-13
1339,3,3.0000000000e-13
1340,2,2.0000000000e-13
1341,2,2.0000000000e-13
1342,3,3.0000000000e-13
1343,3,3.0000000000e-13
1344,2,2.0000000000e-13
1346,1,1.0000000000e-13
1347,4,4.0000000000e-13
1348,4,4.0000000000e-13
1349,4,4.0000000000e-13
1350,2,2.0000000000e-13
1351,2,2.0000000000e-13
1352,2,2.0000000000e-13
1353,2,2.0000000000e-13
1354,4,4.0000000000e-13
1355,2,2.0000000000e-13
1356,1,1.0000000000e-13
1357,2,2.0000000000e-13
1358,1,1.0000000000e-13
1359,3,3.0000000000e-13
1360,1,1.0000000000e-13
1361,1,1.0000000000e-13
1362,4,4.0000000000e-13
1363,2,2.0000000000e-13
1364,1,1.0000000000e-13
1365,1,1.0000000000e-13
1366,1,1.0000000000e-13
1367,4,4.0000000000e-13
1368,7,7.0000000000e-13
1369,1,1.0000000000e-13
1370,1,1.0000000000e-13
1371,3,3.0000000000e-13
1372,3,3.0000000000e-13
1373,2,2.0000000000e-13
1374,1,1.0000000000e-13
1375,1,1.0000000000e-13
1376,2,2.0000000000e-13
1377,3,3.0000000000e-13
1378,3,3.0000000000e-13
1379,3,3.0000000000e-13
1380,1,1.0000000000e-13
1381,1,1.0000000000e-13
1382,4,4.0000000000e-13
1383,5,5.0000000000e-13
1384,3,3.0000000000e-13
1385,3,3.0000000000e-13
1386,3,3.0000000000e-13
1387,1,1.0000000000e-13
1388,2,2.0000000000e-13
1389,5,5.0000000000e-13
1390,1,1.0000000000e-13
1391,3,3.0000000000e-13
1392,2,2.0000000000e-13
1393,3,3.0000000000e-13
1394,2,2.0000000000e-13
1396,1,1.0000000000e-13
1397,2,2.0000000000e-13
1398,1,1.0000000000e-13
1399,3,3.0000000000e-13
1400,5,5.0000000000e-13
1401,1,1.0000000000e-13
1402,4,4.0000000000e-13
1403,1,1.0000000000e-13
1404,5,5.0000000000e-13
1405,1,1.0000000000e-13
1407,1,1.0000000000e-13
1408,3,3.0000000000e-13
1409,3,3.0000000000e-13
1410,2,2.0000000000e-13
1411,1,1.0000000000e-13
1412,2,2.0000000000e-13
1413,1,1.0000000000e-13
1414,3,3.0000000000e-13
1415,3,3.0000000000e-13
1416,2,2.0000000000e-13
1417,1,1.0000000000e-13
1418,1,1.0000000000e-13
1419,2,2.0000000000e-13
1420,1,1.0000000000e-13
1421,1,1.0000000000e-13
1422,2,2.0000000000e-13
1423,1,1.0000000000e-13
1424,4,4.0000000000e-13
1428,1,1.0000000000e-13
1429,4,4.0000000000e-13
1430,1,1.0000000000e-13
1431,1,1.0000000000e-13
1432,2,2.0000000000e-13
1433,2,2.0000000000e-13
1434,1,1.0000000000e-13
1435,1,1.0000000000e-13
1437,1,1.0000000000e-13
1438,1,1.0000000000e-13
1439,2,2.0000000000e-13
1440,1,1.0000000000e-13
1442,2,2.0000000000e-13
1444,2,2.0000000000e-13
1445,2,2.0000000000e-13
1447,1,1.0000000000e-13
1448,2,2.0000000000e-13
1449,3,3.0000000000e-13
1451,3,3.0000000000e-13
1452,4,4.0000000000e-13
1453,2,2.0000000000e-13
1454,1,1.0000000000e-13
1455,2,2.0000000000e-13
1456,1,1.0000000000e-13
1457,1,1.0000000000e-13
1458,3,3.0000000000e-13
1459,2,2.0000000000e-13
1460,1,1.0000000000e-13
1461,2,2.0000000000e-13
1463,3,3.0000000000e-13
1464,1,1.0000000000e-13
1465,1,1.0000000000e-13
1466,2,2.0000000000e-13
1467,1,1.0000000000e-13
1468,2,2.0000000000e-13
1470,1,1.0000000000e-13
1471,1,1.0000000000e-13
1472,1,1.0000000000e-13
1474,1,1.0000000000e-13
1475,3,3.0000000000e-13
1477,2,2.0000000000e-13
1478,4,4.0000000000e-13
1480,1,1.0000000000e-13
1481,1,1.0000000000e-13
1482,1,1.0000000000e-13
1484,1,1.0000000000e-13
1485,1,1.0000000000e-13
1487,2,2.0000000000e-13
1488,2,2.0000000000e-13
1489,2,2.0000000000e-13
1490,1,1.0000000000e-13
1491,2,2.0000000000e-13
1492,1,1.0000000000e-13
1493,1,1.0000000000e-13
1494,1,1.0000000000e-13
1495,2,2.0000000000e-13
1497,3,3.0000000000e-13
1499,1,1.0000000000e-13
1502,4,4.0000000000e-13
1503,2,2.0000000000e-13
1504,1,1.0000000000e-13
1505,1,1.0000000000e-13
1506,4,4.0000000000e-13
1508,3,3.0000000000e-13
1509,1,1.0000000000e-13
1510,1,1.0000000000e-13
1511,1,1.0000000000e-13
1512,1,1.0000000000e-13
1513,1,1.0000000000e-13
1514,2,2.0000000000e-13
1515,2,2.0000000000e-13
1517,2,2.0000000000e-13
1519,1,1.0000000000e-13
1520,1,1.0000000000e-13
1522,1,1.0000000000e-13
1524,3,3.0000000000e-13
1525,3,3.0000000000e-13
1527,1,1.0000000000e-13
1528,1,1.0000000000e-13
1531,1,1.0000000000e-13
1532,1,1.0000000000e-13
1533,1,1.0000000000e-13
1534,1,1.0000000000e-13
1535,1,1.0000000000e-13
1536,1,1.0000000000e-13
1537,1,1.0000000000e-13
1538,2,2.0000000000e-13
1540,1,1.0000000000e-13
1542,1,1.0000000000e-13
1543,1,1.0000000000e-13
1544,1,1.0000000000e-13
1546,2,2.0000000000e-13
1548,2,2.0000000000e-13
1549,1,1.0000000000e-13
1550,2,2.0000000000e-13
1552,2,2.0000000000e-13
1553,1,1.0000000000e-13
1554,1,1.0000000000e-13
1555,2,2.0000000000e-13
1556,1,1.0000000000e-13
1557,1,1.0000000000e-13
1558,1,1.0000000000e-13
1559,1,1.0000000000e-13
1560,1,1.0000000000e-13
1561,1,1.0000000000e-13
1562,1,1.0000000000e-13
1563,1,1.0000000000e-13
1564,1,1.0000000000e-13
1565,1,1.0000000000e-13
1566,1,1.0000000000e-13
1567,1,1.0000000000e-13
1568,2,2.0000000000e-13
1569,2,2.0000000000e-13
1570,1,1.0000000000e-13
1571,1,1.0000000000e-13
1572,1,1.0000000000e-13
1574,1,1.0000000000e-13
1576,2,2.0000000000e-13
1578,1,1.0000000000e-13
1579,1,1.0000000000e-13
1580,1,1.0000000000e-13
1583,1,1.0000000000e-13
1585,1,1.0000000000e-13
1586,2,2.0000000000e-13
1590,1,1.0000000000e-13
1594,1,1.0000000000e-13
1596,2,2.0000000000e-13
1597,2,2.0000000000e-13
1598,1,1.0000000000e-13
1599,1,1.0000000000e-13
1601,2,2.0000000000e-13
1602,1,1.0000000000e-13
1604,1,1.0000000000e-13
1605,3,3.0000000000e-13
1607,1,1.0000000000e-13
1610,1,1.0000000000e-13
1612,1,1.0000000000e-13
1613,1,1.0000000000e-13
1617,1,1.0000000000e-13
1619,1,1.0000000000e-13
1622,2,2.0000000000e-13
1625,1,1.0000000000e-13
1632,2,2.0000000000e-13
1634,1,1.0000000000e-13
1636,1,1.0000000000e-13
1637,1,1.0000000000e-13
1646,1,1.0000000000e-13
1649,1,1.0000000000e-13
1650,1,1.0000000000e-13
1651,1,1.0000000000e-13
1652,2,2.0000000000e-13
1654,2,2.0000000000e-13
1657,2,2.0000000000e-13
1665,1,1.0000000000e-13
1671,2,2.0000000000e-13
1674,1,1.0000000000e-13
1676,1,1.0000000000e-13
1677,1,1.0000000000e-13
1678,1,1.0000000000e-13
1680,1,1.0000000000e-13
1681,3,3.0000000000e-13
1682,1,1.0000000000e-13
1683,1,1.0000000000e-13
1684,2,2.0000000000e-13
1685,1,1.0000000000e-13
1687,1,1.0000000000e-13
1688,1,1.0000000000e-13
1689,1,1.0000000000e-13
1693,1,1.0000000000e-13
1695,1,1.0000000000e-13
1696,1,1.0000000000e-13
1698,1,1.0000000000e-13
1701,1,1.0000000000e-13
1705,1,1.0000000000e-13
1707,1,1.0000000000e-13
1714,1,1.0000000000e-13
1715,1,1.0000000000e-13
1716,1,1.0000000000e-13
1717,1,1.0000000000e-13
1718,1,1.0000000000e-13
1719,2,2.0000000000e-13
1724,1,1.0000000000e-13
1725,1,1.0000000000e-13
1728,2,2.0000000000e-13
1737,1,1.0000000000e-13
1738,1,1.0000000000e-13
1739,2,2.0000000000e-13
1741,1,1.0000000000e-13
1750,2,2.0000000000e-13
1753,1,1.0000000000e-13
1757,1,1.0000000000e-13
1760,1,1.0000000000e-13
1762,1,1.0000000000e-13
1766,1,1.0000000000e-13
1770,1,1.0000000000e-13
1771,2,2.0000000000e-13
1774,1,1.0000000000e-13
1782,2,2.0000000000e-13
1783,1,1.0000000000e-13
1785,3,3.0000000000e-13
1787,1,1.0000000000e-13
1789,1,1.0000000000e-13
1795,2,2.0000000000e-13
1799,1,1.0000000000e-13
1806,1,1.0000000000e-13
1807,1,1.0000000000e-13
1808,1,1.0000000000e-13
1819,1,1.0000000000e-13
1820,1,1.0000000000e-13
1821,1,1.0000000000e-13
1824,1,1.0000000000e-13
1827,1,1.0000000000e-13
1829,1,1.0000000000e-13
1830,1,1.0000000000e-13
1833,2,2.0000000000e-13
1839,1,1.0000000000e-13
1840,1,1.0000000000e-13
1846,1,1.0000000000e-13
1850,2,2.0000000000e-13
1851,1,1.0000000000e-13
1852,1,1.0000000000e-13
1857,1,1.0000000000e-13
1863,1,1.0000000000e-13
1869,1,1.0000000000e-13
1876,1,1.0000000000e-13
1883,1,1.0000000000e-13
1886,1,1.0000000000e-13
1900,1,1.0000000000e-13
1902,1,1.0000000000e-13
1910,1,1.0000000000e-13
1931,1,1.0000000000e-13
1934,1,1.0000000000e-13
1941,1,1.0000000000e-13
1950,1,1.0000000000e-13
1959,1,1.0000000000e-13
1966,1,1.0000000000e-13
1981,1,1.0000000000e-13
1984,1,1.0000000000e-13
1985,1,1.0000000000e-13
1996,1,1.0000000000e-13
2008,1,1.0000000000e-13
2012,1,1.0000000000e-13
2014,1,1.0000000000e-13
2027,1,1.0000000000e-13
2029,1,1.0000000000e-13
2035,1,1.0000000000e-13
2037,1,1.0000000000e-13
2052,1,1.0000000000e-13
2054,1,1.0000000000e-13
2058,1,1.0000000000e-13
2071,1,1.0000000000e-13
2083,1,1.0000000000e-13
2094,1,1.0000000000e-13
2103,1,1.0000000000e-13
2116,1,1.0000000000e-13
2124,1,1.0000000000e-13
2126,1,1.0000000000e-13
2136,2,2.0000000000e-13
2145,1,1.0000000000e-13
2149,1,1.0000000000e-13
2160,1,1.0000000000e-13
2178,1,1.0000000000e-13
2203,1,1.0000000000e-13
2208,1,1.0000000000e-13
2241,1,1.0000000000e-13
2258,1,1.0000000000e-13
2291,1,1.0000000000e-13
2308,1,1.0000000000e-13
2310,1,1.0000000000e-13
2325,1,1.0000000000e-13
2333,1,1.0000000000e-13
2356,1,1.0000000000e-13
2367,1,1.0000000000e-13
2373,1,1.0000000000e-13
2396,1,1.0000000000e-13
2415,1,1.0000000000e-13
2473,1,1.0000000000e-13
2504,1,1.0000000000e-13
2557,1,1.0000000000e-13
2565,1,1.0000000000e-13
2598,1,1.0000000000e-13
2613,1,1.0000000000e-13
2614,1,1.0000000000e-13
2619,1,1.0000000000e-13
2646,1,1.0000000000e-13
2842,1,1.0000000000e-13
2895,1,1.0000000000e-13
2910,1,1.0000000000e-13
2969,1,1.0000000000e-13
60612323,1,1.0000000000e-13
60614233,1,1.0000000000e-13
60614510,1,1.0000000000e-13
60619115,1,1.0000000000e-13
60621510,1,1.0000000000e-13
60621648,1,1.0000000000e-13
60621897,1,1.0000000000e-13
60622364,1,1.0000000000e-13
60622428,1,1.0000000000e-13
60622774,1,1.0000000000e-13
60622938,1,1.0000000000e-13
60623084,1,1.0000000000e-13
60623093,1,1.0000000000e-13
60623221,1,1.0000000000e-13
60623326,1,1.0000000000e-13
60623548,1,1.0000000000e-13
60624049,1,1.0000000000e-13
60624095,1,1.0000000000e-13
60624644,1,1.0000000000e-13
60625362,1,1.0000000000e-13
60625482,1,1.0000000000e-13
