cluster_size,total_clusters_of_this_size,n_s
74981546,2,2.0000000000e-13
74981547,1,1.0000000000e-13
74981548,1,1.0000000000e-13
74981551,1,1.0000000000e-13
74981553,1,1.0000000000e-13
74981555,3,3.0000000000e-13
74981557,1,1.0000000000e-13
74981558,4,4.0000000000e-13
74981559,4,4.0000000000e-13
74981560,1,1.0000000000e-13
74981561,2,2.0000000000e-13
74981562,3,3.0000000000e-13
74981563,2,2.0000000000e-13
74981564,3,3.0000000000e-13
74981565,2,2.0000000000e-13
74981566,2,2.0000000000e-13
74981568,1,1.0000000000e-13
74981569,2,2.0000000000e-13
74981570,4,4.0000000000e-13
74981571,3,3.0000000000e-13
74981572,4,4.0000000000e-13
74981573,2,2.0000000000e-13
74981574,1,1.0000000000e-13
74981576,6,6.0000000000e-13
74981578,3,3.0000000000e-13
74981579,2,2.0000000000e-13
74981580,1,1.0000000000e-13
74981581,3,3.0000000000e-13
74981583,1,1.0000000000e-13
74981584,4,4.0000000000e-13
74981586,3,3.0000000000e-13
74981587,1,1.0000000000e-13
74981588,1,1.0000000000e-13
74981589,4,4.0000000000e-13
74981590,2,2.0000000000e-13
74981591,2,2.0000000000e-13
74981592,3,3.0000000000e-13
74981593,2,2.0000000000e-13
74981594,1,1.0000000000e-13
74981595,2,2.0000000000e-13
74981597,2,2.0000000000e-13
74981598,2,2.0000000000e-13
74981599,1,1.0000000000e-13
74981600,1,1.0000000000e-13
74981601,1,1.0000000000e-13
74981602,4,4.0000000000e-13
74981603,4,4.0000000000e-13
74981604,3,3.0000000000e-13
74981605,3,3.0000000000e-13
74981606,2,2.0000000000e-13
74981607,2,2.0000000000e-13
74981608,4,4.0000000000e-13
74981609,4,4.0000000000e-13
74981610,5,5.0000000000e-13
74981612,2,2.0000000000e-13
74981613,1,1.0000000000e-13
74981614,1,1.0000000000e-13
74981615,4,4.0000000000e-13
74981617,3,3.0000000000e-13
74981618,3,3.0000000000e-13
74981619,1,1.0000000000e-13
74981620,2,2.0000000000e-13
74981621,3,3.0000000000e-13
74981622,1,1.0000000000e-13
74981623,2,2.0000000000e-13
74981624,1,1.0000000000e-13
74981625,1,1.0000000000e-13
74981627,3,3.0000000000e-13
74981628,4,4.0000000000e-13
74981629,1,1.0000000000e-13
74981630,1,1.0000000000e-13
74981631,3,3.0000000000e-13
74981632,1,1.0000000000e-13
74981633,1,1.0000000000e-13
74981634,2,2.0000000000e-13
74981636,5,5.0000000000e-13
74981637,5,5.0000000000e-13
74981638,1,1.0000000000e-13
74981640,1,1.0000000000e-13
74981641,2,2.0000000000e-13
74981642,2,2.0000000000e-13
74981644,2,2.0000000000e-13
74981645,1,1.0000000000e-13
74981646,1,1.0000000000e-13
74981647,2,2.0000000000e-13
74981649,3,3.0000000000e-13
74981650,1,1.0000000000e-13
74981651,4,4.0000000000e-13
74981652,4,4.0000000000e-13
74981654,2,2.0000000000e-13
74981655,5,5.0000000000e-13
74981656,1,1.0000000000e-13
74981657,2,2.0000000000e-13
74981659,4,4.0000000000e-13
74981660,1,1.0000000000e-13
74981661,1,1.0000000000e-13
74981662,1,1.0000000000e-13
74981663,2,2.0000000000e-13
74981664,1,1.0000000000e-13
74981665,1,1.0000000000e-13
74981666,3,3.0000000000e-13
74981667,2,2.0000000000e-13
74981668,4,4.0000000000e-13
74981670,2,2.0000000000e-13
74981671,2,2.0000000000e-13
74981673,2,2.0000000000e-13
74981675,2,2.0000000000e-13
74981678,4,4.0000000000e-13
74981679,3,3.0000000000e-13
74981680,2,2.0000000000e-13
74981681,3,3.0000000000e-13
74981682,1,1.0000000000e-13
74981683,2,2.0000000000e-13
74981684,1,1.0000000000e-13
74981685,3,3.0000000000e-13
74981686,1,1.0000000000e-13
74981689,3,3.0000000000e-13
74981690,3,3.0000000000e-13
74981692,2,2.0000000000e-13
74981693,4,4.0000000000e-13
74981694,4,4.0000000000e-13
74981695,4,4.0000000000e-13
74981696,1,1.0000000000e-13
74981697,1,1.0000000000e-13
74981699,1,1.0000000000e-13
74981700,2,2.0000000000e-13
74981701,1,1.0000000000e-13
74981702,1,1.0000000000e-13
74981703,2,2.0000000000e-13
74981704,2,2.0000000000e-13
74981705,5,5.0000000000e-13
74981706,1,1.0000000000e-13
74981707,2,2.0000000000e-13
74981708,2,2.0000000000e-13
74981709,1,1.0000000000e-13
74981710,3,3.0000000000e-13
74981711,4,4.0000000000e-13
74981712,1,1.0000000000e-13
74981713,6,6.0000000000e-13
74981715,2,2.0000000000e-13
74981716,2,2.0000000000e-13
74981718,2,2.0000000000e-13
74981719,4,4.0000000000e-13
74981720,4,4.0000000000e-13
74981721,2,2.0000000000e-13
74981722,2,2.0000000000e-13
74981723,3,3.0000000000e-13
74981725,1,1.0000000000e-13
74981727,4,4.0000000000e-13
74981728,1,1.0000000000e-13
74981729,1,1.0000000000e-13
74981730,1,1.0000000000e-13
74981731,3,3.0000000000e-13
74981733,3,3.0000000000e-13
74981734,1,1.0000000000e-13
74981735,3,3.0000000000e-13
74981736,3,3.0000000000e-13
74981737,1,1.0000000000e-13
74981738,1,1.0000000000e-13
74981739,2,2.0000000000e-13
74981740,3,3.0000000000e-13
74981741,2,2.0000000000e-13
74981743,2,2.0000000000e-13
74981744,1,1.0000000000e-13
74981745,4,4.0000000000e-13
74981746,1,1.0000000000e-13
74981747,2,2.0000000000e-13
74981748,3,3.0000000000e-13
74981749,4,4.0000000000e-13
74981751,1,1.0000000000e-13
74981752,3,3.0000000000e-13
74981753,2,2.0000000000e-13
74981754,1,1.0000000000e-13
74981756,3,3.0000000000e-13
74981757,1,1.0000000000e-13
74981758,2,2.0000000000e-13
74981759,1,1.0000000000e-13
74981760,5,5.0000000000e-13
74981761,3,3.0000000000e-13
74981762,3,3.0000000000e-13
74981763,2,2.0000000000e-13
74981764,1,1.0000000000e-13
74981765,2,2.0000000000e-13
74981766,2,2.0000000000e-13
74981768,5,5.0000000000e-13
74981769,1,1.0000000000e-13
74981770,1,1.0000000000e-13
74981771,1,1.0000000000e-13
74981772,1,1.0000000000e-13
74981773,1,1.0000000000e-13
74981774,4,4.0000000000e-13
74981775,1,1.0000000000e-13
74981776,2,2.0000000000e-13
74981777,2,2.0000000000e-13
74981779,1,1.0000000000e-13
74981780,3,3.0000000000e-13
74981781,4,4.0000000000e-13
74981782,1,1.0000000000e-13
74981783,1,1.0000000000e-13
74981784,2,2.0000000000e-13
74981785,1,1.0000000000e-13
74981786,4,4.0000000000e-13
74981787,3,3.0000000000e-13
74981788,4,4.0000000000e-13
74981790,4,4.0000000000e-13
74981791,2,2.0000000000e-13
74981792,2,2.0000000000e-13
74981794,3,3.0000000000e-13
74981795,2,2.0000000000e-13
74981796,2,2.0000000000e-13
74981797,1,1.0000000000e-13
74981798,1,1.0000000000e-13
74981800,4,4.0000000000e-13
74981801,3,3.0000000000e-13
74981802,2,2.0000000000e-13
74981803,5,5.0000000000e-13
74981804,1,1.0000000000e-13
74981805,3,3.0000000000e-13
74981807,2,2.0000000000e-13
74981808,3,3.0000000000e-13
74981810,1,1.0000000000e-13
74981811,1,1.0000000000e-13
74981812,3,3.0000000000e-13
74981814,2,2.0000000000e-13
74981815,2,2.0000000000e-13
74981816,2,2.0000000000e-13
74981817,3,3.0000000000e-13
74981819,2,2.0000000000e-13
74981820,2,2.0000000000e-13
74981821,1,1.0000000000e-13
74981822,1,1.0000000000e-13
74981823,2,2.0000000000e-13
74981824,2,2.0000000000e-13
74981825,1,1.0000000000e-13
74981827,3,3.0000000000e-13
74981828,2,2.0000000000e-13
74981829,1,1.0000000000e-13
74981830,4,4.0000000000e-13
74981831,1,1.0000000000e-13
74981832,1,1.0000000000e-13
74981833,3,3.0000000000e-13
74981835,2,2.0000000000e-13
74981836,1,1.0000000000e-13
74981837,4,4.0000000000e-13
74981838,1,1.0000000000e-13
74981839,2,2.0000000000e-13
74981840,2,2.0000000000e-13
74981841,1,1.0000000000e-13
74981842,1,1.0000000000e-13
74981843,4,4.0000000000e-13
74981844,3,3.0000000000e-13
74981845,2,2.0000000000e-13
74981846,4,4.0000000000e-13
74981847,1,1.0000000000e-13
74981848,2,2.0000000000e-13
74981849,1,1.0000000000e-13
74981850,1,1.0000000000e-13
74981851,4,4.0000000000e-13
74981852,1,1.0000000000e-13
74981853,1,1.0000000000e-13
74981854,2,2.0000000000e-13
74981855,1,1.0000000000e-13
74981856,3,3.0000000000e-13
74981857,3,3.0000000000e-13
74981858,2,2.0000000000e-13
74981859,2,2.0000000000e-13
74981860,2,2.0000000000e-13
74981861,2,2.0000000000e-13
74981863,1,1.0000000000e-13
74981864,2,2.0000000000e-13
74981865,1,1.0000000000e-13
74981866,3,3.0000000000e-13
74981867,6,6.0000000000e-13
74981868,2,2.0000000000e-13
74981869,1,1.0000000000e-13
74981870,2,2.0000000000e-13
74981871,1,1.0000000000e-13
74981872,1,1.0000000000e-13
74981873,4,4.0000000000e-13
74981875,1,1.0000000000e-13
74981876,1,1.0000000000e-13
74981877,1,1.0000000000e-13
74981880,3,3.0000000000e-13
74981882,1,1.0000000000e-13
74981883,3,3.0000000000e-13
74981884,3,3.0000000000e-13
74981885,2,2.0000000000e-13
74981886,2,2.0000000000e-13
74981887,2,2.0000000000e-13
74981889,2,2.0000000000e-13
74981891,2,2.0000000000e-13
74981892,2,2.0000000000e-13
74981894,2,2.0000000000e-13
74981895,2,2.0000000000e-13
74981896,4,4.0000000000e-13
74981897,2,2.0000000000e-13
74981898,2,2.0000000000e-13
74981899,5,5.0000000000e-13
74981901,2,2.0000000000e-13
74981902,2,2.0000000000e-13
74981903,2,2.0000000000e-13
74981904,4,4.0000000000e-13
74981905,1,1.0000000000e-13
74981906,1,1.0000000000e-13
74981907,1,1.0000000000e-13
74981908,3,3.0000000000e-13
74981909,3,3.0000000000e-13
74981910,3,3.0000000000e-13
74981911,2,2.0000000000e-13
74981912,3,3.0000000000e-13
74981914,2,2.0000000000e-13
74981915,3,3.0000000000e-13
74981916,2,2.0000000000e-13
74981917,3,3.0000000000e-13
74981918,3,3.0000000000e-13
74981919,1,1.0000000000e-13
74981920,2,2.0000000000e-13
74981921,2,2.0000000000e-13
74981922,2,2.0000000000e-13
74981923,3,3.0000000000e-13
74981924,4,4.0000000000e-13
74981925,3,3.0000000000e-13
74981926,1,1.0000000000e-13
74981928,2,2.0000000000e-13
74981930,1,1.0000000000e-13
74981931,2,2.0000000000e-13
74981932,2,2.0000000000e-13
74981933,1,1.0000000000e-13
74981934,1,1.0000000000e-13
74981935,2,2.0000000000e-13
74981936,1,1.0000000000e-13
74981938,1,1.0000000000e-13
74981939,1,1.0000000000e-13
74981940,2,2.0000000000e-13
74981941,1,1.0000000000e-13
74981942,1,1.0000000000e-13
74981943,2,2.0000000000e-13
74981944,4,4.0000000000e-13
74981945,2,2.0000000000e-13
74981946,3,3.0000000000e-13
74981947,2,2.0000000000e-13
74981948,1,1.0000000000e-13
74981949,5,5.0000000000e-13
74981950,1,1.0000000000e-13
74981951,3,3.0000000000e-13
74981953,1,1.0000000000e-13
74981954,2,2.0000000000e-13
74981955,1,1.0000000000e-13
74981956,1,1.0000000000e-13
74981957,1,1.0000000000e-13
74981958,3,3.0000000000e-13
74981959,3,3.0000000000e-13
74981960,1,1.0000000000e-13
74981961,1,1.0000000000e-13
74981962,2,2.0000000000e-13
74981963,1,1.0000000000e-13
74981964,2,2.0000000000e-13
74981965,1,1.0000000000e-13
74981966,4,4.0000000000e-13
74981967,2,2.0000000000e-13
74981968,4,4.0000000000e-13
74981969,2,2.0000000000e-13
74981970,1,1.0000000000e-13
74981971,2,2.0000000000e-13
74981972,2,2.0000000000e-13
74981973,1,1.0000000000e-13
74981974,3,3.0000000000e-13
74981975,1,1.0000000000e-13
74981976,4,4.0000000000e-13
74981977,1,1.0000000000e-13
74981978,4,4.0000000000e-13
74981979,1,1.0000000000e-13
74981980,5,5.0000000000e-13
74981981,4,4.0000000000e-13
74981982,2,2.0000000000e-13
74981983,1,1.0000000000e-13
74981985,2,2.0000000000e-13
74981986,3,3.0000000000e-13
74981987,3,3.0000000000e-13
74981988,6,6.0000000000e-13
74981989,2,2.0000000000e-13
74981990,2,2.0000000000e-13
74981991,2,2.0000000000e-13
74981993,5,5.0000000000e-13
74981995,1,1.0000000000e-13
74981996,1,1.0000000000e-13
74981997,2,2.0000000000e-13
74981998,4,4.0000000000e-13
74981999,2,2.0000000000e-13
74982000,2,2.0000000000e-13
74982001,4,4.0000000000e-13
74982002,2,2.0000000000e-13
74982003,2,2.0000000000e-13
74982004,1,1.0000000000e-13
74982005,2,2.0000000000e-13
74982006,1,1.0000000000e-13
74982007,2,2.0000000000e-13
74982008,3,3.0000000000e-13
74982009,1,1.0000000000e-13
74982010,2,2.0000000000e-13
74982011,2,2.0000000000e-13
74982012,4,4.0000000000e-13
74982013,2,2.0000000000e-13
74982014,4,4.0000000000e-13
74982016,1,1.0000000000e-13
74982017,1,1.0000000000e-13
74982018,3,3.0000000000e-13
74982019,1,1.0000000000e-13
74982020,2,2.0000000000e-13
74982021,1,1.0000000000e-13
74982022,1,1.0000000000e-13
74982025,1,1.0000000000e-13
74982026,3,3.0000000000e-13
74982027,2,2.0000000000e-13
74982028,2,2.0000000000e-13
74982029,3,3.0000000000e-13
74982030,1,1.0000000000e-13
74982031,1,1.0000000000e-13
74982032,2,2.0000000000e-13
74982033,2,2.0000000000e-13
74982034,2,2.0000000000e-13
74982035,3,3.0000000000e-13
74982036,2,2.0000000000e-13
74982037,1,1.0000000000e-13
74982038,2,2.0000000000e-13
74982039,1,1.0000000000e-13
74982040,2,2.0000000000e-13
74982043,1,1.0000000000e-13
74982044,3,3.0000000000e-13
74982046,1,1.0000000000e-13
74982047,2,2.0000000000e-13
74982048,1,1.0000000000e-13
74982049,1,1.0000000000e-13
74982050,4,4.0000000000e-13
74982051,2,2.0000000000e-13
74982052,2,2.0000000000e-13
74982053,2,2.0000000000e-13
74982054,1,1.0000000000e-13
74982055,2,2.0000000000e-13
74982057,1,1.0000000000e-13
74982058,1,1.0000000000e-13
74982059,3,3.0000000000e-13
74982060,3,3.0000000000e-13
74982061,2,2.0000000000e-13
74982063,1,1.0000000000e-13
74982064,4,4.0000000000e-13
74982065,2,2.0000000000e-13
74982066,3,3.0000000000e-13
74982067,2,2.0000000000e-13
74982068,2,2.0000000000e-13
74982070,2,2.0000000000e-13
74982071,1,1.0000000000e-13
74982072,1,1.0000000000e-13
74982074,2,2.0000000000e-13
74982075,1,1.0000000000e-13
74982076,1,1.0000000000e-13
74982078,2,2.0000000000e-13
74982079,2,2.0000000000e-13
74982080,2,2.0000000000e-13
74982081,2,2.0000000000e-13
74982082,2,2.0000000000e-13
74982083,1,1.0000000000e-13
74982084,1,1.0000000000e-13
74982085,1,1.0000000000e-13
74982086,1,1.0000000000e-13
74982087,2,2.0000000000e-13
74982088,2,2.0000000000e-13
74982089,2,2.0000000000e-13
74982090,3,3.0000000000e-13
74982091,1,1.0000000000e-13
74982092,3,3.0000000000e-13
74982094,1,1.0000000000e-13
74982095,3,3.0000000000e-13
74982096,1,1.0000000000e-13
74982097,4,4.0000000000e-13
74982098,1,1.0000000000e-13
74982100,3,3.0000000000e-13
74982101,2,2.0000000000e-13
74982102,2,2.0000000000e-13
74982103,2,2.0000000000e-13
74982104,1,1.0000000000e-13
74982105,2,2.0000000000e-13
74982106,2,2.0000000000e-13
74982107,4,4.0000000000e-13
74982108,2,2.0000000000e-13
74982109,2,2.0000000000e-13
74982110,4,4.0000000000e-13
74982111,3,3.0000000000e-13
74982112,1,1.0000000000e-13
74982114,1,1.0000000000e-13
74982116,3,3.0000000000e-13
74982117,3,3.0000000000e-13
74982118,3,3.0000000000e-13
74982119,3,3.0000000000e-13
74982122,2,2.0000000000e-13
74982123,4,4.0000000000e-13
74982124,2,2.0000000000e-13
74982125,1,1.0000000000e-13
74982126,1,1.0000000000e-13
74982128,2,2.0000000000e-13
74982129,2,2.0000000000e-13
74982131,5,5.0000000000e-13
74982132,5,5.0000000000e-13
74982133,3,3.0000000000e-13
74982134,2,2.0000000000e-13
74982135,1,1.0000000000e-13
74982136,3,3.0000000000e-13
74982137,3,3.0000000000e-13
74982138,2,2.0000000000e-13
74982139,5,5.0000000000e-13
74982141,3,3.0000000000e-13
74982142,5,5.0000000000e-13
74982143,2,2.0000000000e-13
74982144,3,3.0000000000e-13
74982145,4,4.0000000000e-13
74982146,3,3.0000000000e-13
74982147,2,2.0000000000e-13
74982148,4,4.0000000000e-13
74982149,3,3.0000000000e-13
74982150,1,1.0000000000e-13
74982151,1,1.0000000000e-13
74982153,1,1.0000000000e-13
74982154,1,1.0000000000e-13
74982155,1,1.0000000000e-13
74982157,2,2.0000000000e-13
74982158,1,1.0000000000e-13
74982159,1,1.0000000000e-13
74982160,1,1.0000000000e-13
74982161,1,1.0000000000e-13
74982162,2,2.0000000000e-13
74982163,2,2.0000000000e-13
74982164,1,1.0000000000e-13
74982165,1,1.0000000000e-13
74982166,3,3.0000000000e-13
74982167,5,5.0000000000e-13
74982168,5,5.0000000000e-13
74982169,3,3.0000000000e-13
74982170,1,1.0000000000e-13
74982171,2,2.0000000000e-13
74982172,2,2.0000000000e-13
74982173,4,4.0000000000e-13
74982174,2,2.0000000000e-13
74982175,1,1.0000000000e-13
74982177,2,2.0000000000e-13
74982178,1,1.0000000000e-13
74982179,2,2.0000000000e-13
74982180,5,5.0000000000e-13
74982181,1,1.0000000000e-13
74982182,2,2.0000000000e-13
74982183,2,2.0000000000e-13
74982185,2,2.0000000000e-13
74982186,1,1.0000000000e-13
74982187,2,2.0000000000e-13
74982188,3,3.0000000000e-13
74982189,1,1.0000000000e-13
74982190,1,1.0000000000e-13
74982191,2,2.0000000000e-13
74982192,4,4.0000000000e-13
74982194,4,4.0000000000e-13
74982195,3,3.0000000000e-13
74982196,3,3.0000000000e-13
74982197,1,1.0000000000e-13
74982198,1,1.0000000000e-13
74982199,2,2.0000000000e-13
74982200,2,2.0000000000e-13
74982201,1,1.0000000000e-13
74982202,2,2.0000000000e-13
74982204,2,2.0000000000e-13
74982205,2,2.0000000000e-13
74982206,2,2.0000000000e-13
74982207,3,3.0000000000e-13
74982208,2,2.0000000000e-13
74982210,2,2.0000000000e-13
74982211,4,4.0000000000e-13
74982212,1,1.0000000000e-13
74982213,2,2.0000000000e-13
74982214,4,4.0000000000e-13
74982215,2,2.0000000000e-13
74982216,2,2.0000000000e-13
74982217,1,1.0000000000e-13
74982218,3,3.0000000000e-13
74982220,4,4.0000000000e-13
74982221,1,1.0000000000e-13
74982222,1,1.0000000000e-13
74982223,3,3.0000000000e-13
74982224,1,1.0000000000e-13
74982225,2,2.0000000000e-13
74982227,3,3.0000000000e-13
74982228,1,1.0000000000e-13
74982229,2,2.0000000000e-13
74982230,1,1.0000000000e-13
74982232,1,1.0000000000e-13
74982233,2,2.0000000000e-13
74982235,4,4.0000000000e-13
74982237,1,1.0000000000e-13
74982238,1,1.0000000000e-13
74982240,3,3.0000000000e-13
74982241,2,2.0000000000e-13
74982242,1,1.0000000000e-13
74982244,1,1.0000000000e-13
74982245,2,2.0000000000e-13
74982246,1,1.0000000000e-13
74982247,3,3.0000000000e-13
74982248,1,1.0000000000e-13
74982250,1,1.0000000000e-13
74982252,1,1.0000000000e-13
74982253,3,3.0000000000e-13
74982254,2,2.0000000000e-13
74982255,1,1.0000000000e-13
74982256,3,3.0000000000e-13
74982257,1,1.0000000000e-13
74982258,1,1.0000000000e-13
74982259,1,1.0000000000e-13
74982260,2,2.0000000000e-13
74982261,5,5.0000000000e-13
74982262,2,2.0000000000e-13
74982263,2,2.0000000000e-13
74982265,2,2.0000000000e-13
74982266,3,3.0000000000e-13
74982267,1,1.0000000000e-13
74982268,1,1.0000000000e-13
74982269,2,2.0000000000e-13
74982270,4,4.0000000000e-13
74982271,6,6.0000000000e-13
74982272,3,3.0000000000e-13
74982273,2,2.0000000000e-13
74982274,3,3.0000000000e-13
74982275,2,2.0000000000e-13
74982277,2,2.0000000000e-13
74982278,1,1.0000000000e-13
74982280,1,1.0000000000e-13
74982283,3,3.0000000000e-13
74982284,2,2.0000000000e-13
74982285,3,3.0000000000e-13
74982286,3,3.0000000000e-13
74982287,1,1.0000000000e-13
74982288,1,1.0000000000e-13
74982289,3,3.0000000000e-13
74982290,3,3.0000000000e-13
74982291,1,1.0000000000e-13
74982292,1,1.0000000000e-13
74982293,2,2.0000000000e-13
74982294,5,5.0000000000e-13
74982295,1,1.0000000000e-13
74982297,1,1.0000000000e-13
74982298,2,2.0000000000e-13
74982299,1,1.0000000000e-13
74982300,2,2.0000000000e-13
74982301,2,2.0000000000e-13
74982302,3,3.0000000000e-13
74982304,1,1.0000000000e-13
74982305,1,1.0000000000e-13
74982306,1,1.0000000000e-13
74982307,6,6.0000000000e-13
74982308,2,2.0000000000e-13
74982309,3,3.0000000000e-13
74982310,1,1.0000000000e-13
74982312,4,4.0000000000e-13
74982313,5,5.0000000000e-13
74982314,3,3.0000000000e-13
74982315,1,1.0000000000e-13
74982317,1,1.0000000000e-13
74982321,3,3.0000000000e-13
74982322,1,1.0000000000e-13
74982323,4,4.0000000000e-13
74982324,1,1.0000000000e-13
74982326,2,2.0000000000e-13
74982327,2,2.0000000000e-13
74982328,3,3.0000000000e-13
74982329,3,3.0000000000e-13
74982330,1,1.0000000000e-13
74982331,1,1.0000000000e-13
74982332,3,3.0000000000e-13
74982333,1,1.0000000000e-13
74982334,2,2.0000000000e-13
74982335,3,3.0000000000e-13
74982336,1,1.0000000000e-13
74982337,4,4.0000000000e-13
74982338,2,2.0000000000e-13
74982340,1,1.0000000000e-13
74982341,4,4.0000000000e-13
74982342,2,2.0000000000e-13
74982343,2,2.0000000000e-13
74982344,1,1.0000000000e-13
74982346,2,2.0000000000e-13
74982347,1,1.0000000000e-13
74982348,1,1.0000000000e-13
74982349,1,1.0000000000e-13
74982350,3,3.0000000000e-13
74982351,2,2.0000000000e-13
74982352,3,3.0000000000e-13
74982353,4,4.0000000000e-13
74982354,1,1.0000000000e-13
74982355,3,3.0000000000e-13
74982356,2,2.0000000000e-13
74982358,2,2.0000000000e-13
74982360,4,4.0000000000e-13
74982361,2,2.0000000000e-13
74982362,1,1.0000000000e-13
74982363,1,1.0000000000e-13
74982364,2,2.0000000000e-13
74982365,1,1.0000000000e-13
74982366,4,4.0000000000e-13
74982367,1,1.0000000000e-13
74982368,3,3.0000000000e-13
74982369,3,3.0000000000e-13
74982371,3,3.0000000000e-13
74982372,3,3.0000000000e-13
74982373,2,2.0000000000e-13
74982374,1,1.0000000000e-13
74982375,3,3.0000000000e-13
74982376,3,3.0000000000e-13
74982377,2,2.0000000000e-13
74982378,3,3.0000000000e-13
74982379,3,3.0000000000e-13
74982381,1,1.0000000000e-13
74982382,4,4.0000000000e-13
74982384,2,2.0000000000e-13
74982386,3,3.0000000000e-13
74982387,3,3.0000000000e-13
74982388,4,4.0000000000e-13
74982389,3,3.0000000000e-13
74982390,2,2.0000000000e-13
74982391,1,1.0000000000e-13
74982392,3,3.0000000000e-13
74982393,4,4.0000000000e-13
74982395,2,2.0000000000e-13
74982396,2,2.0000000000e-13
74982397,1,1.0000000000e-13
74982399,1,1.0000000000e-13
74982400,1,1.0000000000e-13
74982401,2,2.0000000000e-13
74982404,3,3.0000000000e-13
74982405,1,1.0000000000e-13
74982406,2,2.0000000000e-13
74982407,2,2.0000000000e-13
74982408,2,2.0000000000e-13
74982409,5,5.0000000000e-13
74982410,2,2.0000000000e-13
74982411,4,4.0000000000e-13
74982412,1,1.0000000000e-13
74982413,3,3.0000000000e-13
74982414,4,4.0000000000e-13
74982415,2,2.0000000000e-13
74982416,1,1.0000000000e-13
74982417,1,1.0000000000e-13
74982418,2,2.0000000000e-13
74982419,3,3.0000000000e-13
74982421,3,3.0000000000e-13
74982422,1,1.0000000000e-13
74982423,1,1.0000000000e-13
74982424,2,2.0000000000e-13
74982425,1,1.0000000000e-13
74982426,3,3.0000000000e-13
74982427,3,3.0000000000e-13
74982428,3,3.0000000000e-13
74982429,4,4.0000000000e-13
74982431,2,2.0000000000e-13
74982432,2,2.0000000000e-13
74982433,1,1.0000000000e-13
74982434,1,1.0000000000e-13
74982435,3,3.0000000000e-13
74982436,3,3.0000000000e-13
74982438,3,3.0000000000e-13
74982440,3,3.0000000000e-13
74982442,1,1.0000000000e-13
74982443,2,2.0000000000e-13
74982444,3,3.0000000000e-13
74982445,1,1.0000000000e-13
74982446,3,3.0000000000e-13
74982447,2,2.0000000000e-13
74982448,4,4.0000000000e-13
74982449,2,2.0000000000e-13
74982450,3,3.0000000000e-13
74982452,4,4.0000000000e-13
74982453,3,3.0000000000e-13
74982454,4,4.0000000000e-13
74982455,2,2.0000000000e-13
74982457,2,2.0000000000e-13
74982458,2,2.0000000000e-13
74982459,1,1.0000000000e-13
74982460,1,1.0000000000e-13
74982461,2,2.0000000000e-13
74982462,3,3.0000000000e-13
74982463,1,1.0000000000e-13
74982464,1,1.0000000000e-13
74982465,2,2.0000000000e-13
74982467,3,3.0000000000e-13
74982468,2,2.0000000000e-13
74982469,2,2.0000000000e-13
74982470,3,3.0000000000e-13
74982472,3,3.0000000000e-13
74982474,2,2.0000000000e-13
74982475,3,3.0000000000e-13
74982476,4,4.0000000000e-13
74982479,2,2.0000000000e-13
74982480,2,2.0000000000e-13
74982481,1,1.0000000000e-13
74982482,3,3.0000000000e-13
74982483,3,3.0000000000e-13
74982484,1,1.0000000000e-13
74982485,1,1.0000000000e-13
74982486,1,1.0000000000e-13
74982487,2,2.0000000000e-13
74982488,1,1.0000000000e-13
74982489,4,4.0000000000e-13
74982490,3,3.0000000000e-13
74982491,5,5.0000000000e-13
74982492,1,1.0000000000e-13
74982493,4,4.0000000000e-13
74982494,2,2.0000000000e-13
74982495,2,2.0000000000e-13
74982496,3,3.0000000000e-13
74982497,1,1.0000000000e-13
74982498,2,2.0000000000e-13
74982499,1,1.0000000000e-13
74982500,1,1.0000000000e-13
74982501,1,1.0000000000e-13
74982502,3,3.0000000000e-13
74982503,6,6.0000000000e-13
74982504,5,5.0000000000e-13
74982505,3,3.0000000000e-13
74982506,1,1.0000000000e-13
74982507,2,2.0000000000e-13
74982509,1,1.0000000000e-13
74982510,2,2.0000000000e-13
74982511,3,3.0000000000e-13
74982512,2,2.0000000000e-13
74982513,2,2.0000000000e-13
74982514,1,1.0000000000e-13
74982515,1,1.0000000000e-13
74982516,1,1.0000000000e-13
74982517,2,2.0000000000e-13
74982518,2,2.0000000000e-13
74982519,2,2.0000000000e-13
74982520,2,2.0000000000e-13
74982523,1,1.0000000000e-13
74982524,2,2.0000000000e-13
74982525,1,1.0000000000e-13
74982526,1,1.0000000000e-13
74982527,1,1.0000000000e-13
74982528,1,1.0000000000e-13
74982530,2,2.0000000000e-13
74982531,5,5.0000000000e-13
74982532,2,2.0000000000e-13
74982533,2,2.0000000000e-13
74982534,1,1.0000000000e-13
74982535,3,3.0000000000e-13
74982537,4,4.0000000000e-13
74982539,3,3.0000000000e-13
74982540,3,3.0000000000e-13
74982541,3,3.0000000000e-13
74982542,2,2.0000000000e-13
74982543,2,2.0000000000e-13
74982544,2,2.0000000000e-13
74982545,1,1.0000000000e-13
74982546,2,2.0000000000e-13
74982547,4,4.0000000000e-13
74982548,4,4.0000000000e-13
74982550,2,2.0000000000e-13
74982551,1,1.0000000000e-13
74982552,2,2.0000000000e-13
74982553,1,1.0000000000e-13
74982554,3,3.0000000000e-13
74982555,1,1.0000000000e-13
74982556,2,2.0000000000e-13
74982558,1,1.0000000000e-13
74982560,1,1.0000000000e-13
74982562,1,1.0000000000e-13
74982563,1,1.0000000000e-13
74982564,1,1.0000000000e-13
74982565,2,2.0000000000e-13
74982567,4,4.0000000000e-13
