cluster_size,total_clusters_of_this_size,n_s
87336553,4,4.0000000000e-13
87336555,3,3.0000000000e-13
87336556,3,3.0000000000e-13
87336557,3,3.0000000000e-13
87336558,3,3.0000000000e-13
87336560,1,1.0000000000e-13
87336561,3,3.0000000000e-13
87336562,3,3.0000000000e-13
87336563,5,5.0000000000e-13
87336564,1,1.0000000000e-13
87336565,3,3.0000000000e-13
87336566,2,2.0000000000e-13
87336567,3,3.0000000000e-13
87336568,3,3.0000000000e-13
87336569,5,5.0000000000e-13
87336570,4,4.0000000000e-13
87336571,1,1.0000000000e-13
87336572,5,5.0000000000e-13
87336573,7,7.0000000000e-13
87336574,6,6.0000000000e-13
87336575,4,4.0000000000e-13
87336576,3,3.0000000000e-13
87336577,3,3.0000000000e-13
87336578,4,4.0000000000e-13
87336579,5,5.0000000000e-13
87336580,3,3.0000000000e-13
87336581,3,3.0000000000e-13
87336582,6,6.0000000000e-13
87336583,7,7.0000000000e-13
87336584,2,2.0000000000e-13
87336585,1,1.0000000000e-13
87336586,3,3.0000000000e-13
87336587,3,3.0000000000e-13
87336588,3,3.0000000000e-13
87336589,1,1.0000000000e-13
87336590,6,6.0000000000e-13
87336591,3,3.0000000000e-13
87336592,6,6.0000000000e-13
87336593,4,4.0000000000e-13
87336594,4,4.0000000000e-13
87336595,6,6.0000000000e-13
87336596,5,5.0000000000e-13
87336597,2,2.0000000000e-13
87336598,6,6.0000000000e-13
87336599,6,6.0000000000e-13
87336600,2,2.0000000000e-13
87336601,5,5.0000000000e-13
87336602,2,2.0000000000e-13
87336603,4,4.0000000000e-13
87336604,4,4.0000000000e-13
87336605,6,6.0000000000e-13
87336606,3,3.0000000000e-13
87336607,2,2.0000000000e-13
87336608,4,4.0000000000e-13
87336609,1,1.0000000000e-13
87336610,4,4.0000000000e-13
87336611,5,5.0000000000e-13
87336612,3,3.0000000000e-13
87336613,4,4.0000000000e-13
87336614,1,1.0000000000e-13
87336615,4,4.0000000000e-13
87336616,6,6.0000000000e-13
87336617,5,5.0000000000e-13
87336618,1,1.0000000000e-13
87336619,2,2.0000000000e-13
87336620,1,1.0000000000e-13
87336621,3,3.0000000000e-13
87336622,4,4.0000000000e-13
87336623,3,3.0000000000e-13
87336624,3,3.0000000000e-13
87336625,10,1.0000000000e-12
87336626,10,1.0000000000e-12
87336627,1,1.0000000000e-13
87336628,6,6.0000000000e-13
87336629,1,1.0000000000e-13
87336630,1,1.0000000000e-13
87336631,4,4.0000000000e-13
87336632,7,7.0000000000e-13
87336633,2,2.0000000000e-13
87336634,3,3.0000000000e-13
87336635,2,2.0000000000e-13
87336636,6,6.0000000000e-13
87336637,2,2.0000000000e-13
87336638,6,6.0000000000e-13
87336639,4,4.0000000000e-13
87336640,6,6.0000000000e-13
87336642,6,6.0000000000e-13
87336643,7,7.0000000000e-13
87336644,5,5.0000000000e-13
87336645,4,4.0000000000e-13
87336646,3,3.0000000000e-13
87336647,4,4.0000000000e-13
87336648,3,3.0000000000e-13
87336649,5,5.0000000000e-13
87336650,5,5.0000000000e-13
87336651,5,5.0000000000e-13
87336652,4,4.0000000000e-13
87336653,3,3.0000000000e-13
87336654,2,2.0000000000e-13
87336655,5,5.0000000000e-13
87336656,4,4.0000000000e-13
87336657,3,3.0000000000e-13
87336658,4,4.0000000000e-13
87336659,1,1.0000000000e-13
87336660,3,3.0000000000e-13
87336661,5,5.0000000000e-13
87336663,3,3.0000000000e-13
87336664,1,1.0000000000e-13
87336665,4,4.0000000000e-13
87336666,1,1.0000000000e-13
87336667,4,4.0000000000e-13
87336668,2,2.0000000000e-13
87336669,3,3.0000000000e-13
87336670,2,2.0000000000e-13
87336671,3,3.0000000000e-13
87336672,4,4.0000000000e-13
87336673,2,2.0000000000e-13
87336674,1,1.0000000000e-13
87336675,2,2.0000000000e-13
87336676,4,4.0000000000e-13
87336677,3,3.0000000000e-13
87336678,4,4.0000000000e-13
87336679,2,2.0000000000e-13
87336680,3,3.0000000000e-13
87336681,4,4.0000000000e-13
87336682,3,3.0000000000e-13
87336683,1,1.0000000000e-13
87336684,2,2.0000000000e-13
87336685,4,4.0000000000e-13
87336686,7,7.0000000000e-13
87336687,6,6.0000000000e-13
87336688,6,6.0000000000e-13
87336689,10,1.0000000000e-12
87336690,2,2.0000000000e-13
87336691,8,8.0000000000e-13
87336692,2,2.0000000000e-13
87336693,2,2.0000000000e-13
87336694,4,4.0000000000e-13
87336695,6,6.0000000000e-13
87336696,3,3.0000000000e-13
87336697,5,5.0000000000e-13
87336698,3,3.0000000000e-13
87336699,5,5.0000000000e-13
87336700,3,3.0000000000e-13
87336701,2,2.0000000000e-13
87336702,6,6.0000000000e-13
87336703,4,4.0000000000e-13
87336704,2,2.0000000000e-13
87336705,2,2.0000000000e-13
87336706,1,1.0000000000e-13
87336707,1,1.0000000000e-13
87336708,2,2.0000000000e-13
87336709,1,1.0000000000e-13
87336710,2,2.0000000000e-13
87336711,6,6.0000000000e-13
87336712,5,5.0000000000e-13
87336713,6,6.0000000000e-13
87336714,2,2.0000000000e-13
87336715,2,2.0000000000e-13
87336716,4,4.0000000000e-13
87336717,3,3.0000000000e-13
87336719,4,4.0000000000e-13
87336720,4,4.0000000000e-13
87336721,4,4.0000000000e-13
87336722,6,6.0000000000e-13
87336723,1,1.0000000000e-13
87336724,1,1.0000000000e-13
87336725,6,6.0000000000e-13
87336726,1,1.0000000000e-13
87336727,2,2.0000000000e-13
87336728,3,3.0000000000e-13
87336729,3,3.0000000000e-13
87336730,1,1.0000000000e-13
87336732,2,2.0000000000e-13
87336733,3,3.0000000000e-13
87336734,3,3.0000000000e-13
87336735,5,5.0000000000e-13
87336736,3,3.0000000000e-13
87336737,3,3.0000000000e-13
87336738,4,4.0000000000e-13
87336739,4,4.0000000000e-13
87336740,6,6.0000000000e-13
87336741,3,3.0000000000e-13
87336742,8,8.0000000000e-13
87336743,6,6.0000000000e-13
87336744,5,5.0000000000e-13
87336745,3,3.0000000000e-13
87336746,5,5.0000000000e-13
87336747,4,4.0000000000e-13
87336748,7,7.0000000000e-13
87336749,6,6.0000000000e-13
87336750,2,2.0000000000e-13
87336751,8,8.0000000000e-13
87336752,2,2.0000000000e-13
87336753,3,3.0000000000e-13
87336754,5,5.0000000000e-13
87336755,6,6.0000000000e-13
87336756,3,3.0000000000e-13
87336757,6,6.0000000000e-13
87336758,4,4.0000000000e-13
87336759,4,4.0000000000e-13
87336760,3,3.0000000000e-13
87336761,1,1.0000000000e-13
87336762,7,7.0000000000e-13
87336763,3,3.0000000000e-13
87336764,4,4.0000000000e-13
87336765,4,4.0000000000e-13
87336766,5,5.0000000000e-13
87336767,4,4.0000000000e-13
87336768,5,5.0000000000e-13
87336769,6,6.0000000000e-13
87336770,6,6.0000000000e-13
87336771,7,7.0000000000e-13
87336772,3,3.0000000000e-13
87336773,7,7.0000000000e-13
87336774,7,7.0000000000e-13
87336775,6,6.0000000000e-13
87336776,3,3.0000000000e-13
87336777,3,3.0000000000e-13
87336778,3,3.0000000000e-13
87336779,5,5.0000000000e-13
87336780,6,6.0000000000e-13
87336781,3,3.0000000000e-13
87336782,4,4.0000000000e-13
87336783,3,3.0000000000e-13
87336784,4,4.0000000000e-13
87336785,1,1.0000000000e-13
87336786,2,2.0000000000e-13
87336787,4,4.0000000000e-13
87336788,4,4.0000000000e-13
87336789,5,5.0000000000e-13
87336790,4,4.0000000000e-13
87336791,1,1.0000000000e-13
87336792,4,4.0000000000e-13
87336793,6,6.0000000000e-13
87336794,4,4.0000000000e-13
87336795,4,4.0000000000e-13
87336796,3,3.0000000000e-13
87336797,2,2.0000000000e-13
87336798,4,4.0000000000e-13
87336799,6,6.0000000000e-13
87336800,3,3.0000000000e-13
87336801,4,4.0000000000e-13
87336802,8,8.0000000000e-13
87336803,4,4.0000000000e-13
87336804,5,5.0000000000e-13
87336805,3,3.0000000000e-13
87336806,2,2.0000000000e-13
87336807,5,5.0000000000e-13
87336808,6,6.0000000000e-13
87336809,2,2.0000000000e-13
87336810,4,4.0000000000e-13
87336811,1,1.0000000000e-13
87336812,3,3.0000000000e-13
87336813,3,3.0000000000e-13
87336814,4,4.0000000000e-13
87336815,2,2.0000000000e-13
87336816,4,4.0000000000e-13
87336817,5,5.0000000000e-13
87336818,6,6.0000000000e-13
87336819,2,2.0000000000e-13
87336821,7,7.0000000000e-13
87336822,7,7.0000000000e-13
87336823,5,5.0000000000e-13
87336824,4,4.0000000000e-13
87336825,4,4.0000000000e-13
87336826,6,6.0000000000e-13
87336827,5,5.0000000000e-13
87336828,4,4.0000000000e-13
87336829,4,4.0000000000e-13
87336830,1,1.0000000000e-13
87336831,8,8.0000000000e-13
87336832,4,4.0000000000e-13
87336833,3,3.0000000000e-13
87336834,6,6.0000000000e-13
87336835,9,9.0000000000e-13
87336836,2,2.0000000000e-13
87336837,2,2.0000000000e-13
87336838,4,4.0000000000e-13
87336839,4,4.0000000000e-13
87336840,1,1.0000000000e-13
87336841,5,5.0000000000e-13
87336842,3,3.0000000000e-13
87336843,3,3.0000000000e-13
87336844,6,6.0000000000e-13
87336845,5,5.0000000000e-13
87336846,3,3.0000000000e-13
87336847,4,4.0000000000e-13
87336848,4,4.0000000000e-13
87336849,4,4.0000000000e-13
87336850,4,4.0000000000e-13
87336852,8,8.0000000000e-13
87336853,4,4.0000000000e-13
87336854,4,4.0000000000e-13
87336855,4,4.0000000000e-13
87336856,5,5.0000000000e-13
87336857,4,4.0000000000e-13
87336858,1,1.0000000000e-13
87336859,6,6.0000000000e-13
87336860,3,3.0000000000e-13
87336861,5,5.0000000000e-13
87336862,4,4.0000000000e-13
87336863,2,2.0000000000e-13
87336864,10,1.0000000000e-12
87336865,6,6.0000000000e-13
87336866,3,3.0000000000e-13
87336867,7,7.0000000000e-13
87336868,3,3.0000000000e-13
87336869,2,2.0000000000e-13
87336870,5,5.0000000000e-13
87336871,2,2.0000000000e-13
87336872,5,5.0000000000e-13
87336873,4,4.0000000000e-13
87336874,5,5.0000000000e-13
87336875,5,5.0000000000e-13
87336876,2,2.0000000000e-13
87336877,2,2.0000000000e-13
87336878,1,1.0000000000e-13
87336879,7,7.0000000000e-13
87336880,6,6.0000000000e-13
87336881,2,2.0000000000e-13
87336882,6,6.0000000000e-13
87336883,3,3.0000000000e-13
87336884,6,6.0000000000e-13
87336885,2,2.0000000000e-13
87336886,7,7.0000000000e-13
87336887,5,5.0000000000e-13
87336888,7,7.0000000000e-13
87336889,2,2.0000000000e-13
87336890,6,6.0000000000e-13
87336891,1,1.0000000000e-13
87336892,3,3.0000000000e-13
87336893,7,7.0000000000e-13
87336894,4,4.0000000000e-13
87336895,3,3.0000000000e-13
87336896,2,2.0000000000e-13
87336897,2,2.0000000000e-13
87336898,1,1.0000000000e-13
87336899,7,7.0000000000e-13
87336900,2,2.0000000000e-13
87336901,6,6.0000000000e-13
87336902,4,4.0000000000e-13
87336903,4,4.0000000000e-13
87336904,3,3.0000000000e-13
87336905,5,5.0000000000e-13
87336906,1,1.0000000000e-13
87336907,4,4.0000000000e-13
87336908,9,9.0000000000e-13
87336909,2,2.0000000000e-13
87336910,5,5.0000000000e-13
87336911,1,1.0000000000e-13
87336912,8,8.0000000000e-13
87336913,6,6.0000000000e-13
87336914,3,3.0000000000e-13
87336915,6,6.0000000000e-13
87336917,4,4.0000000000e-13
87336918,2,2.0000000000e-13
87336919,2,2.0000000000e-13
87336920,4,4.0000000000e-13
87336921,2,2.0000000000e-13
87336922,2,2.0000000000e-13
87336924,3,3.0000000000e-13
87336925,5,5.0000000000e-13
87336926,4,4.0000000000e-13
87336927,3,3.0000000000e-13
87336928,5,5.0000000000e-13
87336929,5,5.0000000000e-13
87336930,3,3.0000000000e-13
87336931,5,5.0000000000e-13
87336932,1,1.0000000000e-13
87336933,3,3.0000000000e-13
87336934,3,3.0000000000e-13
87336935,1,1.0000000000e-13
87336936,7,7.0000000000e-13
87336937,4,4.0000000000e-13
87336938,7,7.0000000000e-13
87336939,8,8.0000000000e-13
87336940,3,3.0000000000e-13
87336941,8,8.0000000000e-13
87336942,5,5.0000000000e-13
87336943,3,3.0000000000e-13
87336944,3,3.0000000000e-13
87336945,3,3.0000000000e-13
87336946,3,3.0000000000e-13
87336947,2,2.0000000000e-13
87336948,1,1.0000000000e-13
87336949,4,4.0000000000e-13
87336950,5,5.0000000000e-13
87336951,5,5.0000000000e-13
87336952,1,1.0000000000e-13
87336953,6,6.0000000000e-13
87336954,3,3.0000000000e-13
87336955,2,2.0000000000e-13
87336956,3,3.0000000000e-13
87336957,5,5.0000000000e-13
87336958,4,4.0000000000e-13
87336959,7,7.0000000000e-13
87336960,6,6.0000000000e-13
87336961,1,1.0000000000e-13
87336962,1,1.0000000000e-13
87336963,1,1.0000000000e-13
87336964,5,5.0000000000e-13
87336965,5,5.0000000000e-13
87336966,3,3.0000000000e-13
87336967,7,7.0000000000e-13
87336968,4,4.0000000000e-13
87336969,2,2.0000000000e-13
87336970,2,2.0000000000e-13
87336971,4,4.0000000000e-13
87336972,4,4.0000000000e-13
87336973,6,6.0000000000e-13
87336974,3,3.0000000000e-13
87336975,2,2.0000000000e-13
87336976,5,5.0000000000e-13
87336977,6,6.0000000000e-13
87336978,2,2.0000000000e-13
87336979,7,7.0000000000e-13
87336980,4,4.0000000000e-13
87336981,3,3.0000000000e-13
87336982,5,5.0000000000e-13
87336983,6,6.0000000000e-13
87336984,5,5.0000000000e-13
87336985,5,5.0000000000e-13
87336986,3,3.0000000000e-13
87336987,2,2.0000000000e-13
87336988,4,4.0000000000e-13
87336989,7,7.0000000000e-13
87336990,6,6.0000000000e-13
87336991,4,4.0000000000e-13
87336992,7,7.0000000000e-13
87336993,3,3.0000000000e-13
87336994,2,2.0000000000e-13
87336995,3,3.0000000000e-13
87336996,4,4.0000000000e-13
87336997,2,2.0000000000e-13
87336998,8,8.0000000000e-13
87336999,3,3.0000000000e-13
87337000,2,2.0000000000e-13
87337001,4,4.0000000000e-13
87337002,3,3.0000000000e-13
87337003,3,3.0000000000e-13
87337004,5,5.0000000000e-13
87337005,2,2.0000000000e-13
87337006,3,3.0000000000e-13
87337007,6,6.0000000000e-13
87337008,1,1.0000000000e-13
87337009,5,5.0000000000e-13
87337010,1,1.0000000000e-13
87337011,6,6.0000000000e-13
87337012,3,3.0000000000e-13
87337013,10,1.0000000000e-12
87337014,7,7.0000000000e-13
87337015,6,6.0000000000e-13
87337016,4,4.0000000000e-13
87337017,6,6.0000000000e-13
87337018,5,5.0000000000e-13
87337019,7,7.0000000000e-13
87337020,3,3.0000000000e-13
87337021,3,3.0000000000e-13
87337022,4,4.0000000000e-13
87337023,2,2.0000000000e-13
87337024,7,7.0000000000e-13
87337025,6,6.0000000000e-13
87337026,5,5.0000000000e-13
87337027,2,2.0000000000e-13
87337028,7,7.0000000000e-13
87337029,3,3.0000000000e-13
87337030,4,4.0000000000e-13
87337031,3,3.0000000000e-13
87337032,3,3.0000000000e-13
87337033,4,4.0000000000e-13
87337034,4,4.0000000000e-13
87337035,6,6.0000000000e-13
87337036,3,3.0000000000e-13
87337037,4,4.0000000000e-13
87337038,2,2.0000000000e-13
87337039,5,5.0000000000e-13
87337040,2,2.0000000000e-13
87337041,4,4.0000000000e-13
87337042,2,2.0000000000e-13
87337043,7,7.0000000000e-13
87337044,6,6.0000000000e-13
87337045,3,3.0000000000e-13
87337046,4,4.0000000000e-13
87337047,5,5.0000000000e-13
87337048,5,5.0000000000e-13
87337049,4,4.0000000000e-13
87337050,7,7.0000000000e-13
87337051,6,6.0000000000e-13
87337052,3,3.0000000000e-13
87337053,4,4.0000000000e-13
87337054,4,4.0000000000e-13
87337055,2,2.0000000000e-13
87337056,4,4.0000000000e-13
87337057,8,8.0000000000e-13
87337058,3,3.0000000000e-13
87337059,2,2.0000000000e-13
87337060,2,2.0000000000e-13
87337061,3,3.0000000000e-13
87337062,4,4.0000000000e-13
87337063,5,5.0000000000e-13
87337064,1,1.0000000000e-13
87337065,2,2.0000000000e-13
87337066,3,3.0000000000e-13
87337067,5,5.0000000000e-13
87337068,3,3.0000000000e-13
87337069,8,8.0000000000e-13
87337070,3,3.0000000000e-13
87337071,4,4.0000000000e-13
87337072,4,4.0000000000e-13
87337073,5,5.0000000000e-13
87337074,5,5.0000000000e-13
87337075,5,5.0000000000e-13
87337076,3,3.0000000000e-13
87337077,4,4.0000000000e-13
87337079,5,5.0000000000e-13
87337080,3,3.0000000000e-13
87337081,5,5.0000000000e-13
87337082,3,3.0000000000e-13
87337083,8,8.0000000000e-13
87337084,5,5.0000000000e-13
87337085,2,2.0000000000e-13
87337086,2,2.0000000000e-13
87337087,3,3.0000000000e-13
87337088,5,5.0000000000e-13
87337089,4,4.0000000000e-13
87337090,5,5.0000000000e-13
87337091,6,6.0000000000e-13
87337092,5,5.0000000000e-13
87337093,5,5.0000000000e-13
87337094,1,1.0000000000e-13
87337095,5,5.0000000000e-13
87337096,6,6.0000000000e-13
87337097,3,3.0000000000e-13
87337098,5,5.0000000000e-13
87337099,8,8.0000000000e-13
87337100,4,4.0000000000e-13
87337101,2,2.0000000000e-13
87337102,2,2.0000000000e-13
87337103,2,2.0000000000e-13
87337104,3,3.0000000000e-13
87337105,6,6.0000000000e-13
87337106,5,5.0000000000e-13
87337107,7,7.0000000000e-13
87337108,5,5.0000000000e-13
87337109,5,5.0000000000e-13
87337110,10,1.0000000000e-12
87337111,2,2.0000000000e-13
87337112,6,6.0000000000e-13
87337113,1,1.0000000000e-13
87337114,4,4.0000000000e-13
87337115,4,4.0000000000e-13
87337116,7,7.0000000000e-13
87337117,2,2.0000000000e-13
87337118,6,6.0000000000e-13
87337119,5,5.0000000000e-13
87337120,3,3.0000000000e-13
87337121,1,1.0000000000e-13
87337122,2,2.0000000000e-13
87337123,2,2.0000000000e-13
87337124,2,2.0000000000e-13
87337125,8,8.0000000000e-13
87337126,4,4.0000000000e-13
87337127,5,5.0000000000e-13
87337128,1,1.0000000000e-13
87337129,3,3.0000000000e-13
87337130,2,2.0000000000e-13
87337131,5,5.0000000000e-13
87337132,2,2.0000000000e-13
87337133,5,5.0000000000e-13
87337134,4,4.0000000000e-13
87337135,3,3.0000000000e-13
87337136,4,4.0000000000e-13
87337137,2,2.0000000000e-13
87337138,5,5.0000000000e-13
87337139,3,3.0000000000e-13
87337140,4,4.0000000000e-13
87337141,5,5.0000000000e-13
87337142,5,5.0000000000e-13
87337143,3,3.0000000000e-13
87337144,4,4.0000000000e-13
87337145,3,3.0000000000e-13
87337146,8,8.0000000000e-13
87337147,2,2.0000000000e-13
87337148,2,2.0000000000e-13
87337149,1,1.0000000000e-13
87337150,3,3.0000000000e-13
87337151,6,6.0000000000e-13
87337152,7,7.0000000000e-13
87337153,2,2.0000000000e-13
87337154,4,4.0000000000e-13
87337155,4,4.0000000000e-13
87337156,4,4.0000000000e-13
87337157,6,6.0000000000e-13
87337158,5,5.0000000000e-13
87337159,9,9.0000000000e-13
87337160,4,4.0000000000e-13
87337161,4,4.0000000000e-13
87337162,2,2.0000000000e-13
87337163,4,4.0000000000e-13
87337164,2,2.0000000000e-13
87337165,3,3.0000000000e-13
87337166,7,7.0000000000e-13
87337167,5,5.0000000000e-13
87337168,4,4.0000000000e-13
87337169,4,4.0000000000e-13
87337170,5,5.0000000000e-13
87337171,5,5.0000000000e-13
87337172,1,1.0000000000e-13
87337173,5,5.0000000000e-13
87337174,3,3.0000000000e-13
87337175,7,7.0000000000e-13
87337176,6,6.0000000000e-13
87337177,4,4.0000000000e-13
87337178,7,7.0000000000e-13
87337179,3,3.0000000000e-13
87337180,6,6.0000000000e-13
87337181,3,3.0000000000e-13
87337182,5,5.0000000000e-13
87337183,4,4.0000000000e-13
87337184,4,4.0000000000e-13
87337186,2,2.0000000000e-13
87337187,3,3.0000000000e-13
87337188,3,3.0000000000e-13
87337189,2,2.0000000000e-13
87337190,7,7.0000000000e-13
87337191,3,3.0000000000e-13
87337192,3,3.0000000000e-13
87337193,4,4.0000000000e-13
87337195,3,3.0000000000e-13
87337196,3,3.0000000000e-13
87337197,4,4.0000000000e-13
87337198,2,2.0000000000e-13
87337199,2,2.0000000000e-13
87337200,6,6.0000000000e-13
87337201,5,5.0000000000e-13
87337202,3,3.0000000000e-13
87337203,2,2.0000000000e-13
87337204,3,3.0000000000e-13
87337205,1,1.0000000000e-13
87337206,2,2.0000000000e-13
87337207,5,5.0000000000e-13
87337208,3,3.0000000000e-13
87337209,6,6.0000000000e-13
87337210,2,2.0000000000e-13
87337211,3,3.0000000000e-13
87337212,6,6.0000000000e-13
87337213,6,6.0000000000e-13
87337214,4,4.0000000000e-13
87337216,4,4.0000000000e-13
87337217,5,5.0000000000e-13
87337218,2,2.0000000000e-13
87337219,5,5.0000000000e-13
87337220,2,2.0000000000e-13
87337221,1,1.0000000000e-13
87337222,2,2.0000000000e-13
87337223,3,3.0000000000e-13
87337224,4,4.0000000000e-13
87337225,4,4.0000000000e-13
87337226,2,2.0000000000e-13
87337227,2,2.0000000000e-13
87337228,5,5.0000000000e-13
87337229,3,3.0000000000e-13
87337230,2,2.0000000000e-13
87337231,4,4.0000000000e-13
87337232,2,2.0000000000e-13
87337233,3,3.0000000000e-13
87337234,5,5.0000000000e-13
87337235,1,1.0000000000e-13
87337236,2,2.0000000000e-13
87337237,1,1.0000000000e-13
87337238,4,4.0000000000e-13
87337239,7,7.0000000000e-13
87337240,3,3.0000000000e-13
87337241,5,5.0000000000e-13
87337242,7,7.0000000000e-13
87337243,3,3.0000000000e-13
87337244,4,4.0000000000e-13
87337245,4,4.0000000000e-13
87337246,7,7.0000000000e-13
87337247,3,3.0000000000e-13
87337248,5,5.0000000000e-13
87337249,6,6.0000000000e-13
87337250,3,3.0000000000e-13
87337251,3,3.0000000000e-13
87337252,4,4.0000000000e-13
87337253,4,4.0000000000e-13
87337254,2,2.0000000000e-13
87337255,4,4.0000000000e-13
87337256,2,2.0000000000e-13
87337257,4,4.0000000000e-13
87337258,2,2.0000000000e-13
87337259,5,5.0000000000e-13
87337260,3,3.0000000000e-13
87337261,6,6.0000000000e-13
87337262,2,2.0000000000e-13
87337263,3,3.0000000000e-13
87337264,3,3.0000000000e-13
87337266,3,3.0000000000e-13
87337267,2,2.0000000000e-13
87337268,3,3.0000000000e-13
87337269,2,2.0000000000e-13
87337270,2,2.0000000000e-13
87337271,4,4.0000000000e-13
87337272,2,2.0000000000e-13
87337273,7,7.0000000000e-13
87337274,6,6.0000000000e-13
87337275,1,1.0000000000e-13
87337276,2,2.0000000000e-13
87337277,2,2.0000000000e-13
87337278,4,4.0000000000e-13
87337279,1,1.0000000000e-13
87337280,5,5.0000000000e-13
87337282,7,7.0000000000e-13
87337283,4,4.0000000000e-13
87337284,1,1.0000000000e-13
87337285,2,2.0000000000e-13
87337286,3,3.0000000000e-13
87337287,3,3.0000000000e-13
87337288,1,1.0000000000e-13
87337289,1,1.0000000000e-13
87337290,4,4.0000000000e-13
87337291,3,3.0000000000e-13
87337292,3,3.0000000000e-13
87337293,2,2.0000000000e-13
87337294,2,2.0000000000e-13
87337295,5,5.0000000000e-13
87337296,3,3.0000000000e-13
87337297,4,4.0000000000e-13
87337298,4,4.0000000000e-13
87337299,7,7.0000000000e-13
87337300,4,4.0000000000e-13
87337301,4,4.0000000000e-13
87337302,4,4.0000000000e-13
87337303,4,4.0000000000e-13
87337304,2,2.0000000000e-13
87337305,8,8.0000000000e-13
87337306,7,7.0000000000e-13
87337307,4,4.0000000000e-13
87337308,4,4.0000000000e-13
87337309,5,5.0000000000e-13
87337310,3,3.0000000000e-13
87337311,3,3.0000000000e-13
87337312,7,7.0000000000e-13
87337313,5,5.0000000000e-13
87337314,6,6.0000000000e-13
87337315,5,5.0000000000e-13
87337316,3,3.0000000000e-13
87337317,3,3.0000000000e-13
87337318,5,5.0000000000e-13
87337319,2,2.0000000000e-13
87337320,2,2.0000000000e-13
87337321,7,7.0000000000e-13
87337322,8,8.0000000000e-13
87337323,5,5.0000000000e-13
87337324,2,2.0000000000e-13
87337325,4,4.0000000000e-13
87337326,3,3.0000000000e-13
87337327,4,4.0000000000e-13
87337329,6,6.0000000000e-13
87337330,5,5.0000000000e-13
87337331,6,6.0000000000e-13
87337332,2,2.0000000000e-13
87337333,6,6.0000000000e-13
87337334,2,2.0000000000e-13
87337335,3,3.0000000000e-13
87337336,3,3.0000000000e-13
87337337,1,1.0000000000e-13
87337338,5,5.0000000000e-13
87337339,4,4.0000000000e-13
87337340,1,1.0000000000e-13
87337341,4,4.0000000000e-13
87337342,6,6.0000000000e-13
87337343,6,6.0000000000e-13
87337344,3,3.0000000000e-13
87337345,4,4.0000000000e-13
87337346,1,1.0000000000e-13
87337347,1,1.0000000000e-13
87337348,5,5.0000000000e-13
87337349,6,6.0000000000e-13
87337350,8,8.0000000000e-13
87337351,1,1.0000000000e-13
87337352,3,3.0000000000e-13
87337353,3,3.0000000000e-13
87337354,7,7.0000000000e-13
87337355,6,6.0000000000e-13
87337356,3,3.0000000000e-13
87337357,3,3.0000000000e-13
87337358,6,6.0000000000e-13
87337359,3,3.0000000000e-13
87337360,3,3.0000000000e-13
87337361,5,5.0000000000e-13
87337362,6,6.0000000000e-13
87337363,6,6.0000000000e-13
87337364,3,3.0000000000e-13
87337365,1,1.0000000000e-13
87337366,8,8.0000000000e-13
87337367,3,3.0000000000e-13
87337368,3,3.0000000000e-13
87337369,4,4.0000000000e-13
87337370,7,7.0000000000e-13
87337371,4,4.0000000000e-13
87337372,4,4.0000000000e-13
87337374,8,8.0000000000e-13
87337375,6,6.0000000000e-13
87337376,5,5.0000000000e-13
87337377,6,6.0000000000e-13
87337378,6,6.0000000000e-13
87337379,7,7.0000000000e-13
87337380,1,1.0000000000e-13
87337381,9,9.0000000000e-13
87337382,5,5.0000000000e-13
87337383,7,7.0000000000e-13
87337384,1,1.0000000000e-13
87337385,3,3.0000000000e-13
87337386,2,2.0000000000e-13
87337387,3,3.0000000000e-13
87337388,6,6.0000000000e-13
87337389,2,2.0000000000e-13
87337390,5,5.0000000000e-13
87337391,8,8.0000000000e-13
87337392,1,1.0000000000e-13
87337393,5,5.0000000000e-13
87337394,4,4.0000000000e-13
87337395,3,3.0000000000e-13
87337396,5,5.0000000000e-13
87337397,5,5.0000000000e-13
87337398,6,6.0000000000e-13
87337399,3,3.0000000000e-13
87337400,1,1.0000000000e-13
87337401,3,3.0000000000e-13
87337402,6,6.0000000000e-13
87337403,3,3.0000000000e-13
87337404,3,3.0000000000e-13
87337405,4,4.0000000000e-13
87337406,6,6.0000000000e-13
87337407,9,9.0000000000e-13
87337408,2,2.0000000000e-13
87337409,5,5.0000000000e-13
87337410,4,4.0000000000e-13
87337411,5,5.0000000000e-13
87337412,4,4.0000000000e-13
87337413,3,3.0000000000e-13
87337414,7,7.0000000000e-13
87337415,6,6.0000000000e-13
87337416,5,5.0000000000e-13
87337417,1,1.0000000000e-13
87337418,4,4.0000000000e-13
87337419,3,3.0000000000e-13
87337420,3,3.0000000000e-13
87337421,9,9.0000000000e-13
87337422,1,1.0000000000e-13
87337423,9,9.0000000000e-13
87337424,3,3.0000000000e-13
87337425,3,3.0000000000e-13
87337426,3,3.0000000000e-13
87337427,4,4.0000000000e-13
87337428,4,4.0000000000e-13
87337429,5,5.0000000000e-13
87337430,6,6.0000000000e-13
87337431,5,5.0000000000e-13
87337432,3,3.0000000000e-13
87337433,5,5.0000000000e-13
87337434,6,6.0000000000e-13
87337435,2,2.0000000000e-13
87337436,4,4.0000000000e-13
87337439,4,4.0000000000e-13
87337440,5,5.0000000000e-13
87337441,1,1.0000000000e-13
87337442,6,6.0000000000e-13
87337443,6,6.0000000000e-13
87337444,3,3.0000000000e-13
87337445,5,5.0000000000e-13
