L,rho,mean_density,std_density
240,0.2588640,6.1402616392e-02,8.2915714575e-03
240,0.2591460,5.5518867187e-02,1.0199573455e-02
240,0.2593890,5.0438355107e-02,1.1236378230e-02
240,0.2595910,4.4991312066e-02,1.2131239777e-02
240,0.2597530,4.1648741970e-02,1.2057484624e-02
240,0.2598740,3.9395286024e-02,1.1905277515e-02
240,0.2599550,3.6619328197e-02,1.2144637788e-02
240,0.2599950,3.6532131655e-02,1.2131924144e-02
240,0.2600050,3.5724269604e-02,1.1993045594e-02
240,0.2600450,3.5177190611e-02,1.2142940345e-02
240,0.2601260,3.3325655310e-02,1.1845079220e-02
240,0.2602470,3.1006622613e-02,1.1604319521e-02
240,0.2604090,2.8224382161e-02,1.1050418705e-02
240,0.2606110,2.3555196108e-02,1.0252799309e-02
240,0.2608540,1.9915507161e-02,9.2418542695e-03
240,0.2611360,1.6569377749e-02,7.7296794584e-03
240,0.2614600,1.2131508174e-02,5.8805226518e-03
240,0.2618230,9.9109032841e-03,4.9813495550e-03
240,0.2622270,7.7927868200e-03,3.8032593219e-03
240,0.2626720,6.1110758825e-03,2.8283288696e-03
240,0.2631560,4.5780926649e-03,1.9248817682e-03
240,0.2636820,3.5925694444e-03,1.4634187280e-03
240,0.2642470,2.9262950666e-03,1.1015432594e-03
240,0.2648530,2.2754822772e-03,8.4446057301e-04
240,0.2655000,1.8440151186e-03,6.1779999439e-04
240,0.2661870,1.5182487703e-03,4.9633477895e-04
240,0.2669140,1.2297939091e-03,3.7624097667e-04
240,0.2676820,1.0264760561e-03,2.9121966875e-04
240,0.2684900,8.5973546007e-04,2.4079809416e-04
240,0.2693380,7.0729571759e-04,1.8304045888e-04
240,0.2702270,6.0685264757e-04,1.6387251234e-04
240,0.2711560,5.2159331597e-04,1.3748028463e-04
240,0.2721260,4.4207870370e-04,1.0673832145e-04
240,0.2731360,3.8420862269e-04,9.0934043338e-05
240,0.2741870,3.3507378472e-04,7.6816116543e-05
240,0.2752770,2.8853797743e-04,6.3993410866e-05
240,0.2764090,2.5533000579e-04,5.6012069143e-05
240,0.2775800,2.2289706308e-04,4.9986800073e-05
240,0.2787920,1.9870146123e-04,4.1727118963e-05
240,0.2800450,1.7503045428e-04,3.4200374594e-05
240,0.2813380,1.5555584491e-04,3.1885866341e-05
240,0.2826710,1.3955801505e-04,2.7784048385e-05
240,0.2840450,1.2478804977e-04,2.3033576179e-05
240,0.2854590,1.1256213831e-04,2.0301314357e-05
240,0.2869130,1.0083817998e-04,1.8287464655e-05
240,0.2884080,9.2171440972e-05,1.6671276368e-05
240,0.2899440,8.3618489583e-05,1.5141572676e-05
240,0.2915190,7.5630208333e-05,1.3505233023e-05
240,0.2931360,6.8873119213e-05,1.2426365022e-05
240,0.2947920,6.3128038194e-05,1.1520839052e-05
240,0.2964890,5.6582103588e-05,9.4708491529e-06
240,0.2982260,5.2173611111e-05,9.0753238985e-06
240,0.3000040,4.8211516204e-05,8.6327833514e-06
240,0.3018220,4.4079788773e-05,7.0374191355e-06
240,0.3036810,4.0783854167e-05,6.9743897306e-06
240,0.3055800,3.7592737269e-05,6.0394596075e-06
240,0.3075190,3.4847366898e-05,5.6553591364e-06
240,0.3094990,3.2161747685e-05,5.1554435351e-06
240,0.3115190,2.9856626157e-05,4.7740892799e-06
240,0.3135790,2.7471064815e-05,4.2163181879e-06
240,0.3156800,2.5804398148e-05,4.0072591189e-06
240,0.3178220,2.4023943866e-05,3.6752138762e-06
240,0.3200040,2.2524377894e-05,3.4658512930e-06
240,0.3222260,2.0668836806e-05,2.9915250002e-06
240,0.3244880,1.9619068287e-05,3.1124161602e-06
240,0.3267910,1.8332754630e-05,2.7992785721e-06
240,0.3291350,1.7100694444e-05,2.5924759289e-06
240,0.3315180,1.6058955440e-05,2.3645121351e-06
240,0.3339430,1.5108145255e-05,2.3246116731e-06
240,0.3364070,1.4095847801e-05,2.0106332303e-06
240,0.3389120,1.3256510417e-05,1.9463663658e-06
240,0.3414580,1.2557798032e-05,1.7856523211e-06
240,0.3440430,1.1780381944e-05,1.5902248659e-06
240,0.3466700,1.1096715856e-05,1.6039370434e-06
240,0.3493360,1.0548177083e-05,1.4751675527e-06
240,0.3520430,9.8212528935e-06,1.3150310289e-06
240,0.3547910,9.4032841435e-06,1.3007221035e-06
240,0.3575780,8.8568431713e-06,1.1792419949e-06
240,0.3604070,8.4584056713e-06,1.1873124930e-06
240,0.3632750,7.9992042824e-06,1.0854249008e-06
240,0.3661840,7.5989583333e-06,1.1263689742e-06
240,0.3691340,7.1672453704e-06,9.8376331814e-07
240,0.3721230,6.7994791667e-06,9.3439813388e-07
240,0.3751540,6.4952980324e-06,9.2698585879e-07
240,0.3782240,6.1260127315e-06,8.4352828081e-07
240,0.3813350,5.8823784722e-06,8.0755503501e-07
240,0.3844870,5.5528067130e-06,7.4695858306e-07
240,0.3876790,5.2837818287e-06,7.3339119100e-07
240,0.3909110,5.0782696759e-06,7.5971805595e-07
240,0.3941830,4.8242910880e-06,6.7689751288e-07
240,0.3974970,4.5669849537e-06,6.3016307897e-07
240,0.4008500,4.3380353009e-06,5.8528537653e-07
240,0.4042440,4.1844618056e-06,5.8760641595e-07
240,0.4076780,3.9997106481e-06,6.0354634813e-07
240,0.4111530,3.8135127315e-06,5.4400108549e-07
240,0.4146680,3.6296296296e-06,4.8306934200e-07
240,0.4182230,3.4977575231e-06,4.9854656004e-07
240,0.4218190,3.3056278935e-06,4.7489853953e-07
240,0.4254550,3.1851128472e-06,4.4560442947e-07
240,0.4291320,3.0497685185e-06,4.3325790130e-07
240,0.4328490,2.9236834491e-06,4.3343124877e-07
240,0.4366070,2.7664207176e-06,3.8392279898e-07
240,0.4404050,2.6648582176e-06,3.9359483166e-07
240,0.4442430,2.5794270833e-06,3.8959910617e-07
240,0.4481220,2.4414785880e-06,3.3578374664e-07
240,0.4520410,2.3276186343e-06,3.3446175893e-07
240,0.4560000,2.2319155093e-06,3.3050362695e-07
240,0.4600000,2.1623263889e-06,3.3996022834e-07
280,0.0600000,8.8312975743e-01,2.6680598581e-04
280,0.0640000,8.6933726344e-01,2.6905762416e-04
280,0.0679590,8.5520770732e-01,2.8283064697e-04
280,0.0718780,8.4084480503e-01,3.0737037927e-04
280,0.0757570,8.2624651330e-01,3.1696134081e-04
280,0.0795950,8.1153032840e-01,3.1378432175e-04
280,0.0833930,7.9669089131e-01,3.2260160331e-04
280,0.0871510,7.8175602214e-01,3.3580915866e-04
280,0.0908680,7.6681011179e-01,3.4975549838e-04
280,0.0945450,7.5188123510e-01,3.4867957405e-04
280,0.0981810,7.3697568709e-01,3.5644564330e-04
280,0.1017770,7.2214896041e-01,3.5714249768e-04
280,0.1053320,7.0738832844e-01,3.6958676357e-04
280,0.1088470,6.9274434243e-01,3.6751476975e-04
280,0.1123220,6.7822391878e-01,3.7870448817e-04
280,0.1157560,6.6382968991e-01,3.7179335530e-04
280,0.1191500,6.4957326216e-01,3.8698886925e-04
280,0.1225030,6.3544945809e-01,4.0028758246e-04
280,0.1258170,6.2139878412e-01,4.2755459485e-04
280,0.1290890,6.0744925797e-01,4.3220689291e-04
280,0.1323210,5.9355178576e-01,4.6723409824e-04
280,0.1355130,5.7981582885e-01,4.6561393448e-04
280,0.1386650,5.6630382161e-01,4.3833258079e-04
280,0.1417760,5.5305326553e-01,4.4648743956e-04
280,0.1448460,5.3999807157e-01,4.3615636835e-04
280,0.1478770,5.2717099977e-01,4.5745877096e-04
280,0.1508660,5.1461505599e-01,4.4756549269e-04
280,0.1538160,5.0224904136e-01,4.3663148850e-04
280,0.1567250,4.9020242283e-01,4.3887775106e-04
280,0.1595930,4.7838790311e-01,4.3775264006e-04
280,0.1624220,4.6686396624e-01,4.2975842395e-04
280,0.1652090,4.5563042024e-01,4.2706132509e-04
280,0.1679570,4.4467014222e-01,4.1086978297e-04
280,0.1706640,4.3398672782e-01,4.1974033413e-04
280,0.1733300,4.2353809147e-01,4.0798168941e-04
280,0.1759570,4.1335997936e-01,4.0633472991e-04
280,0.1785420,4.0347081296e-01,4.1141743018e-04
280,0.1810880,3.9380853207e-01,4.0848863809e-04
280,0.1835930,3.8439313006e-01,4.0237964488e-04
280,0.1860570,3.7518341896e-01,4.2046394454e-04
280,0.1884820,3.6626698510e-01,4.0773659688e-04
280,0.1908650,3.5756428754e-01,3.9534793812e-04
280,0.1932090,3.4904270272e-01,4.1580156332e-04
280,0.1955120,3.4079644830e-01,3.9259572368e-04
280,0.1977740,3.3269922686e-01,4.1864379715e-04
280,0.1999960,3.2480275296e-01,4.1326386088e-04
280,0.2021780,3.1716600410e-01,4.0665384577e-04
280,0.2043200,3.0966625592e-01,3.8491981510e-04
280,0.2064210,3.0236934457e-01,4.1207028398e-04
280,0.2084810,2.9524310960e-01,4.0318330689e-04
280,0.2105010,2.8831373032e-01,4.0904839874e-04
280,0.2124810,2.8152486329e-01,4.0707298522e-04
280,0.2144200,2.7488121224e-01,3.9847933502e-04
280,0.2163190,2.6839352697e-01,4.1570804538e-04
280,0.2181780,2.6205805334e-01,4.0621793383e-04
280,0.2199960,2.5586017921e-01,4.2109725802e-04
280,0.2217740,2.4979129888e-01,4.2129672047e-04
280,0.2235110,2.4384142474e-01,4.2777349074e-04
280,0.2252080,2.3806139892e-01,4.2198407113e-04
280,0.2268640,2.3229713571e-01,4.6200832658e-04
280,0.2284810,2.2669591468e-01,4.5889707547e-04
280,0.2300560,2.2117115930e-01,4.6018927534e-04
280,0.2315920,2.1576432298e-01,4.6831719781e-04
280,0.2330870,2.1038398916e-01,4.8399822228e-04
280,0.2345410,2.0513492215e-01,4.8620919394e-04
280,0.2359550,1.9992639851e-01,5.1039382793e-04
280,0.2373290,1.9480809184e-01,5.1923861778e-04
280,0.2386620,1.8969919962e-01,5.0465745195e-04
280,0.2399550,1.8469947116e-01,5.4409194533e-04
280,0.2412080,1.7968165151e-01,5.8190575709e-04
280,0.2424200,1.7473224285e-01,6.0383553135e-04
280,0.2435910,1.6981770750e-01,6.5410429870e-04
280,0.2447230,1.6487079701e-01,6.8319626304e-04
280,0.2458130,1.5992118540e-01,7.3623536448e-04
280,0.2468640,1.5504472900e-01,7.6571973006e-04
280,0.2478740,1.5011922823e-01,8.1226608042e-04
280,0.2488440,1.4521723164e-01,8.6960412691e-04
280,0.2497730,1.4024328576e-01,9.2879651103e-04
280,0.2506620,1.3531421337e-01,1.0100523386e-03
280,0.2515100,1.3039383610e-01,1.0659380611e-03
280,0.2523180,1.2525331027e-01,1.2298318864e-03
280,0.2530860,1.2017777847e-01,1.3568741434e-03
280,0.2538130,1.1501226649e-01,1.5540414417e-03
280,0.2545000,1.0977860755e-01,1.6564104845e-03
280,0.2551470,1.0447233755e-01,1.7862899199e-03
280,0.2557530,9.9247037719e-02,2.0248102287e-03
280,0.2563180,9.3735003007e-02,2.5284114310e-03
280,0.2568440,8.8048003280e-02,2.7811738945e-03
280,0.2573280,8.2483432671e-02,3.2256614569e-03
280,0.2577730,7.6376295372e-02,3.9089451969e-03
280,0.2581770,7.0634190825e-02,4.4520238491e-03
280,0.2585400,6.4356841655e-02,5.8434803387e-03
280,0.2588640,5.7960992575e-02,7.6843207308e-03
280,0.2591460,5.2008390352e-02,9.0481442548e-03
280,0.2593890,4.5839614295e-02,1.0267587444e-02
280,0.2595910,4.0406931168e-02,1.1233175298e-02
280,0.2597530,3.7240602906e-02,1.0828582670e-02
280,0.2598740,3.3889026649e-02,1.0777371352e-02
280,0.2599550,3.2269887983e-02,1.1040424038e-02
280,0.2599950,3.1195899189e-02,1.0746544237e-02
280,0.2600050,3.0638893814e-02,1.0811295391e-02
280,0.2600450,2.9301826895e-02,1.0810513925e-02
280,0.2601260,2.8170750820e-02,1.0594234858e-02
280,0.2602470,2.5176371037e-02,1.0095422482e-02
280,0.2604090,2.2048456906e-02,9.2881143196e-03
280,0.2606110,1.8477942875e-02,8.4483006388e-03
280,0.2608540,1.5068816919e-02,7.1323864979e-03
280,0.2611360,1.1813794825e-02,5.8707344167e-03
280,0.2614600,9.0345568969e-03,4.3092902060e-03
280,0.2618230,6.9613798287e-03,3.3611281669e-03
280,0.2622270,5.2469113520e-03,2.3917730337e-03
280,0.2626720,3.9697238520e-03,1.7266388087e-03
280,0.2631560,3.1138009749e-03,1.2681456048e-03
280,0.2636820,2.4527286352e-03,9.3339918184e-04
280,0.2642470,1.8872613429e-03,6.5813297116e-04
280,0.2648530,1.5036176203e-03,5.1895058177e-04
280,0.2655000,1.1872074526e-03,3.4374747253e-04
280,0.2661870,9.9152596574e-04,3.0914495214e-04
280,0.2669140,8.0789340379e-04,2.2426919762e-04
280,0.2676820,6.6528498542e-04,1.7457660319e-04
280,0.2684900,5.6268153243e-04,1.4957661923e-04
280,0.2693380,4.6783614249e-04,1.2153250225e-04
280,0.2702270,3.9595986698e-04,9.8405700863e-05
280,0.2711560,3.3728143222e-04,7.4836439629e-05
280,0.2721260,2.9336260933e-04,6.5421938206e-05
280,0.2731360,2.5437745991e-04,5.4930456542e-05
280,0.2741870,2.1919975401e-04,4.7297792921e-05
280,0.2752770,1.9245266946e-04,4.1396202174e-05
280,0.2764090,1.6829933491e-04,3.6100973728e-05
280,0.2775800,1.4757648506e-04,2.9025506700e-05
280,0.2787920,1.2920881924e-04,2.5066396187e-05
280,0.2800450,1.1506486880e-04,2.2815620573e-05
280,0.2813380,1.0289805029e-04,1.9990391422e-05
280,0.2826710,9.1931304665e-05,1.7318774407e-05
280,0.2840450,8.1781568878e-05,1.5211895902e-05
280,0.2854590,7.3487518222e-05,1.2674917716e-05
280,0.2869130,6.6141217201e-05,1.1429238973e-05
280,0.2884080,6.0178981414e-05,1.0250177201e-05
280,0.2899440,5.4044642857e-05,9.0097902230e-06
280,0.2915190,4.9217702259e-05,8.2439851042e-06
280,0.2931360,4.5179619169e-05,7.3362613051e-06
280,0.2947920,4.1403061224e-05,6.8378332665e-06
280,0.2964890,3.7597758746e-05,5.9083156767e-06
280,0.2982260,3.4268995991e-05,5.3214692474e-06
280,0.3000040,3.1493850219e-05,4.6902210227e-06
280,0.3018220,2.9021045918e-05,4.3950302044e-06
280,0.3036810,2.6646000364e-05,4.1099291376e-06
280,0.3055800,2.4689413265e-05,3.7570084018e-06
280,0.3075190,2.2951986152e-05,3.4939022560e-06
280,0.3094990,2.0841198980e-05,2.9600931973e-06
280,0.3115190,1.9535987609e-05,2.7327656468e-06
280,0.3135790,1.8117802478e-05,2.7522022948e-06
280,0.3156800,1.6735240525e-05,2.3677810639e-06
280,0.3178220,1.5783345481e-05,2.1705623109e-06
280,0.3200040,1.4580311589e-05,1.9229926517e-06
280,0.3222260,1.3687317784e-05,1.9081731399e-06
280,0.3244880,1.2855502915e-05,1.8481734156e-06
280,0.3267910,1.1882334184e-05,1.5746670060e-06
280,0.3291350,1.1154427843e-05,1.5019423190e-06
280,0.3315180,1.0510340743e-05,1.5337004731e-06
280,0.3339430,9.8439777697e-06,1.3379013173e-06
280,0.3364070,9.2196610787e-06,1.2390619473e-06
280,0.3389120,8.7531432216e-06,1.2666655018e-06
280,0.3414580,8.2754646501e-06,1.1551596400e-06
280,0.3440430,7.7559675656e-06,1.0496895286e-06
280,0.3466700,7.3284894315e-06,1.0004575420e-06
280,0.3493360,6.9024234694e-06,9.4691448543e-07
280,0.3520430,6.5087463557e-06,8.4617536382e-07
280,0.3547910,6.1077350583e-06,7.9815262917e-07
280,0.3575780,5.7998815598e-06,7.8205539679e-07
280,0.3604070,5.5366253644e-06,7.6974883592e-07
280,0.3632750,5.2093203353e-06,7.0181892568e-07
280,0.3661840,4.9586825802e-06,6.6627733975e-07
280,0.3691340,4.7206177114e-06,6.1434658581e-07
280,0.3721230,4.4822339650e-06,6.0307417892e-07
280,0.3751540,4.2641672741e-06,5.9327343040e-07
280,0.3782240,4.0249180029e-06,5.4677054420e-07
280,0.3813350,3.8572795190e-06,5.5559626815e-07
280,0.3844870,3.6390761662e-06,4.9693430219e-07
280,0.3876790,3.4422376093e-06,4.5682649790e-07
280,0.3909110,3.3141399417e-06,4.5781704633e-07
280,0.3941830,3.1555211370e-06,4.3142030464e-07
280,0.3974970,3.0004555394e-06,4.0225452236e-07
280,0.4008500,2.8543185131e-06,3.9160235289e-07
280,0.4042440,2.7472212099e-06,3.6914080660e-07
280,0.4076780,2.6130193149e-06,3.4863697934e-07
280,0.4111530,2.4984967201e-06,3.3107273989e-07
280,0.4146680,2.3873906706e-06,3.3991764537e-07
280,0.4182230,2.2735969388e-06,3.0395742094e-07
280,0.4218190,2.1917820700e-06,3.1145370864e-07
280,0.4254550,2.0889212828e-06,2.9097971537e-07
280,0.4291320,1.9947157434e-06,2.7344148333e-07
280,0.4328490,1.8939048834e-06,2.6620176274e-07
280,0.4366070,1.8250728863e-06,2.6554429767e-07
280,0.4404050,1.7551020408e-06,2.4385280142e-07
280,0.4442430,1.6652241254e-06,2.2840188773e-07
280,0.4481220,1.6051840379e-06,2.2469143959e-07
280,0.4520410,1.5261024052e-06,2.1625408170e-07
280,0.4560000,1.4578170554e-06,2.0879409835e-07
280,0.4600000,1.4018768222e-06,1.9191632594e-07
320,0.0600000,8.8301771515e-01,2.1479302599e-04
320,0.0640000,8.6921299622e-01,2.2714219028e-04
320,0.0679590,8.5508289679e-01,2.3769153930e-04
320,0.0718780,8.4067983813e-01,2.3972670785e-04
320,0.0757570,8.2610369376e-01,2.5570091379e-04
320,0.0795950,8.1136187927e-01,2.7778860664e-04
320,0.0833930,7.9650298917e-01,2.7284658576e-04
320,0.0871510,7.8156093674e-01,2.8301022704e-04
320,0.0908680,7.6660483627e-01,2.8508444070e-04
320,0.0945450,7.5167260220e-01,2.8370029060e-04
320,0.0981810,7.3673883670e-01,2.8613707042e-04
320,0.1017770,7.2190269299e-01,2.9627202363e-04
320,0.1053320,7.0713352234e-01,3.0183378363e-04
320,0.1088470,6.9244452115e-01,3.0571788214e-04
320,0.1123220,6.7781142059e-01,3.2280245119e-04
320,0.1157560,6.6329453076e-01,3.4297019538e-04
320,0.1191500,6.4885059256e-01,3.7122727029e-04
320,0.1225030,6.3446820288e-01,3.7116375377e-04
320,0.1258170,6.2026840512e-01,3.7535204852e-04
320,0.1290890,6.0625274777e-01,3.6489764021e-04
320,0.1323210,5.9240886166e-01,3.7519795676e-04
320,0.1355130,5.7882449957e-01,3.7088788219e-04
320,0.1386650,5.6545582263e-01,3.4266212149e-04
320,0.1417760,5.5234414410e-01,3.4804907467e-04
320,0.1448460,5.3945619565e-01,3.3650562965e-04
320,0.1478770,5.2678440466e-01,3.5394454415e-04
320,0.1508660,5.1436635571e-01,3.3187030637e-04
320,0.1538160,5.0219693222e-01,3.4689684262e-04
320,0.1567250,4.9026490280e-01,3.5934873878e-04
320,0.1595930,4.7857329517e-01,3.4621368545e-04
320,0.1624220,4.6717725266e-01,3.3538906562e-04
320,0.1652090,4.5604194162e-01,3.3444477333e-04
320,0.1679570,4.4514187906e-01,3.3615750135e-04
320,0.1706640,4.3450134140e-01,3.3326265415e-04
320,0.1733300,4.2413624847e-01,3.2791977299e-04
320,0.1759570,4.1403576880e-01,3.2689172270e-04
320,0.1785420,4.0415046451e-01,3.3347349065e-04
320,0.1810880,3.9452962555e-01,3.3746982506e-04
320,0.1835930,3.8515735843e-01,3.2386703436e-04
320,0.1860570,3.7601851688e-01,3.2391148019e-04
320,0.1884820,3.6710296790e-01,3.1522103259e-04
320,0.1908650,3.5842656854e-01,3.2431009939e-04
320,0.1932090,3.4995336621e-01,3.2746025662e-04
320,0.1955120,3.4170833539e-01,3.2684405018e-04
320,0.1977740,3.3366512924e-01,3.2915898616e-04
320,0.1999960,3.2582324347e-01,3.2981700471e-04
320,0.2021780,3.1815221146e-01,3.1928419764e-04
320,0.2043200,3.1067879977e-01,3.3026174027e-04
320,0.2064210,3.0340952692e-01,3.2390895774e-04
320,0.2084810,2.9630588019e-01,3.2412218811e-04
320,0.2105010,2.8937344870e-01,3.2489306088e-04
320,0.2124810,2.8262692691e-01,3.2603742758e-04
320,0.2144200,2.7600347989e-01,3.2696923183e-04
320,0.2163190,2.6952106516e-01,3.3951926805e-04
320,0.2181780,2.6320121808e-01,3.3834656272e-04
320,0.2199960,2.5703903049e-01,3.3883287182e-04
320,0.2217740,2.5098945947e-01,3.3581077473e-04
320,0.2235110,2.4505436752e-01,3.4279686097e-04
320,0.2252080,2.3925162909e-01,3.4574001325e-04
320,0.2268640,2.3356897168e-01,3.6225276035e-04
320,0.2284810,2.2800213553e-01,3.6325072144e-04
320,0.2300560,2.2247924854e-01,3.8477361934e-04
320,0.2315920,2.1709092453e-01,3.7876736062e-04
320,0.2330870,2.1180256488e-01,3.6382459766e-04
320,0.2345410,2.0655487137e-01,3.7368741788e-04
320,0.2359550,2.0139254138e-01,3.9953540265e-04
320,0.2373290,1.9629509225e-01,4.0234112706e-04
320,0.2386620,1.9128826831e-01,4.3208882189e-04
320,0.2399550,1.8626903497e-01,4.3597442217e-04
320,0.2412080,1.8133893451e-01,4.7051405416e-04
320,0.2424200,1.7646566357e-01,4.8414568510e-04
320,0.2435910,1.7155678305e-01,4.8997870282e-04
320,0.2447230,1.6677234161e-01,5.1537703330e-04
320,0.2458130,1.6195569470e-01,5.7823538724e-04
320,0.2468640,1.5715757394e-01,5.8580281870e-04
320,0.2478740,1.5235677689e-01,6.1182196927e-04
320,0.2488440,1.4755979297e-01,6.6014625847e-04
320,0.2497730,1.4275195740e-01,7.0894283301e-04
320,0.2506620,1.3796290134e-01,8.0229174704e-04
320,0.2515100,1.3315140472e-01,8.2367912249e-04
320,0.2523180,1.2832973459e-01,9.0683889351e-04
320,0.2530860,1.2349465378e-01,1.0279641814e-03
320,0.2538130,1.1860704730e-01,1.0651807392e-03
320,0.2545000,1.1374895459e-01,1.1706917621e-03
320,0.2551470,1.0875586984e-01,1.3272612428e-03
320,0.2557530,1.0377122705e-01,1.4826707411e-03
320,0.2563180,9.8813244965e-02,1.6926965187e-03
320,0.2568440,9.3786091278e-02,1.9370708512e-03
320,0.2573280,8.8741256561e-02,2.1339053869e-03
320,0.2577730,8.3612516754e-02,2.4584118840e-03
320,0.2581770,7.8874397736e-02,2.9113595017e-03
320,0.2585400,7.3676234314e-02,3.3090370078e-03
320,0.2588640,6.8920644073e-02,4.1269587052e-03
320,0.2591460,6.4379697449e-02,4.8614520524e-03
320,0.2593890,5.9594072235e-02,5.5625105612e-03
320,0.2595910,5.5750772156e-02,6.4247695354e-03
320,0.2597530,5.2015978577e-02,7.2721208534e-03
320,0.2598740,4.9326510712e-02,8.2611112860e-03
320,0.2599550,4.6760152374e-02,9.0174573388e-03
320,0.2599950,4.6266667480e-02,8.6822837954e-03
320,0.2600050,4.5677864380e-02,8.8678534863e-03
320,0.2600450,4.5036362244e-02,8.7336120049e-03
320,0.2601260,4.2500641663e-02,9.7684227266e-03
320,0.2602470,3.9659589203e-02,9.7376250245e-03
320,0.2604090,3.4948748810e-02,1.0040721358e-02
320,0.2606110,2.9520288544e-02,1.0064573682e-02
320,0.2608540,2.3893608429e-02,9.2505155534e-03
320,0.2611360,1.7840338165e-02,7.8934352933e-03
320,0.2614600,1.3273904175e-02,6.5417897470e-03
320,0.2618230,9.0688674927e-03,4.5702571577e-03
320,0.2622270,6.4394808960e-03,3.1487738755e-03
320,0.2626720,4.5032741089e-03,2.1078055399e-03
320,0.2631560,3.2247496643e-03,1.2977073564e-03
320,0.2636820,2.4108760376e-03,9.1272487905e-04
320,0.2642470,1.8136269226e-03,6.7280864574e-04
320,0.2648530,1.3684645996e-03,4.4485324903e-04
320,0.2655000,1.0685230713e-03,3.4603039627e-04
320,0.2661870,8.6610537720e-04,2.6701388978e-04
320,0.2669140,6.9703256226e-04,2.0434600851e-04
320,0.2676820,5.5694390869e-04,1.5001541761e-04
320,0.2684900,4.5697091675e-04,1.1751269529e-04
320,0.2693380,3.8072241211e-04,9.7413709622e-05
320,0.2702270,3.1801202393e-04,7.3844388453e-05
320,0.2711560,2.6943594360e-04,5.7909778396e-05
320,0.2721260,2.2757843018e-04,5.2471401029e-05
320,0.2731360,1.9377172852e-04,4.2502789190e-05
320,0.2741870,1.6852496338e-04,3.3906606106e-05
320,0.2752770,1.4650067139e-04,3.0181609780e-05
320,0.2764090,1.2595407104e-04,2.3748357016e-05
320,0.2775800,1.1025463867e-04,2.0679550627e-05
320,0.2787920,9.7395050049e-05,1.9228721328e-05
320,0.2800450,8.6326873779e-05,1.6835637635e-05
320,0.2813380,7.5597259521e-05,1.4619121773e-05
320,0.2826710,6.8089019775e-05,1.2452799340e-05
320,0.2840450,6.0458251953e-05,1.0732767257e-05
320,0.2854590,5.3585235596e-05,9.0266743774e-06
320,0.2869130,4.8616455078e-05,8.4878660189e-06
320,0.2884080,4.3643188477e-05,6.9804130012e-06
320,0.2899440,3.9362670898e-05,6.4099630714e-06
320,0.2915190,3.5467346191e-05,5.3996377013e-06
320,0.2931360,3.2681365967e-05,5.3512344461e-06
320,0.2947920,2.9601898193e-05,4.6514859116e-06
320,0.2964890,2.7049133301e-05,4.1196852220e-06
320,0.2982260,2.4507690430e-05,3.6427527194e-06
320,0.3000040,2.2521331787e-05,3.4594329421e-06
320,0.3018220,2.0733734131e-05,3.1746409316e-06
320,0.3036810,1.9034667969e-05,2.8362072404e-06
320,0.3055800,1.7637939453e-05,2.5044447904e-06
320,0.3075190,1.6233245850e-05,2.1619911607e-06
320,0.3094990,1.5015960693e-05,2.2067997294e-06
320,0.3115190,1.3873229980e-05,2.0838425820e-06
320,0.3135790,1.2827819824e-05,1.7887042272e-06
320,0.3156800,1.1951873779e-05,1.6361033138e-06
320,0.3178220,1.1259887695e-05,1.7260210992e-06
320,0.3200040,1.0423522949e-05,1.4881557189e-06
320,0.3222260,9.6044616699e-06,1.2850067750e-06
320,0.3244880,9.0343627930e-06,1.2081949479e-06
320,0.3267910,8.4674987793e-06,1.1661910779e-06
320,0.3291350,7.9255676270e-06,1.0576434458e-06
320,0.3315180,7.4407958984e-06,1.0222184295e-06
320,0.3339430,6.9369812012e-06,9.1663562019e-07
320,0.3364070,6.5334472656e-06,8.5588083837e-07
320,0.3389120,6.1489257813e-06,8.3008589797e-07
320,0.3414580,5.8318176270e-06,8.0609373195e-07
320,0.3440430,5.4605407715e-06,7.7862551400e-07
320,0.3466700,5.1391601562e-06,7.5815025157e-07
320,0.3493360,4.8437194824e-06,6.1079088727e-07
320,0.3520430,4.5655822754e-06,5.6824597066e-07
320,0.3547910,4.3336486816e-06,5.6115924386e-07
320,0.3575780,4.0588684082e-06,5.2097268932e-07
320,0.3604070,3.8746337891e-06,4.8595130447e-07
320,0.3632750,3.6384277344e-06,4.5683685472e-07
320,0.3661840,3.4559936523e-06,4.4214218956e-07
320,0.3691340,3.2791442871e-06,4.3456602523e-07
320,0.3721230,3.0918273926e-06,3.8347742056e-07
320,0.3751540,2.9703369141e-06,3.6529652684e-07
320,0.3782240,2.8372802734e-06,3.8422008510e-07
320,0.3813350,2.6743164062e-06,3.3917453251e-07
320,0.3844870,2.5405578613e-06,3.2282491616e-07
320,0.3876790,2.4277648926e-06,3.2532252295e-07
320,0.3909110,2.3253173828e-06,3.0966483517e-07
320,0.3941830,2.2024841309e-06,2.7970781139e-07
320,0.3974970,2.0923156738e-06,2.6380019951e-07
320,0.4008500,2.0071716309e-06,2.7015996768e-07
320,0.4042440,1.9056091309e-06,2.4971277717e-07
320,0.4076780,1.8267211914e-06,2.3985309117e-07
320,0.4111530,1.7384338379e-06,2.2600687684e-07
320,0.4146680,1.6643066406e-06,2.2231527622e-07
320,0.4182230,1.5917663574e-06,2.2013249306e-07
320,0.4218190,1.5198669434e-06,1.9810631281e-07
320,0.4254550,1.4553527832e-06,2.0015967215e-07
