# d L W rho N_samples N_thermal mean_sweeps sweeps_std dis_mR dis_mAbsR dis_mR2 dis_mR3 dis_mAbsR3 dis_mR4 q_EA dis_mAbsR_sq dis_mR_p4 dis_mAbsR_p4 dis_mR2_sq chi_th_abs chi_dis_abs chi_tot_abs chi_tot_abs_sem_jk chi_th_R chi_dis_R chi_tot_R U4 U_EA U_EA_abs U22 acf_probe_warn_count acf_probe_warn_frac
3 60 60 0.1785245902 5000 128 13.4426789262 2.1563475632 -0.0017647545 0.0939591060 0.0136998129 -0.0000967846 0.0025016800 0.0005273594 0.0135168380 0.0135343231 0.0005134626 0.0005134851 0.0005181145 35.7458041745 1016.4980562029 1052.2438603775 22.1553806228 39.5225858082 2918.9643098865 2958.4868956947 0.0633957497 0.0632206017 0.0655984486 0.0798148679 0 0.0000000000
3 60 60 0.1792622951 5000 128 33.8516105726 5.4895677215 -0.0003348645 0.0911351341 0.0129235501 -0.0000096934 0.0023073579 0.0004775044 0.0127411996 0.0127577326 0.0004640203 0.0004640382 0.0004685427 35.8165635102 961.6579148149 997.4744783251 21.4946641372 39.3876963618 2752.0748985228 2791.4625948846 0.0470009559 0.0472146449 0.0496458130 0.0648865667 0 0.0000000000
3 60 60 0.1800000000 5000 128 15.5890092326 2.4670199531 -0.0011232516 0.0885846229 0.0122331854 -0.0000442668 0.0021279053 0.0004295469 0.0120563732 0.0120748429 0.0004174449 0.0004174631 0.0004214997 34.2019903588 913.1632072329 947.3651975917 20.5324290438 38.1914304026 2603.9040906890 2642.0955210916 0.0432241491 0.0427077598 0.0455924633 0.0611485087 0 0.0000000000
3 60 60 0.1820000000 5000 128 24.6915665816 3.8656411066 -0.0015644802 0.0817548960 0.0104266152 -0.0000197072 0.0016714845 0.0003107559 0.0102668353 0.0102823764 0.0003009360 0.0003009512 0.0003042219 31.1555746174 777.2788878061 808.4344624235 17.3532408880 34.5124476461 2217.1077447418 2251.6201923879 0.0471786760 0.0483445676 0.0511714105 0.0672127904 0 0.0000000000
3 60 60 0.1840000000 5000 128 46.8007800696 7.1741023873 -0.0006486732 0.0767327381 0.0091264786 -0.0000262967 0.0013608482 0.0002346678 0.0089794460 0.0089933153 0.0002267211 0.0002267324 0.0002293806 28.7632812496 670.7668715216 699.5301527712 14.7625611247 31.7590358026 1939.4694579434 1971.2284937460 0.0608698312 0.0627152290 0.0655574038 0.0820291614 0 0.0000000000
3 60 60 0.1860000000 5000 128 37.1231524942 5.5503461962 -0.0005119745 0.0715041956 0.0079462229 -0.0000229629 0.0011153159 0.0001831738 0.0078121713 0.0078242959 0.0001769333 0.0001769399 0.0001790159 26.3362366276 585.6723055159 612.0085421435 13.7541588530 28.9551483859 1687.3723748550 1716.3275232409 0.0330129984 0.0336269212 0.0365839261 0.0549630978 0 0.0000000000
3 60 60 0.1880000000 5000 128 20.6794942671 3.0993744153 0.0000857746 0.0674138301 0.0070894956 -0.0000172747 0.0009427960 0.0001467696 0.0069625618 0.0069762340 0.0001418396 0.0001418476 0.0001434906 24.4645159101 525.2276464616 549.6921623718 12.3869817312 27.4176996307 1503.9117627515 1531.3294623822 0.0266160730 0.0247000247 0.0284645696 0.0483623168 0 0.0000000000
3 60 60 0.1900000000 5000 128 29.8229641995 4.3981629164 -0.0004674601 0.0622407440 0.0060582942 -0.0000210245 0.0007457644 0.0001069486 0.0059417764 0.0059537554 0.0001028098 0.0001028143 0.0001041905 22.5803834042 449.2465544453 471.8269378495 10.3428605650 25.1678446046 1283.3764999779 1308.5443445825 0.0287005423 0.0293102453 0.0331693414 0.0537495737 0 0.0000000000
3 60 60 0.1920000000 5000 128 35.5819019140 5.3716009480 -0.0013429702 0.0595598354 0.0054891083 -0.0000265192 0.0006389930 0.0000868392 0.0053809609 0.0053909182 0.0000833690 0.0000833734 0.0000845300 21.2090603244 398.2055466546 419.4146069790 9.2772436579 23.3598361386 1161.8979824587 1185.2578185973 0.0392932390 0.0402377644 0.0437299772 0.0648399499 0 0.0000000000
3 60 60 0.1940000000 5000 128 27.5227598880 4.1421517982 -0.0007001604 0.0556240203 0.0048576828 -0.0000178307 0.0005389717 0.0000702524 0.0047579839 0.0047684906 0.0000674805 0.0000674840 0.0000684065 19.2655271777 361.6831266195 380.9486537972 8.7031753155 21.5349572616 1027.6186410645 1049.1535983261 0.0076115812 0.0064014108 0.0107232254 0.0336872549 0 0.0000000000
3 60 60 0.1960000000 5000 128 25.1648724156 3.7080052986 -0.0011549728 0.0523840309 0.0043203960 -0.0000264780 0.0004539967 0.0000561187 0.0042251530 0.0042343466 0.0000536934 0.0000536961 0.0000545027 18.5866785257 321.8961283519 340.4828068776 7.8220265968 20.5724820102 912.3449157204 932.9173977306 -0.0021649935 -0.0025695295 0.0017281090 0.0266928892 0 0.0000000000
3 60 60 0.1980000000 5000 128 34.8285851746 5.0930964996 -0.0009279912 0.0496056516 0.0038755227 -0.0000177732 0.0003849451 0.0000448358 0.0037868629 0.0037959613 0.0000428142 0.0000428168 0.0000434893 17.1852654917 288.4119812491 305.5972467408 6.8965156270 19.1505221909 817.7763768827 836.9268990736 0.0049540804 0.0048076611 0.0095124612 0.0348375302 0 0.0000000000
3 60 60 0.2000000000 5000 128 23.5298883622 3.4382985098 -0.0003041337 0.0480722380 0.0035922811 -0.0000068521 0.0003379674 0.0000370459 0.0035074961 0.0035162317 0.0000352931 0.0000352956 0.0000358792 16.4266567954 260.3430029318 276.7696597272 5.9991560077 18.3135516473 757.5991833238 775.9127349711 0.0430732365 0.0437428276 0.0484208287 0.0732111118 0 0.0000000000
3 70 70 0.1200000000 5000 128 1.1088716929 11.6939390320 -0.0037039634 0.9797569151 0.9599272467 -0.0035480368 0.9405024749 0.9214742570 0.9582057123 0.9599269875 0.9198157708 0.9214727648 0.9214732622 0.0889111741 1.1575439859 1.2464551597 0.0283929140 590.4862903876 328659.8535918882 329250.3398822757 0.6666616247 0.6660648881 0.6666619844 0.6666619845 0 0.0000000000
3 70 70 0.1218750000 5000 128 1.3303048967 9.6383678816 -0.0073937046 0.9774741817 0.9554604035 -0.0070264575 0.9339469155 0.9129222403 0.9528086072 0.9554600916 0.9103673678 0.9129204542 0.9129210495 0.1069725451 1.4802800375 1.5872525821 0.0456019655 909.5661241223 326794.6015398732 327704.1676639955 0.6666602192 0.6657402501 0.6666606538 0.6666606540 0 0.0000000000
3 70 70 0.1237500000 5000 128 2.3132993655 11.3396361631 -0.0140722702 0.9748933136 0.9504230924 -0.0133464554 0.9265730388 0.9033272767 0.9496881780 0.9504227400 0.9026065152 0.9033252689 0.9033259381 0.1209001370 1.9781122080 2.0990123437 0.0573515354 252.0756426947 325675.1211898506 325927.1968325453 0.6666580974 0.6664083698 0.6666585910 0.6666585913 0 0.0000000000
3 70 70 0.1256250000 5000 128 2.5210454878 9.6095067614 -0.0095974394 0.9720001708 0.9447920864 -0.0090486245 0.9183531289 0.8926613338 0.9421705461 0.9447916784 0.8901668114 0.8926590240 0.8926597938 0.1399222829 2.5198088141 2.6597310981 0.0651592631 899.1883088138 323132.9032936348 324032.0916024487 0.6666557449 0.6657348524 0.6666563196 0.6666563200 0 0.0000000000
3 70 70 0.1275000000 5000 128 2.6585922633 9.2849455482 0.0000270698 0.9686555807 0.9383043650 0.0000142394 0.9089145235 0.8804552589 0.9364460189 0.9383038596 0.8786954267 0.8804524185 0.8804533651 0.1733473740 3.5073637303 3.6807111024 0.0908871931 637.4127289540 321200.9842198376 321838.3969487917 0.6666514551 0.6659960399 0.6666521714 0.6666521721 0 0.0000000000
3 70 70 0.1293750000 5000 128 2.8084061600 8.2114168917 -0.0036253905 0.9648488525 0.9309482460 -0.0034281734 0.8982531208 0.8667200627 0.9274512580 0.9309475742 0.8634515843 0.8667163233 0.8667175689 0.2304564371 4.8932293333 5.1236857702 0.1394818813 1199.4668830316 318111.2733040187 319310.7401870503 0.6666453490 0.6653933664 0.6666463060 0.6666463081 0 0.0000000000
3 70 70 0.1312500000 5000 128 3.4470500552 7.1036107314 -0.0104807385 0.9603395867 0.9222747150 -0.0097412404 0.8857401973 0.8506735546 0.9200728573 0.9222738500 0.8486287645 0.8506687894 0.8506703766 0.2967075358 7.4527684962 7.7494760304 0.2378459141 755.2372077427 315547.3129057562 316302.5501134990 0.6666341776 0.6658418517 0.6666354197 0.6666354230 0 0.0000000000
3 70 70 0.1331250000 5000 128 3.3765078883 5.0175842768 -0.0159879853 0.9551010180 0.9122523262 -0.0146360073 0.8713585158 0.8323287146 0.9093706143 0.9122511141 0.8296713209 0.8323221335 0.8323243247 0.4157438544 11.3737170390 11.7894608929 0.4124951252 988.4271692628 311826.4445254192 312814.8716946820 0.6666168359 0.6655717231 0.6666185861 0.6666185943 0 0.0000000000
3 70 70 0.1350000000 5000 128 2.5229364666 2.0123573856 -0.0253221066 0.9490118809 0.9006764925 -0.0229878352 0.8548526628 0.8114069281 0.8994326520 0.9006746566 0.8102754801 0.8113971266 0.8114003872 0.6297115909 17.5295253161 18.1592369072 0.5932150791 426.6372717172 308285.4649346739 308712.1022063911 0.6665890944 0.6661325019 0.6665917627 0.6665917821 0 0.0000000000
3 70 70 0.1357377049 5000 128 3.0531751690 2.2371745609 -0.0231246915 0.9461569886 0.8952809247 -0.0208787227 0.8472038197 0.8017675126 0.8938599104 0.8952789619 0.8004682468 0.8017571110 0.8017605715 0.6732490031 22.6087659952 23.2820149981 0.9214486647 487.4079025486 306410.5295626816 306897.9374652302 0.6665670326 0.6660480875 0.6665698963 0.6665699192 0 0.0000000000
3 70 70 0.1364754098 5000 128 3.4480916859 2.1428020103 -0.0178575615 0.9432067978 0.8897236901 -0.0159365472 0.8393515673 0.7919037908 0.8877787032 0.8897209250 0.7901569223 0.7918895284 0.7918942537 0.9484541595 28.0785037962 29.0269579554 1.3065461061 667.1305235642 304398.7150684703 305065.8455920345 0.6665422171 0.6658183113 0.6665461500 0.6665462330 0 0.0000000000
3 70 70 0.1372131148 5000 128 8.0115798785 4.7628332021 -0.0131351656 0.9399089858 0.8835339465 -0.0116101427 0.8306367956 0.7809954136 0.8821261993 0.8835309564 0.7797313344 0.7809799438 0.7809850802 1.0256023474 35.0048155424 36.0304178915 1.6573015129 482.8572871133 302510.1077003111 302992.9649874244 0.6665115877 0.6659878302 0.6665159362 0.6665160001 0 0.0000000000
3 70 70 0.1379508197 5000 128 4.7965577087 2.6406937654 -0.0132786271 0.9362993871 0.8768011007 -0.0117498189 0.8212143844 0.7692700558 0.8750869550 0.8767975324 0.7677311726 0.7692517906 0.7692578513 1.2239165780 48.3596027043 49.5835192831 2.9767667896 587.9519798189 300094.3471315982 300682.2991114170 0.6664542585 0.6658161173 0.6664594632 0.6664595502 0 0.0000000000
3 70 70 0.1386885246 5000 128 7.4357068755 4.0970673976 -0.0091321040 0.9322584492 0.8693023466 -0.0079074078 0.8107720621 0.7563378239 0.8667189542 0.8692977003 0.7540584256 0.7563144519 0.7563222042 1.5936650298 65.8162719470 67.4099369766 4.7042612921 886.1035979826 297255.9966783136 298142.1002762962 0.6663793985 0.6653990622 0.6663861417 0.6663862883 0 0.0000000000
3 70 70 0.1394262295 5000 128 5.1822026040 1.9369652974 -0.0099811160 0.9279370529 0.8613131621 -0.0084930133 0.7996897025 0.7426671019 0.8603268196 0.8613082369 0.7418108887 0.7426424981 0.7426506727 1.6893330443 82.6845345419 84.3738675874 5.1095752547 338.3154664146 295057.9285613283 295396.2440277429 0.6663041822 0.6659241934 0.6663114210 0.6663115642 0 0.0000000000
3 70 70 0.1401639344 5000 128 7.9604361622 3.2490314718 -0.0119263524 0.9226560499 0.8516903393 -0.0102282395 0.7865019044 0.7265710914 0.8500093979 0.8516833966 0.7251107798 0.7265373568 0.7265485252 2.3813352599 133.4991156259 135.8804508858 19.8660574490 576.5628757302 291504.4359004804 292080.9987762106 0.6661176839 0.6654695521 0.6661277429 0.6661280538 0 0.0000000000
3 70 70 0.1409016393 5000 128 4.5693949273 1.6297022322 -0.0164576778 0.9172011839 0.8418447017 -0.0135825711 0.7731167396 0.7103499554 0.8403595186 0.8418313872 0.7090713950 0.7102917605 0.7103106210 4.5668963280 196.6677868810 201.2346832097 31.1912881814 509.4178131978 288150.4115655445 288659.8293787423 0.6658917982 0.6653132929 0.6659086020 0.6659102989 0 0.0000000000
3 70 70 0.1416393443 5000 128 14.3152722674 4.8793839300 -0.0003009586 0.9101867281 0.8295341296 -0.0000051910 0.7566660299 0.6906735007 0.8279604484 0.8295181961 0.6893637660 0.6906050091 0.6906274673 5.4651862899 369.8624390982 375.3276253886 71.8090821191 539.7726585748 283990.4027347182 284530.1753932930 0.6654330625 0.6647969083 0.6654533887 0.6654553614 0 0.0000000000
3 70 70 0.1423770492 5000 128 23.9455062835 7.6734276474 -0.0070163674 0.9026860685 0.8161366644 -0.0059644139 0.7387309145 0.6693041826 0.8147146418 0.8161135707 0.6680801355 0.6692114241 0.6692415743 7.9211254042 436.1013251532 444.0224505566 62.2957130027 487.7537648391 279430.2364361149 279917.9902009541 0.6650526802 0.6644971132 0.6650801467 0.6650840120 0 0.0000000000
3 70 70 0.1431147541 5000 128 23.8655532746 7.3640564423 -0.0010307550 0.8932790316 0.8001000092 -0.0010051409 0.7178949529 0.6450190603 0.7990118696 0.8000723929 0.6440956083 0.6449177235 0.6449508824 9.4723951636 728.8628289926 738.3352241559 91.3678108136 373.2318805227 274060.7068567371 274433.9387372598 0.6641365516 0.6637032879 0.6641661351 0.6641720521 0 0.0000000000
3 70 70 0.1438524590 5000 128 8.3369284933 2.4841174456 0.0012517953 0.8832007561 0.7830812457 0.0009065338 0.6959687919 0.6196751891 0.7821962494 0.7830143692 0.6188724603 0.6194956873 0.6195530605 22.9386259166 1018.9822197038 1041.9208456219 113.3584561265 303.5537111232 268292.7760785221 268596.3297896453 0.6631556965 0.6628303742 0.6631957456 0.6632220834 0 0.0000000000
3 70 70 0.1445901639 5000 128 15.7698856792 4.6269584201 0.0051337384 0.8695571243 0.7611712018 0.0037301545 0.6687023929 0.5890190371 0.7596269847 0.7610924687 0.5877073456 0.5888095704 0.5888757816 27.0054664995 1702.2665648842 1729.2720313832 163.6942827944 529.6664946599 260543.0158793204 261072.6823739803 0.6611219971 0.6605005335 0.6611724178 0.6612044157 0 0.0000000000
3 70 70 0.1453278689 5000 128 26.5821581161 7.5655997313 0.0027823062 0.8541343339 0.7370891371 0.0023020276 0.6394619881 0.5567954393 0.7362712290 0.7370215212 0.5560188747 0.5565895522 0.5566559756 23.1922652714 2564.2888874297 2587.4811527018 200.7063957913 280.5424664303 252538.3763168621 252818.9187832924 0.6583869971 0.6581051023 0.6584506555 0.6584725629 0 0.0000000000
3 70 70 0.1460655738 5000 128 5.2318831656 1.4644630603 0.0014680862 0.8363522073 0.7101362302 0.0010200937 0.6073314196 0.5219419396 0.7092723434 0.7100375939 0.5212233573 0.5216898612 0.5217720739 33.8322622910 3619.5346419843 3653.3669042745 245.6927033628 296.3131867321 243279.6745102249 243575.9876969570 0.6550011879 0.6546363997 0.6550719966 0.6551134675 0 0.0000000000
3 70 70 0.1468032787 5000 128 11.8523880259 3.2771453028 -0.0056644671 0.8160165492 0.6799359100 -0.0049736758 0.5720983513 0.4844599059 0.6787219337 0.6798390368 0.4834797326 0.4841838580 0.4842736758 33.2275286054 4786.9176827510 4820.1452113551 275.6086515793 416.3938691182 232790.6177129391 233207.0115820573 0.6506983568 0.6501569504 0.6507978934 0.6508326310 0 0.0000000000
3 70 70 0.1475409836 5000 128 9.4460585007 2.6051168482 0.0018917547 0.7901783174 0.6434849305 0.0005096130 0.5311624377 0.4422547377 0.6423786643 0.6432905698 0.4412716715 0.4418246405 0.4419646519 66.6657316740 6485.7172146496 6552.3829463232 311.0620510621 379.4493094394 220334.6543475077 220714.1036569471 0.6439799329 0.6435467515 0.6441112104 0.6442134552 0 0.0000000000
3 70 70 0.1482786885 5000 128 11.8932987983 3.2041810620 -0.0021501484 0.7614225868 0.6044060321 -0.0020201559 0.4884174181 0.3991256526 0.6030952706 0.6041852185 0.3980385547 0.3986291656 0.3987886983 75.7390504261 8376.3559621683 8452.0950125936 343.1089929601 449.5911971846 206860.0920743913 207309.6832715760 0.6358076602 0.6352191421 0.6359947698 0.6361151227 0 0.0000000000
3 70 70 0.1490163934 5000 128 8.9483925054 2.3622067548 -0.0000708517 0.7297352567 0.5621513358 -0.0006085304 0.4435149699 0.3550895058 0.5607915931 0.5619082821 0.3540314022 0.3546184843 0.3547738671 83.3674105925 10082.3948830977 10165.7622936900 341.6785113511 466.3917472620 192351.5147187721 192817.9064660342 0.6254497521 0.6247527299 0.6256229241 0.6257826895 0 0.0000000000
3 70 70 0.1497540984 5000 128 16.0079184891 4.0388559745 0.0024251857 0.6921436978 0.5158433046 0.0008466227 0.3964942667 0.3103802692 0.5149815334 0.5155462263 0.3095928774 0.3098690890 0.3100366647 101.8978410122 12513.7814732228 12615.6793142355 358.1044142515 295.5875191301 176636.6485790070 176932.2360981371 0.6111901534 0.6108774549 0.6113830167 0.6116205829 0 0.0000000000
3 70 70 0.1504918033 5000 128 18.0413003919 4.4653744089 -0.0035931528 0.6553813137 0.4704735249 -0.0033613564 0.3508582823 0.2676265928 0.4692516436 0.4701621512 0.2667190277 0.2671255300 0.2672894671 106.8011789279 13938.6573075851 14045.4584865125 346.3004013452 419.1052804536 160948.8853837224 161367.9906641760 0.5969697614 0.5962420007 0.5971913275 0.5974774532 0 0.0000000000
3 70 70 0.1512295082 5000 128 12.6027595257 2.9799717524 -0.0052146780 0.6170322774 0.4258997907 -0.0036593664 0.3078338753 0.2286335145 0.4252280643 0.4255754370 0.2280430336 0.2281555884 0.2283112614 111.2533114974 15382.3857522821 15493.6390637785 336.4374538466 230.4021390320 145843.8989174728 146074.3010565048 0.5798505646 0.5796106397 0.5800894864 0.5804427544 0 0.0000000000
3 70 70 0.1519672131 5000 128 19.6615520531 4.4557906757 -0.0030717575 0.5772419064 0.3813037339 -0.0035658751 0.2663651234 0.1922572889 0.3803903744 0.3809104406 0.1915610497 0.1917501106 0.1919173556 134.8996030655 16361.8621697935 16496.7617728592 309.9304980028 313.2822982939 130470.6619897113 130783.9442880052 0.5592224740 0.5587071247 0.5594769727 0.5600018201 0 0.0000000000
3 70 70 0.1527049180 5000 128 14.8673232635 3.1994464635 -0.0069964806 0.5385799428 0.3397578471 -0.0049237409 0.2287087592 0.1598829303 0.3388670487 0.3392667908 0.1591496828 0.1592794370 0.1594758456 168.4323077971 16875.0635393413 17043.4958471381 288.4120122247 305.5438659224 116214.6075851475 116520.1514510700 0.5383191590 0.5380171623 0.5387294203 0.5394946639 0 0.0000000000
3 70 70 0.1534426230 5000 128 15.6484508152 3.2463025319 -0.0010609730 0.4991729130 0.2992713406 -0.0035226011 0.1937191618 0.1310942517 0.2984812253 0.2988657417 0.1305303602 0.1306280818 0.1307829511 139.1204202723 17044.4055776324 17183.5259979050 260.7218270302 271.0095334764 102378.6741730051 102649.6837064815 0.5120985191 0.5116218290 0.5125130172 0.5132571059 0 0.0000000000
3 70 70 0.1541803279 5000 128 30.1409537965 5.9758185097 -0.0065029057 0.4622057605 0.2630127391 -0.0063202284 0.1634035651 0.1068399107 0.2622566579 0.2625873754 0.1063043215 0.1063935272 0.1065414828 145.8997544476 16790.9511269749 16936.8508814226 240.1241971124 259.3358493585 89939.5289436737 90198.8647930322 0.4851761081 0.4847990913 0.4856647760 0.4866141269 0 0.0000000000
3 70 70 0.1549180328 5000 128 18.0196964190 3.3998114482 -0.0066964768 0.4278395988 0.2308533789 -0.0051545236 0.1374371722 0.0866448083 0.2301682422 0.2304384488 0.0861893494 0.0862539372 0.0863827570 142.3210347826 16255.3621885243 16397.6832233063 223.7362985747 235.0018704724 78932.3260071721 79167.3278776444 0.4580629793 0.4576975762 0.4585631783 0.4597020304 0 0.0000000000
3 70 70 0.1556557377 5000 128 12.1194147335 2.2409713315 -0.0063985411 0.3918691439 0.1992827487 -0.0045866525 0.1132579025 0.0686481799 0.1985193423 0.1988100783 0.0681838424 0.0682451807 0.0683794485 162.1259428494 15520.2877661664 15682.4137090161 208.6956782317 261.8484130560 68078.0915259081 68339.9399389641 0.4238064896 0.4232938779 0.4244620831 0.4260620667 0 0.0000000000
3 70 70 0.1563934426 5000 128 11.8834405346 2.1381850144 -0.0083454651 0.3613503855 0.1735066069 -0.0041130307 0.0941815003 0.0549028046 0.1728798971 0.1730319256 0.0545081706 0.0545188412 0.0546476342 162.8156947160 14563.0338115928 14725.8495063091 198.3130144227 214.9614539738 59273.9158736664 59488.8773276402 0.3920872644 0.3920730998 0.3930220985 0.3949126455 0 0.0000000000
3 70 70 0.1571311475 5000 128 15.8879831485 2.7002822565 -0.0081835301 0.3349656491 0.1521208998 -0.0037899584 0.0789454956 0.0442969512 0.1516556014 0.1517519087 0.0440305716 0.0440379863 0.0441247548 126.5639428557 13565.6234645505 13692.1874074064 189.8854755987 159.5973271036 51994.9005302764 52154.4978573799 0.3619204732 0.3618597219 0.3625621135 0.3644008917 0 0.0000000000
3 70 70 0.1578688525 5000 128 14.5748031658 2.4329541196 -0.0064345613 0.3106800159 0.1332009928 -0.0034798327 0.0657748017 0.0352781256 0.1327707641 0.1328676859 0.0350749216 0.0350779069 0.0351444609 114.3242636117 12466.5454719310 12580.8697355427 178.4505253505 147.5684459412 45526.1706589931 45673.7391049343 0.3372201089 0.3367602526 0.3376711473 0.3397313044 0 0.0000000000
