# d L W rho N_samples N_thermal mean_sweeps sweeps_std dis_mR dis_mAbsR dis_mR2 dis_mR3 dis_mAbsR3 dis_mR4 q_EA dis_mAbsR_sq dis_mR_p4 dis_mAbsR_p4 dis_mR2_sq chi_th_abs chi_dis_abs chi_tot_abs chi_tot_abs_sem_jk chi_th_R chi_dis_R chi_tot_R U4 U_EA U_EA_abs U22 acf_probe_warn_count acf_probe_warn_frac
2 300 300 0.1729629630 5000 128 79.8690318008 15.7954341161 0.0010110977 0.0721366520 0.0081064763 0.0000398500 0.0011525584 0.0001921224 0.0078120889 0.0078525597 0.0001783952 0.0001784395 0.0001829923 22.8524964068 238.3976801928 261.2501765996 5.7422875116 26.4948645020 702.9959941743 729.4908586763 0.0254758695 0.0256215743 0.0354001620 0.0717876926 0 0.0000000000
2 300 300 0.1762037037 5000 128 105.4816005028 20.7459105660 -0.0000633875 0.0675971131 0.0071705372 -0.0000100134 0.0009652817 0.0001525466 0.0069106804 0.0069459678 0.0001418118 0.0001418437 0.0001454121 20.2112454322 213.8938260861 234.1050715184 5.1958500232 23.3871096694 621.9608734276 645.3479830970 0.0110416145 0.0101950036 0.0200063870 0.0572948881 0 0.0000000000
2 300 300 0.1794444444 5000 128 161.8868664024 31.0636628187 0.0001814146 0.0640686729 0.0064453541 0.0000285021 0.0008203745 0.0001222345 0.0062205793 0.0062508320 0.0001140096 0.0001140329 0.0001167630 17.5069875384 193.1433464380 210.6503339764 4.6094298229 20.2297318714 559.8491767863 580.0789086577 0.0192031006 0.0178934752 0.0271779561 0.0631059173 0 0.0000000000
2 300 300 0.1826851852 5000 128 177.8188323952 34.7655121025 0.0014805396 0.0608165861 0.0058458824 0.0000676759 0.0007111902 0.0001011926 0.0056410518 0.0056686634 0.0000942419 0.0000942604 0.0000965678 15.9497167609 177.3005587412 193.2502755021 4.2012618494 18.4347548789 507.4973838634 525.9321387423 0.0129772458 0.0128060671 0.0222073393 0.0580862514 0 0.0000000000
2 300 300 0.1859259259 5000 128 171.1305059528 32.6592167768 0.0009869212 0.0578912128 0.0052934801 0.0000530877 0.0006179968 0.0000849670 0.0051067145 0.0051300423 0.0000792112 0.0000792252 0.0000811392 14.7093981023 160.0784807585 174.7878788608 3.9627501022 16.8089020396 459.5166419571 476.3255439967 -0.0107566378 -0.0124694885 -0.0034599001 0.0347792031 0 0.0000000000
2 300 300 0.1891666667 5000 128 167.0823430869 31.8578151465 0.0009488811 0.0550749023 0.0047680219 0.0000382712 0.0005235865 0.0000673851 0.0045944151 0.0046170889 0.0000626030 0.0000626152 0.0000642029 13.5839770149 142.5459592359 156.1299362508 3.4294916075 15.6246123179 413.4163276170 429.0409399350 0.0119789438 0.0114167757 0.0209115511 0.0586374683 0 0.0000000000
2 300 300 0.1924074074 5000 128 203.1685445207 39.1803384871 0.0002833606 0.0522733537 0.0042957390 0.0000187210 0.0004495072 0.0000554190 0.0041421892 0.0041622181 0.0000515815 0.0000515906 0.0000528665 12.0168821477 128.6743170028 140.6911991506 3.1844484011 13.8194905865 372.7897973880 386.6092879744 -0.0010633552 -0.0021049429 0.0073410989 0.0450439394 0 0.0000000000
2 300 300 0.1956481481 5000 128 144.5843501313 28.1266815176 -0.0001969281 0.0499646208 0.0039192874 0.0000094506 0.0003906231 0.0000457312 0.0037706470 0.0037897113 0.0000423027 0.0000423111 0.0000434502 11.6618474383 116.3923180273 128.0541654656 2.8402985821 13.3776358439 339.3547394351 352.7323752791 0.0076215223 0.0082207884 0.0179788785 0.0571210537 0 0.0000000000
2 300 300 0.1988888889 5000 128 177.2007476752 34.2295342566 -0.0003281639 0.0483909294 0.0036913449 0.0000055185 0.0003584470 0.0000409103 0.0035558412 0.0035726902 0.0000379912 0.0000379976 0.0000389681 10.6789233201 110.7907361173 121.4696594374 2.7131929181 12.1953378663 320.0160135827 332.2113514490 -0.0007870168 -0.0015609824 0.0076982240 0.0467238866 0 0.0000000000
2 300 300 0.2021296296 5000 128 92.3816793260 17.9489562844 -0.0003677290 0.0463785566 0.0034104975 -0.0000005408 0.0003201697 0.0000353854 0.0032759572 0.0032939147 0.0000327116 0.0000327180 0.0000336064 10.4924575722 102.8649730817 113.3574306539 2.5490620687 12.1086254278 294.8239810661 306.9326064939 -0.0140696875 -0.0160256402 -0.0051743034 0.0369130091 0 0.0000000000
2 300 300 0.2053703704 5000 128 87.9387887240 17.0484926635 -0.0006322585 0.0450402538 0.0031880927 -0.0000004699 0.0002886250 0.0000308901 0.0030605692 0.0030768632 0.0000285663 0.0000285720 0.0000293433 10.0106534190 94.3414872144 104.3521406334 2.4001512384 11.4771104780 275.4152538374 286.8923643154 -0.0130634426 -0.0165507713 -0.0060112771 0.0376661167 0 0.0000000000
2 300 300 0.2086111111 5000 128 86.6990243314 17.1809689004 -0.0005353972 0.0439476989 0.0030026778 -0.0000023442 0.0002600921 0.0000265147 0.0028805875 0.0028955979 0.0000243854 0.0000243904 0.0000250977 9.6371973451 86.7777855682 96.4149829132 2.1450434029 10.9881334149 259.2270724922 270.2152059072 0.0197243951 0.0204059664 0.0303350590 0.0721143138 0 0.0000000000
2 300 300 0.2118518519 5000 128 64.9183306417 12.9042529388 -0.0005819001 0.0425741284 0.0028012569 -0.0000008061 0.0002334388 0.0000229241 0.0026820152 0.0026970535 0.0000209720 0.0000209767 0.0000216239 9.3783060541 79.6047398973 88.9830459514 1.9849041828 10.7317584672 241.3508899539 252.0826484212 0.0262118666 0.0281556771 0.0387503430 0.0814434574 0 0.0000000000
2 300 300 0.2150925926 5000 128 125.3601577107 25.4567049558 -0.0010180367 0.0411963039 0.0026253854 -0.0000074237 0.0002113039 0.0000199292 0.0025133338 0.0025279086 0.0000182254 0.0000182297 0.0000187948 8.7729113391 74.7695863721 83.5424977112 1.8080879398 10.0846425235 226.1067701555 236.1914126790 0.0362099702 0.0382642128 0.0490959862 0.0910707499 0 0.0000000000
2 300 300 0.2183333333 5000 128 115.5514670614 23.9565750506 -0.0006661597 0.0400964883 0.0025074264 -0.0000049558 0.0001980581 0.0000182966 0.0023979803 0.0024123353 0.0000167069 0.0000167109 0.0000172380 8.5582005077 72.4146254134 80.9728259212 1.7315949926 9.8501497007 215.7782906075 225.6284403081 0.0299511725 0.0315353827 0.0427994171 0.0860788664 0 0.0000000000
2 300 300 0.2215740741 5000 128 245.4488291943 51.9909714855 -0.0007940189 0.0387242916 0.0023465974 -0.0000054118 0.0001806581 0.0000163679 0.0022414172 0.0022550393 0.0000149420 0.0000149458 0.0000154189 8.2402236363 67.9921696173 76.2323932536 1.6888067909 9.4662099138 201.6708096925 211.1370196063 0.0091811302 0.0086123313 0.0203064931 0.0666292918 0 0.0000000000
2 300 300 0.2248148148 5000 128 52.1950972202 11.2600701037 -0.0006621946 0.0373996124 0.0022208970 -0.0000022927 0.0001683382 0.0000150151 0.0021121600 0.0021276841 0.0000136123 0.0000136164 0.0000140812 8.3891532547 65.6057823053 73.9949355600 1.6350941552 9.7863304379 190.0549305841 199.8412610220 -0.0147304202 -0.0170803890 -0.0026002337 0.0483871761 0 0.0000000000
2 300 300 0.2280555556 5000 128 66.7986435659 14.3237808175 -0.0009384636 0.0370442128 0.0021442985 -0.0000045142 0.0001577256 0.0000136577 0.0020387210 0.0020532277 0.0000123438 0.0000123475 0.0000127828 8.1963683007 61.2858608701 69.4822291708 1.5304837240 9.5019761585 183.4056219800 192.9075981385 0.0098827364 0.0100508738 0.0236995790 0.0733082716 0 0.0000000000
2 300 300 0.2312962963 5000 128 126.5634887643 27.9948688602 -0.0015204101 0.0364869729 0.0020943757 -0.0000102011 0.0001529279 0.0000130941 0.0019897375 0.0020041090 0.0000118181 0.0000118218 0.0000122443 8.1240019896 60.5528865322 68.6768885218 1.4822635622 9.4174365039 178.8683307621 188.2857672659 0.0049483114 0.0049723525 0.0188872155 0.0695259849 0 0.0000000000
2 300 300 0.2345370370 5000 128 102.6170132672 23.3374820527 -0.0014520462 0.0362086084 0.0020588942 -0.0000087162 0.0001486116 0.0000125881 0.0019534547 0.0019683882 0.0000113169 0.0000113206 0.0000117411 8.1455356287 59.1592388814 67.3047745101 1.4507469035 9.4895519092 175.6211624301 185.1107143393 0.0101504314 0.0114505627 0.0260732359 0.0767500501 0 0.0000000000
2 300 300 0.2377777778 5000 128 130.1535319690 30.7061050022 -0.0010724826 0.0359888670 0.0020426707 -0.0000086725 0.0001474199 0.0000124758 0.0019351231 0.0019506017 0.0000111870 0.0000111908 0.0000116176 8.2862126034 58.9862796205 67.2724922239 1.4446967885 9.6792835068 174.0575580017 183.7368415085 0.0033291863 0.0041963455 0.0196037104 0.0718913496 0 0.0000000000
2 300 300 0.2410185185 5000 128 64.5978013934 15.7407453513 -0.0008190410 0.0363676686 0.0020731020 -0.0000021515 0.0001500506 0.0000127898 0.0019600700 0.0019766963 0.0000114192 0.0000114238 0.0000118773 8.6765149030 58.8680051069 67.5445200098 1.4733651982 10.1728826350 176.3459216069 186.5188042419 0.0080222141 0.0092311374 0.0254412993 0.0787972516 0 0.0000000000
2 300 300 0.2442592593 5000 128 59.7615643066 15.8191530432 -0.0004017457 0.0371742714 0.0021747636 -0.0000031501 0.0001622377 0.0000142967 0.0020514571 0.0020697504 0.0000127087 0.0000127143 0.0000132392 9.4511881744 61.9041568994 71.3553450739 1.5796249103 11.0975841792 184.6166156459 195.7141998251 -0.0076041298 -0.0065915826 0.0106808989 0.0669228549 0 0.0000000000
2 300 300 0.2475000000 5000 128 90.8377105421 26.5755423100 -0.0004632629 0.0396486759 0.0024953931 0.0000000518 0.0002016927 0.0000194017 0.0023519969 0.0023737156 0.0000171392 0.0000171474 0.0000178951 10.9509731273 72.1528287239 83.1038018512 1.8980952999 12.9056548511 211.6604066945 224.5660615456 -0.0385810584 -0.0327537468 -0.0144217705 0.0420656362 0 0.0000000000
2 400 400 0.0800000000 5000 128 2.9305340270 25.8689388714 0.0063590590 0.9944256509 0.9888840418 0.0063084086 0.9833749642 0.9778982111 0.9777524839 0.9888838217 0.9667731245 0.9778969212 0.9778973514 0.0352245113 0.2314543447 0.2666788551 0.0231869587 1781.0492715092 156433.9273982359 158214.9766697452 0.6666644296 0.6629103188 0.6666647208 0.6666647226 0 0.0000000000
2 400 400 0.0813114754 5000 128 5.6563201671 55.0856941257 0.0073246483 0.9939440317 0.9879265521 0.0072313459 0.9819473032 0.9760060288 0.9791253171 0.9879263843 0.9672240069 0.9760050354 0.9760053665 0.0268445648 0.2633799065 0.2902244716 0.0091052256 1408.1975970081 156651.4666651635 158059.6642621716 0.6666642225 0.6636981532 0.6666644486 0.6666644487 0 0.0000000000
2 400 400 0.0826229508 5000 128 6.1396439592 57.2628938626 0.0041460079 0.9934063977 0.9868585504 0.0041311937 0.9803561207 0.9738987737 0.9773199425 0.9868583578 0.9643728180 0.9738976346 0.9738980142 0.0308230147 0.3338783901 0.3647014050 0.0159481071 1526.1772763645 156368.4404939503 157894.6177703149 0.6666635948 0.6634495431 0.6666638545 0.6666638547 0 0.0000000000
2 400 400 0.0839344262 5000 128 4.8127956462 46.2039360726 0.0113913317 0.9928262769 0.9857069589 0.0112617770 0.9786415973 0.9716297478 0.9773606393 0.9857067285 0.9632846075 0.9716283936 0.9716288446 0.0368625002 0.4339964112 0.4708589114 0.0432422277 1335.4111408683 156356.9402929934 157692.3514338617 0.6666627080 0.6638573062 0.6666630167 0.6666630178 0 0.0000000000
2 400 400 0.0852459016 5000 128 5.0708358048 46.0175534635 0.0062014227 0.9921980741 0.9844606407 0.0061046035 0.9767871195 0.9691769364 0.9751474075 0.9844603745 0.9598851448 0.9691753747 0.9691758949 0.0425808928 0.5370088560 0.5795897482 0.0465308726 1490.1173053857 156017.4319780792 157507.5492834649 0.6666617884 0.6635213795 0.6666621453 0.6666621467 0 0.0000000000
2 400 400 0.0865573770 5000 128 10.1996400982 100.7203736348 0.0183427749 0.9914727439 0.9830228481 0.0179773729 0.9746495420 0.9663520640 0.9762437344 0.9830225467 0.9596010375 0.9663502998 0.9663508873 0.0482328245 0.6951587627 0.7433915869 0.0576800845 1084.6581914313 156145.1643250367 157229.8225164680 0.6666604079 0.6643760573 0.6666608120 0.6666608138 0 0.0000000000
2 400 400 0.0878688525 5000 128 21.2054481993 199.1838759654 0.0236311391 0.9906483091 0.9813938854 0.0231666837 0.9722352932 0.9631711466 0.9740403184 0.9813932492 0.9558466095 0.9631675591 0.9631687384 0.1017863324 1.4683173173 1.5701036493 0.3389422270 1176.5707247104 155757.1020187238 156933.6727434341 0.6666537961 0.6641749552 0.6666546055 0.6666546295 0 0.0000000000
2 400 400 0.0891803279 5000 128 11.4162883665 102.5287345016 0.0198775478 0.9898336415 0.9797797407 0.0193627370 0.9698367931 0.9600033265 0.9718411799 0.9797791858 0.9521457152 0.9600001463 0.9600011989 0.0887794576 1.3676609162 1.4564403742 0.2000018156 1270.1697280994 155431.3700740474 156701.5398021468 0.6666545183 0.6639595422 0.6666552450 0.6666552570 0 0.0000000000
2 400 400 0.0904918033 5000 128 7.2495064128 59.8339160647 0.0191797658 0.9888726511 0.9778804767 0.0186509569 0.9670215331 0.9562939165 0.9682574229 0.9778797127 0.9467788163 0.9562895431 0.9562909939 0.1222425709 1.6948217003 1.8170642716 0.1859275275 1539.6886118218 154862.3295180820 156402.0181299038 0.6666514371 0.6633755884 0.6666524407 0.6666524559 0 0.0000000000
2 400 400 0.0918032787 5000 128 11.9116544089 100.3908821624 0.0127951354 0.9877259856 0.9756271270 0.0124507482 0.9636990054 0.9519375510 0.9677276745 0.9756259186 0.9441299977 0.9519309096 0.9519330945 0.1933532482 3.7273617250 3.9207149732 1.0479914996 1263.9123975650 154810.2334464090 156074.1458439740 0.6666354082 0.6639497521 0.6666369081 0.6666369688 0 0.0000000000
2 400 400 0.0931147541 5000 128 6.2518856204 50.7863458147 0.0151140119 0.9863153184 0.9728894184 0.0144018793 0.9597009458 0.9467352374 0.9650119419 0.9728878259 0.9389969390 0.9467264145 0.9467293255 0.2547922563 11.1869824730 11.4417747292 5.3967588470 1260.3962354932 154365.3613663518 155625.7576018450 0.6665886903 0.6638930086 0.6665907060 0.6665907723 0 0.0000000000
2 400 400 0.0944262295 5000 128 19.8033765514 153.6568918064 0.0193636016 0.9842873413 0.9691128901 0.0190673187 0.9543482143 0.9399256291 0.9618693438 0.9691091501 0.9327720008 0.9399105875 0.9399153788 0.5983916909 46.0127708809 46.6111625716 16.3286120493 1158.9674014328 153839.1031576734 154998.0705591061 0.6664019550 0.6639359322 0.6664047188 0.6664055931 0 0.0000000000
2 400 400 0.0957377049 5000 128 3.2153831997 23.6125780914 0.0216396001 0.9814527576 0.9640834106 0.0209618540 0.9474258978 0.9313034818 0.9583113334 0.9640542513 0.9256293848 0.9312001698 0.9312295406 4.6654825138 128.7577477306 133.4232302437 35.7943566862 923.5323485247 153254.8897783504 154178.4221268751 0.6660043948 0.6640283519 0.6660212434 0.6660309125 0 0.0000000000
2 400 400 0.0970491803 5000 128 4.8129728660 30.7612001855 0.0245476905 0.9777376769 0.9574763302 0.0236182339 0.9383691769 0.9200999316 0.9496587246 0.9574136212 0.9124290896 0.9199588473 0.9200010691 10.0334371502 230.8250287968 240.8584659469 46.2745823819 1250.8168928499 151848.9816775146 153099.7985703645 0.6654526065 0.6627571560 0.6654600853 0.6654885528 0 0.0000000000
2 400 400 0.0983606557 5000 128 5.6140046907 33.3249344230 0.0337815632 0.9716835212 0.9474984061 0.0325545170 0.9252772227 0.9043843685 0.9399267379 0.9474496562 0.8969941455 0.9042018559 0.9042574396 7.7999819893 524.9265256602 532.7265076496 81.0107071142 1211.4669140291 150205.6870153302 151417.1539293593 0.6642045428 0.6615610448 0.6642377594 0.6642516711 0 0.0000000000
2 400 400 0.0996721311 5000 128 26.5432994618 141.3045417454 0.0227048535 0.9645533783 0.9354719452 0.0214534557 0.9093679541 0.8852341396 0.9274060783 0.9353342445 0.8773823783 0.8848221887 0.8849441026 22.0321098388 795.3639845094 817.3960943477 97.9597355885 1290.5386911735 148302.4908744729 149593.0295656464 0.6628094733 0.6599617465 0.6628671436 0.6629199500 0 0.0000000000
2 400 400 0.1009836066 5000 128 12.8490574564 60.6011009757 0.0153109497 0.9526812818 0.9175683595 0.0138488898 0.8872433266 0.8598009777 0.9095780645 0.9173081698 0.8521544925 0.8591992022 0.8593806487 41.6303594512 1553.0472190775 1594.6775785292 143.0259485992 1278.4472097078 145494.9822881033 146773.4294978112 0.6595919505 0.6566657523 0.6596372002 0.6597583651 0 0.0000000000
2 400 400 0.1022950820 5000 128 13.8387845018 49.9140530327 0.0195972252 0.9361249433 0.8922236017 0.0186559914 0.8560427949 0.8243143444 0.8859822329 0.8918474396 0.8181608378 0.8233358704 0.8236207003 60.1859413455 2482.8048268610 2542.9907682064 173.6554695402 998.6190196861 141695.7090592374 142694.3280789235 0.6548370374 0.6525699272 0.6549558708 0.6551274852 0 0.0000000000
2 400 400 0.1036065574 5000 128 30.1753836133 103.6563487978 0.0184738385 0.9167892621 0.8626579698 0.0173346254 0.8196959531 0.7830368784 0.8549443494 0.8621977633 0.7755960212 0.7818978099 0.7822395813 73.6330442558 3471.2339475879 3544.8669918441 195.5508685463 1234.1792660192 136736.4906768274 137970.6699428466 0.6492613035 0.6462970962 0.6493975406 0.6496184296 0 0.0000000000
2 400 400 0.1049180328 5000 128 27.1124585956 47.5871665188 0.0196318648 0.8889103361 0.8212753070 0.0195040210 0.7700944804 0.7278957880 0.8167167566 0.8205245243 0.7231108780 0.7263146118 0.7267775183 120.1252289541 4858.0702031625 4978.1954321167 214.4023363447 729.3680588598 130613.0154427080 131342.3835015678 0.6402751658 0.6386394755 0.6403994109 0.6408278127 0 0.0000000000
2 400 400 0.1062295082 5000 128 17.7471575435 31.5042256920 0.0195215143 0.8540609703 0.7717997192 0.0199134211 0.7125118755 0.6652997370 0.7653913062 0.7707039802 0.6589548567 0.6629083519 0.6636167126 175.3182438477 6605.4142570970 6780.7325009444 233.1528533977 1025.3460829360 122401.6346638090 123426.9807467450 0.6277052906 0.6250551794 0.6279879288 0.6286470933 0 0.0000000000
2 400 400 0.1075409836 5000 128 19.2822627979 17.9792041226 0.0141158304 0.8149463692 0.7182951909 0.0123431554 0.6514511587 0.5997600842 0.7135443496 0.7170743764 0.5949039794 0.5973648715 0.5980860466 195.3303201682 8469.8866954507 8665.2170156191 246.3001771307 760.1346118491 114135.2148719316 114895.3494837806 0.6125190227 0.6105213317 0.6127512564 0.6136005513 0 0.0000000000
2 400 400 0.1088524590 5000 128 45.5568224520 31.3576234282 0.0171989652 0.7723284513 0.6607619531 0.0168693350 0.5863370191 0.5304664744 0.6567259966 0.6596945794 0.5263904129 0.5284119088 0.5290550608 170.7797920667 10112.5348472164 10283.3146392834 247.9943451306 645.7530349759 105028.8307591747 105674.5837941506 0.5950078266 0.5931650080 0.5952698939 0.5960853904 0 0.0000000000
2 400 400 0.1101639344 5000 128 26.7170514140 18.6531851981 0.0179690301 0.7223484520 0.5948177878 0.0148941207 0.5139782238 0.4555155064 0.5900372391 0.5933098335 0.4509319692 0.4528377855 0.4536623546 241.2726945668 11443.6075812006 11684.8802757673 227.2463747346 764.8877991288 94354.2964854254 95119.1842845543 0.5708451590 0.5682514109 0.5711965110 0.5725910690 0 0.0000000000
2 400 400 0.1114754098 5000 128 22.6764086571 11.0002935017 0.0244045243 0.6683544189 0.5285890975 0.0212257205 0.4441731530 0.3852021951 0.5241490425 0.5271297842 0.3807533609 0.3824383192 0.3832890816 233.4901367669 12869.1447910557 13102.6349278228 212.7062769762 710.4088045813 83768.5538674809 84478.9626720622 0.5404517717 0.5380309323 0.5412194108 0.5427341262 0 0.0000000000
2 400 400 0.1127868852 5000 128 35.6625877181 15.2384305197 0.0228192478 0.6174196074 0.4641299183 0.0176862135 0.3756078494 0.3160714790 0.4601484158 0.4622754960 0.3122653696 0.3132043528 0.3141210991 296.7075562846 12970.9639025362 13267.6714588205 186.8422598733 637.0403915132 73540.4316373440 74177.4720288572 0.5109143448 0.5084058498 0.5114547582 0.5139323420 0 0.0000000000
2 400 400 0.1140983607 5000 128 28.2608062013 11.0995080474 0.0130686428 0.5640002770 0.4008990289 0.0099726336 0.3116692394 0.2541299366 0.3971160982 0.3988706604 0.2505772121 0.2512182266 0.2521304779 324.5389592523 12923.8956814852 13248.4346407376 166.2578166371 605.2689138387 63511.2494070207 64116.5183208594 0.4729345302 0.4703544439 0.4736608119 0.4770814072 0 0.0000000000
2 400 400 0.1154098361 5000 128 26.8882398656 9.5726595250 0.0138028479 0.5196493505 0.3489466573 0.0120979212 0.2598041823 0.2046494967 0.3461116836 0.3471867531 0.2019204084 0.2021685998 0.2029578571 281.5846653244 12344.2089071978 12625.7935725223 155.7997832296 453.5957925709 55347.3863938164 55800.9821863873 0.4397635757 0.4381421649 0.4409300420 0.4443945087 0 0.0000000000
2 400 400 0.1167213115 5000 128 123.5648666062 40.4619852662 0.0119963466 0.4710983135 0.2970860977 0.0091736996 0.2110504721 0.1600234269 0.2938714523 0.2950400565 0.1572368265 0.1575147295 0.1583301517 327.3665876995 11697.0296913315 12024.3962790310 146.9704918437 514.3432608205 46996.4063968042 47510.7496576248 0.3956372991 0.3930984919 0.3968324734 0.4020323152 0 0.0000000000
2 400 400 0.1180327869 5000 128 38.9689024100 12.0094581091 0.0083389348 0.4300856857 0.2538843498 0.0044697116 0.1716257598 0.1251813104 0.2513927423 0.2522927982 0.1232745532 0.1234702159 0.1240244150 254.6482680373 10771.0561749513 11025.7044429887 144.2893598286 398.6572016278 40211.7127181890 40610.3699198168 0.3526392299 0.3498003797 0.3534066322 0.3586219815 0 0.0000000000
2 400 400 0.1193442623 5000 128 63.9300454508 18.5764651225 0.0074393895 0.3930585518 0.2182161277 0.0034535656 0.1404563013 0.0982902736 0.2161065599 0.2166513399 0.0965558520 0.0966173012 0.0971612729 250.3660432208 9945.0103626019 10195.3764058228 140.7236187640 337.5308464603 34568.1944559067 34905.7253023669 0.3119569697 0.3108378047 0.3138629217 0.3198601027 0 0.0000000000
