L,rho,mean_density,second_moment_uncentered,forth_moment_uncentered
12000,0.24663319,2.9304492083e-01,8.6606765356e-02,7.7047182259e-03
12000,0.24673164,2.8218245788e-01,8.0709244348e-02,6.7850791187e-03
12000,0.24682430,2.7009994456e-01,7.4410576485e-02,5.8694029878e-03
12000,0.24691117,2.5829512872e-01,6.8514188285e-02,5.0734396613e-03
12000,0.24699226,2.4683913269e-01,6.3056275472e-02,4.3876240272e-03
12000,0.24706754,2.3403858042e-01,5.7264975824e-02,3.7221429737e-03
12000,0.24713704,2.2252794070e-01,5.2218940147e-02,3.1755421780e-03
12000,0.24720075,2.1001177167e-01,4.7000230383e-02,2.6521762045e-03
12000,0.24725866,1.9964828219e-01,4.2844283009e-02,2.2586243573e-03
12000,0.24731078,1.8977184765e-01,3.9110310985e-02,1.9373644165e-03
12000,0.24735712,1.8005644020e-01,3.5545205840e-02,1.6496546558e-03
12000,0.24739766,1.7292703182e-01,3.2982013594e-02,1.4488021792e-03
12000,0.24743240,1.6546590328e-01,3.0461758132e-02,1.2685652485e-03
12000,0.24746136,1.6083979776e-01,2.8897461059e-02,1.1567409674e-03
12000,0.24748453,1.5586499099e-01,2.7268247528e-02,1.0481097173e-03
12000,0.24750190,1.5275765147e-01,2.6276372028e-02,9.8349897061e-04
12000,0.24751348,1.5107427006e-01,2.5750617241e-02,9.4975857149e-04
12000,0.24751928,1.5017732537e-01,2.5442022808e-02,9.2784797955e-04
12000,0.24752072,1.4955701553e-01,2.5232833145e-02,9.1200041435e-04
12000,0.24752652,1.4877770094e-01,2.4986344093e-02,8.9952441293e-04
12000,0.24753810,1.4579429479e-01,2.4112334345e-02,8.4894519187e-04
12000,0.24755547,1.4298512929e-01,2.3217345488e-02,7.9271450795e-04
12000,0.24757864,1.3932824662e-01,2.2147517109e-02,7.3105862321e-04
12000,0.24760760,1.3380902926e-01,2.0579188474e-02,6.4834831309e-04
12000,0.24764234,1.2821974811e-01,1.9003196229e-02,5.6362330626e-04
12000,0.24768288,1.2041957704e-01,1.6858122972e-02,4.5503123427e-04
12000,0.24772922,1.1479428047e-01,1.5411872496e-02,3.8845615221e-04
12000,0.24778134,1.0686948645e-01,1.3483887921e-02,3.0865916661e-04
12000,0.24783925,9.7202898366e-02,1.1194647967e-02,2.1929928103e-04
12000,0.24790296,8.9514909986e-02,9.5489723669e-03,1.6461607424e-04
12000,0.24797246,8.1107800622e-02,7.8911757461e-03,1.1592760210e-04
12000,0.24804774,7.3218803651e-02,6.4220548136e-03,7.7625612398e-05
12000,0.24812883,6.5154526297e-02,5.1034762643e-03,5.1336589433e-05
12000,0.24821570,5.7832067238e-02,4.0293153198e-03,3.2454801818e-05
12000,0.24830836,5.1361857285e-02,3.1699008746e-03,2.0616001151e-05
12000,0.24840681,4.5324611668e-02,2.4445668921e-03,1.1846431836e-05
12000,0.24851106,3.9562254896e-02,1.8524886943e-03,6.7644552755e-06
12000,0.24862110,3.4762106937e-02,1.4222235621e-03,3.9395808825e-06
12000,0.24873693,3.0429451976e-02,1.0792099495e-03,2.2283579054e-06
12000,0.24885855,2.6569650517e-02,8.1694696413e-04,1.2479084617e-06
12000,0.24898596,2.3365175652e-02,6.2777369998e-04,7.2002593986e-07
12000,0.24911916,2.0343657948e-02,4.7075205740e-04,3.8502468006e-07
12000,0.24925816,1.7965236802e-02,3.6591348449e-04,2.3550264663e-07
12000,0.24940294,1.5743395715e-02,2.7799298596e-04,1.2805916809e-07
12000,0.24955352,1.3989055392e-02,2.1849190068e-04,7.7410145152e-08
12000,0.24970989,1.2240735452e-02,1.6641232943e-04,4.4436335110e-08
12000,0.24987205,1.0903468943e-02,1.3128661514e-04,2.6526424840e-08
12500,0.24500000,3.6726232899e-01,1.3489509076e-01,1.8203889031e-02
12500,0.24516795,3.6303340458e-01,1.3181020713e-01,1.7382750591e-02
12500,0.24533011,3.5867745108e-01,1.2867054744e-01,1.6566782593e-02
12500,0.24548648,3.5384799130e-01,1.2523778692e-01,1.5698904474e-02
12500,0.24563706,3.4902948677e-01,1.2186038779e-01,1.4868036582e-02
12500,0.24578184,3.4401291515e-01,1.1839358954e-01,1.4039328892e-02
12500,0.24592084,3.3842309888e-01,1.1459909862e-01,1.3163135586e-02
12500,0.24605404,3.3258735165e-01,1.1071190889e-01,1.2297342458e-02
12500,0.24618145,3.2642696987e-01,1.0669938594e-01,1.1440439178e-02
12500,0.24630307,3.1942029333e-01,1.0223331257e-01,1.0525848674e-02
12500,0.24641890,3.1186104220e-01,9.7567549539e-02,9.6234957733e-03
12500,0.24652894,3.0378893486e-01,9.2741280890e-02,8.7401475914e-03
12500,0.24663319,2.9444216021e-01,8.7390777140e-02,7.8296651024e-03
12500,0.24673164,2.8375394969e-01,8.1486518078e-02,6.8875296993e-03
12500,0.24682430,2.7265328308e-01,7.5659656829e-02,6.0309545850e-03
12500,0.24691117,2.6091561355e-01,6.9725885623e-02,5.2129414753e-03
12500,0.24699226,2.4856291242e-01,6.3752456007e-02,4.4535346632e-03
12500,0.24706754,2.3490654852e-01,5.7544165106e-02,3.7349395633e-03
12500,0.24713704,2.2167523218e-01,5.1828640027e-02,3.1311632737e-03
12500,0.24720075,2.1086988881e-01,4.7298242885e-02,2.6715217748e-03
12500,0.24725866,1.9900859583e-01,4.2601618065e-02,2.2379752411e-03
12500,0.24731078,1.8950184461e-01,3.8937273842e-02,1.9150889887e-03
12500,0.24735712,1.8117733486e-01,3.5873639399e-02,1.6649515066e-03
12500,0.24739766,1.7158444814e-01,3.2518428361e-02,1.4142020896e-03
12500,0.24743240,1.6584125771e-01,3.0537543263e-02,1.2678379342e-03
12500,0.24746136,1.6032468865e-01,2.8761403745e-02,1.1491826135e-03
12500,0.24748453,1.5592604837e-01,2.7303065084e-02,1.0513657502e-03
12500,0.24750190,1.5179216259e-01,2.5945261495e-02,9.5856042247e-04
12500,0.24751348,1.4953177495e-01,2.5240454508e-02,9.1540558035e-04
12500,0.24751928,1.4867327611e-01,2.4955557446e-02,8.9624193338e-04
12500,0.24752072,1.4916131915e-01,2.5144028120e-02,9.1089332991e-04
12500,0.24752652,1.4787491382e-01,2.4775819567e-02,8.9102123002e-04
12500,0.24753810,1.4547028771e-01,2.3949235766e-02,8.3352164562e-04
12500,0.24755547,1.4180436304e-01,2.2914615218e-02,7.7881560427e-04
12500,0.24757864,1.3765914601e-01,2.1672366810e-02,7.0595871661e-04
12500,0.24760760,1.3215762587e-01,2.0078461728e-02,6.1661687423e-04
12500,0.24764234,1.2652184232e-01,1.8536842356e-02,5.3936192560e-04
12500,0.24768288,1.1874088191e-01,1.6431886454e-02,4.3734513589e-04
12500,0.24772922,1.1219443959e-01,1.4739699785e-02,3.5945610332e-04
12500,0.24778134,1.0455649534e-01,1.2893801416e-02,2.8338159070e-04
12500,0.24783925,9.6424848052e-02,1.1056176797e-02,2.1532008463e-04
12500,0.24790296,8.8075694724e-02,9.2882400512e-03,1.5811382997e-04
12500,0.24797246,7.9398068980e-02,7.5453100474e-03,1.0671686158e-04
12500,0.24804774,7.1089546539e-02,6.0795789236e-03,7.1344891183e-05
12500,0.24812883,6.3227639944e-02,4.7962063040e-03,4.4643577902e-05
12500,0.24821570,5.6285846053e-02,3.8015890958e-03,2.8754060666e-05
12500,0.24830836,4.9468778613e-02,2.9557430332e-03,1.8572383432e-05
12500,0.24840681,4.3611292110e-02,2.2768724119e-03,1.0653157865e-05
12500,0.24851106,3.7828532257e-02,1.6866878225e-03,5.5476638869e-06
12500,0.24862110,3.3124009428e-02,1.2884317303e-03,3.2570170446e-06
12500,0.24873693,2.9150766637e-02,9.8826204163e-04,1.8331885964e-06
12500,0.24885855,2.5517617272e-02,7.5346123737e-04,1.0637989108e-06
12500,0.24898596,2.2364176838e-02,5.7480597087e-04,6.0618941461e-07
12500,0.24911916,1.9301690045e-02,4.2286056805e-04,3.1346416911e-07
12500,0.24925816,1.7039673684e-02,3.2745093293e-04,1.8510986487e-07
12500,0.24940294,1.4935902212e-02,2.5002814493e-04,1.0348476653e-07
12500,0.24955352,1.3187561838e-02,1.9401221745e-04,6.1588716456e-08
12500,0.24970989,1.1622421806e-02,1.5001012026e-04,3.6901837869e-08
12500,0.24987205,1.0268815539e-02,1.1616610788e-04,2.0946075751e-08
13000,0.24500000,3.6758760923e-01,1.3513267638e-01,1.8267268675e-02
13000,0.24516795,3.6332825051e-01,1.3202194344e-01,1.7437389432e-02
13000,0.24533011,3.5890350899e-01,1.2883023620e-01,1.6606652044e-02
13000,0.24548648,3.5434558390e-01,1.2558569390e-01,1.5784032331e-02
13000,0.24563706,3.4951557475e-01,1.2219640195e-01,1.4948621151e-02
13000,0.24578184,3.4441266334e-01,1.1866533885e-01,1.4102221138e-02
13000,0.24592084,3.3904584684e-01,1.1501414533e-01,1.3255329370e-02
13000,0.24605404,3.3308137634e-01,1.1103066499e-01,1.2364504497e-02
13000,0.24618145,3.2683860476e-01,1.0695187615e-01,1.1489038583e-02
13000,0.24630307,3.2043347443e-01,1.0285700608e-01,1.0645508714e-02
13000,0.24641890,3.1291733084e-01,9.8195732003e-02,9.7355021170e-03
13000,0.24652894,3.0445072607e-01,9.3121464402e-02,8.8027894181e-03
13000,0.24663319,2.9548686236e-01,8.7951703779e-02,7.9141457716e-03
13000,0.24673164,2.8604857676e-01,8.2673949974e-02,7.0559085676e-03
13000,0.24682430,2.7448272995e-01,7.6553985097e-02,6.1454626916e-03
13000,0.24691117,2.6251737045e-01,7.0485654537e-02,5.3078008878e-03
13000,0.24699226,2.5020393533e-01,6.4537474371e-02,4.5482323305e-03
13000,0.24706754,2.3787270646e-01,5.8850783677e-02,3.8761238538e-03
13000,0.24713704,2.2463180169e-01,5.3005277262e-02,3.2351486448e-03
13000,0.24720075,2.1243977352e-01,4.7876837587e-02,2.7157973324e-03
13000,0.24725866,2.0083902197e-01,4.3278793493e-02,2.2936110257e-03
13000,0.24731078,1.9082086534e-01,3.9435443989e-02,1.9561889030e-03
13000,0.24735712,1.8077297762e-01,3.5671498985e-02,1.6422274590e-03
13000,0.24739766,1.7284576483e-01,3.2914087774e-02,1.4369323247e-03
13000,0.24743240,1.6579534486e-01,3.0528451299e-02,1.2682074287e-03
13000,0.24746136,1.5954778470e-01,2.8403392418e-02,1.1169027647e-03
13000,0.24748453,1.5566868080e-01,2.7181804721e-02,1.0377802658e-03
13000,0.24750190,1.5264085667e-01,2.6224481847e-02,9.7605159054e-04
13000,0.24751348,1.4896192741e-01,2.5082141710e-02,9.0555789858e-04
13000,0.24751928,1.4801765806e-01,2.4720621489e-02,8.7701594422e-04
13000,0.24752072,1.4854378208e-01,2.4914805249e-02,8.9305107224e-04
13000,0.24752652,1.4697422863e-01,2.4409361300e-02,8.5915429594e-04
13000,0.24753810,1.4432262361e-01,2.3634056053e-02,8.1771642051e-04
13000,0.24755547,1.4154422169e-01,2.2823299703e-02,7.7023892693e-04
13000,0.24757864,1.3667987254e-01,2.1324373280e-02,6.7973998649e-04
13000,0.24760760,1.3080211842e-01,1.9689180029e-02,5.9670840335e-04
13000,0.24764234,1.2570912248e-01,1.8283845873e-02,5.2252761029e-04
13000,0.24768288,1.1853342603e-01,1.6351445888e-02,4.2985812216e-04
13000,0.24772922,1.1138499559e-01,1.4504798720e-02,3.4515580871e-04
13000,0.24778134,1.0264656839e-01,1.2450076695e-02,2.6590015787e-04
13000,0.24783925,9.3781809788e-02,1.0500121228e-02,1.9847537216e-04
13000,0.24790296,8.5624265927e-02,8.7819898926e-03,1.4116966475e-04
13000,0.24797246,7.6737195318e-02,7.0574972556e-03,9.3745568235e-05
13000,0.24804774,6.8814290212e-02,5.7072046103e-03,6.3401651114e-05
13000,0.24812883,6.1208587318e-02,4.5002035418e-03,3.9868816930e-05
13000,0.24821570,5.3738204428e-02,3.4743806735e-03,2.4313328348e-05
13000,0.24830836,4.7668008826e-02,2.7073715590e-03,1.4316463868e-05
13000,0.24840681,4.1825971644e-02,2.0884444526e-03,8.8343363107e-06
13000,0.24851106,3.6762490917e-02,1.5971695713e-03,5.0653494082e-06
13000,0.24862110,3.1794381001e-02,1.1815461059e-03,2.7062275853e-06
13000,0.24873693,2.7923656149e-02,9.1233162013e-04,1.6348702780e-06
13000,0.24885855,2.4300988198e-02,6.8169173727e-04,8.6403137830e-07
13000,0.24898596,2.1236903276e-02,5.1519142440e-04,4.7653926947e-07
13000,0.24911916,1.8575825629e-02,3.9274145948e-04,2.7151422788e-07
13000,0.24925816,1.6125936101e-02,2.9127403123e-04,1.4040869721e-07
13000,0.24940294,1.4159825244e-02,2.2419106413e-04,8.2005712654e-08
13000,0.24955352,1.2524966274e-02,1.7457127700e-04,4.8879542284e-08
13000,0.24970989,1.0981543036e-02,1.3275093727e-04,2.6941268841e-08
13000,0.24987205,9.6889068343e-03,1.0323954660e-04,1.6295305087e-08
13500,0.24500000,3.6781443541e-01,1.3529816353e-01,1.8311337952e-02
13500,0.24516795,3.6353934270e-01,1.3217446083e-01,1.7477220380e-02
13500,0.24533011,3.5925907894e-01,1.2908429292e-01,1.6671529456e-02
13500,0.24548648,3.5466333062e-01,1.2580797734e-01,1.5838493674e-02
13500,0.24563706,3.4988911111e-01,1.2245195996e-01,1.5008567704e-02
13500,0.24578184,3.4489766276e-01,1.1899262220e-01,1.4176959578e-02
13500,0.24592084,3.3962558214e-01,1.1539495375e-01,1.3338061584e-02
13500,0.24605404,3.3390868308e-01,1.1157571143e-01,1.2482380161e-02
13500,0.24618145,3.2770152027e-01,1.0749388453e-01,1.1597409709e-02
13500,0.24630307,3.2116830245e-01,1.0330130328e-01,1.0728492810e-02
13500,0.24641890,3.1370655546e-01,9.8662870608e-02,9.8208087603e-03
13500,0.24652894,3.0556316167e-01,9.3743645530e-02,8.9047628611e-03
13500,0.24663319,2.9631622236e-01,8.8401885114e-02,7.9819372381e-03
13500,0.24673164,2.8646220777e-01,8.2916194105e-02,7.0959668013e-03
13500,0.24682430,2.7581131038e-01,7.7174723386e-02,6.2204441711e-03
13500,0.24691117,2.6398635253e-01,7.1181898380e-02,5.3923370658e-03
13500,0.24699226,2.5085100035e-01,6.4795531903e-02,4.5715938061e-03
13500,0.24706754,2.3897678122e-01,5.9298358186e-02,3.9171014993e-03
13500,0.24713704,2.2587233355e-01,5.3512813705e-02,3.2840775027e-03
13500,0.24720075,2.1314157385e-01,4.8182650826e-02,2.7457455207e-03
13500,0.24725866,2.0127947245e-01,4.3448925450e-02,2.3072010146e-03
13500,0.24731078,1.9145158797e-01,3.9572683417e-02,1.9541421852e-03
13500,0.24735712,1.8034429731e-01,3.5555644468e-02,1.6379410659e-03
13500,0.24739766,1.7260449098e-01,3.2829879662e-02,1.4302230547e-03
13500,0.24743240,1.6615906966e-01,3.0603786840e-02,1.2674177360e-03
13500,0.24746136,1.5944880535e-01,2.8350461417e-02,1.1083935350e-03
13500,0.24748453,1.5513272948e-01,2.7005535114e-02,1.0251067333e-03
13500,0.24750190,1.5051838220e-01,2.5522747909e-02,9.3009932228e-04
13500,0.24751348,1.4896500136e-01,2.5059642699e-02,9.0188172154e-04
13500,0.24751928,1.4772861680e-01,2.4609667927e-02,8.6789700733e-04
13500,0.24752072,1.4744903735e-01,2.4579967240e-02,8.7164085391e-04
13500,0.24752652,1.4587400439e-01,2.4067121191e-02,8.3802771378e-04
13500,0.24753810,1.4377656076e-01,2.3465431459e-02,8.0559645899e-04
13500,0.24755547,1.4013586099e-01,2.2327798719e-02,7.3494068485e-04
13500,0.24757864,1.3671926924e-01,2.1380691859e-02,6.8496189238e-04
13500,0.24760760,1.2996679056e-01,1.9428712889e-02,5.8032021367e-04
13500,0.24764234,1.2465830546e-01,1.7959403534e-02,5.0623669517e-04
13500,0.24768288,1.1771630997e-01,1.6148972077e-02,4.2112927483e-04
13500,0.24772922,1.0877050896e-01,1.3853064830e-02,3.1730934800e-04
13500,0.24778134,1.0164191021e-01,1.2188960658e-02,2.5325219496e-04
13500,0.24783925,9.2226920793e-02,1.0126371462e-02,1.8278632255e-04
13500,0.24790296,8.3725525793e-02,8.3667799275e-03,1.2862567403e-04
13500,0.24797246,7.5195893569e-02,6.8115574592e-03,8.9148911291e-05
13500,0.24804774,6.7393872521e-02,5.4719512980e-03,5.8161017666e-05
13500,0.24812883,5.9624476357e-02,4.2859885094e-03,3.6499235543e-05
13500,0.24821570,5.2123145677e-02,3.2475102707e-03,2.0953243555e-05
13500,0.24830836,4.5932744282e-02,2.5193396741e-03,1.2729532381e-05
13500,0.24840681,4.0058324711e-02,1.9054452168e-03,7.2859788056e-06
13500,0.24851106,3.4946225417e-02,1.4360218813e-03,4.0091103355e-06
13500,0.24862110,3.0641068704e-02,1.1028402640e-03,2.3835070024e-06
13500,0.24873693,2.6471450361e-02,8.0895103561e-04,1.1898026919e-06
13500,0.24885855,2.3115866566e-02,6.1531962694e-04,6.8989486027e-07
13500,0.24898596,2.0042144405e-02,4.5743796760e-04,3.6702886259e-07
13500,0.24911916,1.7554300137e-02,3.4915768865e-04,2.1130197042e-07
13500,0.24925816,1.5412546586e-02,2.6715766977e-04,1.2119770916e-07
13500,0.24940294,1.3446627925e-02,2.0145551001e-04,6.5449906071e-08
13500,0.24955352,1.1858865411e-02,1.5579774125e-04,3.7975463241e-08
13500,0.24970989,1.0373875595e-02,1.1815018727e-04,2.0881558314e-08
13500,0.24987205,9.2193676455e-03,9.3105419372e-05,1.2964688009e-08
14000,0.24500000,3.6806037510e-01,1.3547816354e-01,1.8359566850e-02
14000,0.24516795,3.6382030232e-01,1.3237723980e-01,1.7530053866e-02
14000,0.24533011,3.5950507812e-01,1.2925948507e-01,1.6715988536e-02
14000,0.24548648,3.5493892728e-01,1.2600218571e-01,1.5886737908e-02
14000,0.24563706,3.5025305258e-01,1.2270415407e-01,1.5069253237e-02
14000,0.24578184,3.4519662374e-01,1.1919765722e-01,1.4224905161e-02
14000,0.24592084,3.4000890045e-01,1.1565180577e-01,1.3395881424e-02
14000,0.24605404,3.3419453687e-01,1.1175693775e-01,1.2519350109e-02
14000,0.24618145,3.2832954933e-01,1.0789926097e-01,1.1681688112e-02
14000,0.24630307,3.2187522123e-01,1.0374333059e-01,1.0815823996e-02
14000,0.24641890,3.1457162939e-01,9.9175368847e-02,9.9117059372e-03
14000,0.24652894,3.0641836937e-01,9.4255369177e-02,8.9970356870e-03
14000,0.24663319,2.9767433301e-01,8.9121485061e-02,8.0907638413e-03
14000,0.24673164,2.8799555651e-01,8.3669377989e-02,7.1941049282e-03
14000,0.24682430,2.7669097562e-01,7.7641001706e-02,6.2881006841e-03
14000,0.24691117,2.6479641464e-01,7.1531102696e-02,5.4267437738e-03
14000,0.24699226,2.5293663944e-01,6.5706710110e-02,4.6678285208e-03
14000,0.24706754,2.3999312968e-01,5.9718023667e-02,3.9570111496e-03
14000,0.24713704,2.2712497604e-01,5.4016239120e-02,3.3276153734e-03
14000,0.24720075,2.1339067885e-01,4.8214544246e-02,2.7400768683e-03
14000,0.24725866,2.0186777988e-01,4.3621392693e-02,2.3136399346e-03
14000,0.24731078,1.9100260724e-01,3.9460205207e-02,1.9509130002e-03
14000,0.24735712,1.8132774691e-01,3.5841465707e-02,1.6511682012e-03
14000,0.24739766,1.7323620884e-01,3.3031187009e-02,1.4411306664e-03
14000,0.24743240,1.6644404407e-01,3.0697114382e-02,1.2725930533e-03
14000,0.24746136,1.5951284846e-01,2.8340253477e-02,1.1040699655e-03
14000,0.24748453,1.5425929038e-01,2.6677066797e-02,9.9813500953e-04
14000,0.24750190,1.5233865507e-01,2.6046908569e-02,9.5621464428e-04
14000,0.24751348,1.4789981363e-01,2.4809915660e-02,8.9301772368e-04
14000,0.24751928,1.4760186737e-01,2.4563511948e-02,8.6446501436e-04
14000,0.24752072,1.4746231371e-01,2.4527593184e-02,8.6259574226e-04
14000,0.24752652,1.4501653682e-01,2.3847911682e-02,8.2888697587e-04
14000,0.24753810,1.4320737527e-01,2.3299887622e-02,7.9543539628e-04
14000,0.24755547,1.3946087864e-01,2.2165641974e-02,7.2879874884e-04
14000,0.24757864,1.3504955322e-01,2.0875697118e-02,6.5696322158e-04
14000,0.24760760,1.2943120513e-01,1.9239586792e-02,5.6678454472e-04
14000,0.24764234,1.2300246115e-01,1.7550108315e-02,4.8793710021e-04
14000,0.24768288,1.1650042989e-01,1.5806218179e-02,4.0342525057e-04
14000,0.24772922,1.0802529770e-01,1.3731244423e-02,3.1702278137e-04
14000,0.24778134,9.9163068225e-02,1.1611237268e-02,2.3271669553e-04
14000,0.24783925,9.1189297986e-02,9.9246976935e-03,1.7735008181e-04
14000,0.24790296,8.1669331606e-02,7.9768049939e-03,1.1744511107e-04
14000,0.24797246,7.3839833175e-02,6.5727372354e-03,8.3139102508e-05
14000,0.24804774,6.5930734072e-02,5.2144501154e-03,5.2433372118e-05
14000,0.24812883,5.7651162680e-02,4.0165042736e-03,3.2844693425e-05
14000,0.24821570,5.1065724505e-02,3.1295283493e-03,1.9759106965e-05
14000,0.24830836,4.4444070530e-02,2.3546174051e-03,1.1060026188e-05
14000,0.24840681,3.8853198921e-02,1.7992571050e-03,6.7137360802e-06
14000,0.24851106,3.3700493646e-02,1.3384147478e-03,3.6238394739e-06
14000,0.24862110,2.9101039837e-02,9.8795818394e-04,1.8693142362e-06
14000,0.24873693,2.5463207012e-02,7.4886097059e-04,1.0544367102e-06
14000,0.24885855,2.2100822653e-02,5.5922697889e-04,5.5768975365e-07
14000,0.24898596,1.9386533326e-02,4.2735540496e-04,3.1985004858e-07
14000,0.24911916,1.6809344237e-02,3.2049502564e-04,1.8128552780e-07
14000,0.24925816,1.4788533876e-02,2.4605705603e-04,1.0293375939e-07
14000,0.24940294,1.2892924540e-02,1.8569690305e-04,5.6539992337e-08
14000,0.24955352,1.1280216328e-02,1.4071984808e-04,3.0945577036e-08
14000,0.24970989,9.8655886071e-03,1.0713305864e-04,1.7693304018e-08
14000,0.24987205,8.7447743260e-03,8.3736617685e-05,1.0472268283e-08
14500,0.24500000,3.6818810962e-01,1.3557138624e-01,1.8384390872e-02
14500,0.24516795,3.6407135147e-01,1.3255911481e-01,1.7577788972e-02
14500,0.24533011,3.5980973995e-01,1.2947706528e-01,1.6771503308e-02
14500,0.24548648,3.5523014375e-01,1.2620676570e-01,1.5937270053e-02
14500,0.24563706,3.5057956102e-01,1.2292987421e-01,1.5123277728e-02
14500,0.24578184,3.4560339404e-01,1.1947293827e-01,1.4288391539e-02
14500,0.24592084,3.4026729698e-01,1.1582439522e-01,1.3434461405e-02
14500,0.24605404,3.3473521722e-01,1.1210915039e-01,1.2594876965e-02
14500,0.24618145,3.2891746818e-01,1.0827158429e-01,1.1757289315e-02
14500,0.24630307,3.2241130397e-01,1.0407646651e-01,1.0880661046e-02
14500,0.24641890,3.1522053661e-01,9.9573457850e-02,9.9872526469e-03
14500,0.24652894,3.0748336550e-01,9.4858231115e-02,9.0979802221e-03
14500,0.24663319,2.9855421895e-01,8.9624054617e-02,8.1740082881e-03
14500,0.24673164,2.8886893968e-01,8.4144766411e-02,7.2679848812e-03
14500,0.24682430,2.7804249239e-01,7.8328102558e-02,6.3823341070e-03
14500,0.24691117,2.6676053250e-01,7.2490412923e-02,5.5510832845e-03
14500,0.24699226,2.5376397316e-01,6.6090492839e-02,4.7134530874e-03
14500,0.24706754,2.4128665693e-01,6.0292346628e-02,4.0185307334e-03
14500,0.24713704,2.2769317127e-01,5.4238531381e-02,3.3473482098e-03
14500,0.24720075,2.1458581378e-01,4.8715684221e-02,2.7866295961e-03
14500,0.24725866,2.0384329108e-01,4.4383064434e-02,2.3781486256e-03
14500,0.24731078,1.9106174234e-01,3.9423558527e-02,1.9421518646e-03
14500,0.24735712,1.8169744885e-01,3.6025726873e-02,1.6704209454e-03
14500,0.24739766,1.7275011741e-01,3.2862704943e-02,1.4297643190e-03
14500,0.24743240,1.6552928211e-01,3.0397629827e-02,1.2499319193e-03
14500,0.24746136,1.5903932565e-01,2.8211182780e-02,1.0974421968e-03
14500,0.24748453,1.5364751090e-01,2.6453850530e-02,9.8307553499e-04
14500,0.24750190,1.4953559903e-01,2.5184237650e-02,9.0179773906e-04
14500,0.24751348,1.4783767518e-01,2.4631304637e-02,8.6860099470e-04
14500,0.24751928,1.4735357715e-01,2.4540887742e-02,8.6640461870e-04
14500,0.24752072,1.4609821694e-01,2.4195754866e-02,8.4981062822e-04
14500,0.24752652,1.4618996110e-01,2.4176890241e-02,8.4386259716e-04
14500,0.24753810,1.4231870081e-01,2.2995013375e-02,7.7486353031e-04
14500,0.24755547,1.3964772860e-01,2.2186051872e-02,7.2684003969e-04
14500,0.24757864,1.3413290021e-01,2.0551273095e-02,6.3426713632e-04
14500,0.24760760,1.2871379401e-01,1.9064636997e-02,5.5856358580e-04
14500,0.24764234,1.2248028198e-01,1.7365282068e-02,4.7568971114e-04
14500,0.24768288,1.1545816857e-01,1.5540617957e-02,3.9058925907e-04
14500,0.24772922,1.0698783506e-01,1.3422249822e-02,2.9930245017e-04
14500,0.24778134,9.8664447906e-02,1.1499944046e-02,2.2651569689e-04
14500,0.24783925,8.9483834504e-02,9.5259110767e-03,1.6204281431e-04
14500,0.24790296,8.1065383916e-02,7.8814873893e-03,1.1549457384e-04
14500,0.24797246,7.2395427023e-02,6.2906827126e-03,7.5387494865e-05
14500,0.24804774,6.4276285300e-02,4.9888331061e-03,4.9385327320e-05
14500,0.24812883,5.6498756235e-02,3.8561929308e-03,3.0110675546e-05
14500,0.24821570,4.9258048476e-02,2.9007254473e-03,1.7026613329e-05
14500,0.24830836,4.3455727620e-02,2.2578099606e-03,1.0343832280e-05
14500,0.24840681,3.7557734849e-02,1.6663509669e-03,5.4014359116e-06
14500,0.24851106,3.2428331343e-02,1.2341651303e-03,2.9667309683e-06
14500,0.24862110,2.8183315414e-02,9.2643283352e-04,1.6543409849e-06
14500,0.24873693,2.4408061563e-02,6.8442210825e-04,8.4244227892e-07
14500,0.24885855,2.1066429477e-02,5.0869460233e-04,4.6654617871e-07
14500,0.24898596,1.8485569233e-02,3.8978236630e-04,2.7244640713e-07
14500,0.24911916,1.6021627204e-02,2.8828880656e-04,1.3863181789e-07
14500,0.24925816,1.3973200188e-02,2.1842976076e-04,7.8910809236e-08
14500,0.24940294,1.2156889958e-02,1.6350661800e-04,4.1806764422e-08
14500,0.24955352,1.0690017853e-02,1.2605511058e-04,2.4429451867e-08
14500,0.24970989,9.3807599795e-03,9.6601885300e-05,1.4070482430e-08
14500,0.24987205,8.3191858616e-03,7.5684582041e-05,8.8556867722e-09
15000,0.24500000,3.6846275128e-01,1.3577283615e-01,1.8438599461e-02
15000,0.24516795,3.6427302299e-01,1.3270523525e-01,1.7616161595e-02
15000,0.24533011,3.6003530932e-01,1.2963841286e-01,1.6812786159e-02
15000,0.24548648,3.5554606292e-01,1.2642952751e-01,1.5992675626e-02
15000,0.24563706,3.5082001145e-01,1.2309625491e-01,1.5163152082e-02
15000,0.24578184,3.4587727760e-01,1.1966006211e-01,1.4332123929e-02
15000,0.24592084,3.4080988032e-01,1.1618968373e-01,1.3517388825e-02
15000,0.24605404,3.3514062309e-01,1.1237417192e-01,1.2651695832e-02
15000,0.24618145,3.2929017105e-01,1.0851446829e-01,1.1808593087e-02
15000,0.24630307,3.2278587222e-01,1.0431237656e-01,1.0926994026e-02
15000,0.24641890,3.1584594531e-01,9.9948909296e-02,1.0055682328e-02
15000,0.24652894,3.0838754025e-01,9.5369420424e-02,9.1817966133e-03
15000,0.24663319,2.9975331213e-01,9.0310780132e-02,8.2882639891e-03
15000,0.24673164,2.9019048608e-01,8.4856220356e-02,7.3739384070e-03
15000,0.24682430,2.7957580248e-01,7.9060043974e-02,6.4721687131e-03
15000,0.24691117,2.6830630045e-01,7.3192934023e-02,5.6298629717e-03
