L,rho,E_1st,E_2nd,E_4th,abs_R_1st,R_1st,R_2nd,R_4th,bond_energy_1st,bond_energy_2nd,bond_energy_4th,bond_defect_1st,bond_defect_2nd,bond_defect_4th
1400,0.087,0.50027065,0.25027072,0.06263544,0.99111188,-0.01212783,0.98237547,0.96533475,-1.90687543,3.63620949,13.22253677,0.00319202,0.00001898,0.00000000
1400,0.088,0.50028356,0.25028364,0.06264190,0.99001164,-0.00733331,0.98040661,0.96185702,-1.90470999,3.62795880,13.16264620,0.00336432,0.00002089,0.00000000
1400,0.089,0.50029732,0.25029741,0.06264879,0.98857472,-0.01235693,0.97792490,0.95768341,-1.90257330,3.61982735,13.10376066,0.00351520,0.00002279,0.00000000
1400,0.09,0.50031157,0.25031167,0.06265593,0.98522797,-0.01194329,0.97264838,0.94967967,-1.90036138,3.61141908,13.04300826,0.00369647,0.00002498,0.00000000
1400,0.091,0.50032661,0.25032671,0.06266346,0.98091165,-0.02012805,0.96573962,0.93932174,-1.89816796,3.60309108,12.98297838,0.00386061,0.00002716,0.00000000
1400,0.092,0.50034239,0.25034250,0.06267137,0.97245830,-0.02562260,0.95300837,0.92145672,-1.89590315,3.59450207,12.92121136,0.00405319,0.00002963,0.00000000
1400,0.093,0.50035912,0.25035925,0.06267976,0.95870180,-0.02338977,0.93258517,0.89352689,-1.89351227,3.58544570,12.85623819,0.00430145,0.00003262,0.00000000
1400,0.094,0.50037692,0.25037706,0.06268868,0.94089068,-0.02627056,0.90609269,0.85729914,-1.89109251,3.57629108,12.79071931,0.00455627,0.00003569,0.00000000
1400,0.095,0.50039592,0.25039608,0.06269820,0.91265128,-0.03165400,0.86524341,0.80375932,-1.88859180,3.56684162,12.72325294,0.00484506,0.00003901,0.00000000
1400,0.096,0.50041633,0.25041651,0.06270843,0.87123451,-0.03244486,0.80728299,0.73009886,-1.88592904,3.55679241,12.65168445,0.00520676,0.00004299,0.00000000
1400,0.097,0.50043864,0.25043883,0.06271961,0.82624773,-0.03032175,0.74465113,0.65179607,-1.88318333,3.54644377,12.57817649,0.00560427,0.00004734,0.00000000
1400,0.098,0.50046293,0.25046315,0.06273179,0.77100910,-0.03798931,0.67089930,0.56383516,-1.88042759,3.53607114,12.50469408,0.00599846,0.00005162,0.00000000
1400,0.099,0.50048922,0.25048946,0.06274497,0.70890674,-0.03091358,0.58844162,0.46662969,-1.87744614,3.52486443,12.42552210,0.00649951,0.00005717,0.00000001
1400,0.1,0.50051767,0.25051794,0.06275924,0.64463776,-0.03230119,0.50629893,0.37562214,-1.87448811,3.51376208,12.34731770,0.00698050,0.00006264,0.00000001
1400,0.101,0.50054847,0.25054877,0.06277469,0.58190491,-0.03614073,0.42906413,0.29353266,-1.87152508,3.50265787,12.26933811,0.00745755,0.00006835,0.00000001
1400,0.102,0.50058161,0.25058195,0.06279131,0.52048337,-0.04149968,0.35732285,0.22226862,-1.86854077,3.49149119,12.19116226,0.00793840,0.00007447,0.00000001
1400,0.103,0.50061759,0.25061797,0.06280937,0.46710921,-0.04585926,0.29640157,0.16574192,-1.86555697,3.48034466,12.11338242,0.00841253,0.00008104,0.00000001
1400,0.104,0.50065559,0.25065602,0.06282844,0.41936030,-0.04550815,0.24527693,0.12168636,-1.86249930,3.46894089,12.03406856,0.00891599,0.00008863,0.00000001
1400,0.105,0.50069605,0.25069654,0.06284876,0.37616838,-0.04556779,0.20195485,0.08792634,-1.85940185,3.45740833,11.95413051,0.00943231,0.00009704,0.00000001
1400,0.106,0.50073874,0.25073929,0.06287019,0.33867135,-0.05020477,0.16674996,0.06379857,-1.85635710,3.44609107,11.87594954,0.00991521,0.00010546,0.00000001
1400,0.107,0.50078421,0.25078483,0.06289303,0.30552281,-0.05368118,0.13744299,0.04499764,-1.85325860,3.43459339,11.79678870,0.01041823,0.00011481,0.00000002
1400,0.108,0.50083217,0.25083287,0.06291713,0.27747166,-0.05831677,0.11477566,0.03239771,-1.85015845,3.42310952,11.71799706,0.01091600,0.00012474,0.00000002
1400,0.109,0.50088280,0.25088358,0.06294257,0.25179121,-0.06230604,0.09578876,0.02367829,-1.84700941,3.41146466,11.63837635,0.01143118,0.00013566,0.00000002
1400,0.11,0.50093610,0.25093698,0.06296937,0.23166658,-0.06123548,0.08162685,0.01757769,-1.84376306,3.39948133,11.55673329,0.01198823,0.00014826,0.00000002
1400,0.111,0.50099220,0.25099319,0.06299758,0.21283506,-0.06205819,0.06934821,0.01298336,-1.84052533,3.38755079,11.47573495,0.01253544,0.00016122,0.00000003
1400,0.112,0.50105079,0.25105190,0.06302706,0.19668833,-0.06813594,0.05966180,0.00989905,-1.83733161,3.37580322,11.39626042,0.01305402,0.00017411,0.00000003
1400,0.113,0.50111226,0.25111350,0.06305799,0.18354805,-0.07037941,0.05208889,0.00759778,-1.83405850,3.36378526,11.31524881,0.01360551,0.00018851,0.00000004
1400,0.114,0.50117653,0.25117792,0.06309035,0.17278339,-0.07361850,0.04619443,0.00600734,-1.83077661,3.35175660,11.23445500,0.01415601,0.00020354,0.00000004
1400,0.115,0.50124395,0.25124550,0.06312431,0.16350234,-0.07763934,0.04117167,0.00477103,-1.82748593,3.33971744,11.15388152,0.01470433,0.00021911,0.00000005
1400,0.116,0.50131429,0.25131602,0.06315974,0.15457567,-0.08034724,0.03697950,0.00384734,-1.82415861,3.32756642,11.07285518,0.01526426,0.00023568,0.00000006
1400,0.117,0.50138774,0.25138967,0.06319677,0.14734031,-0.08370683,0.03350654,0.00313348,-1.82081823,3.31539008,10.99195801,0.01582406,0.00025289,0.00000007
1400,0.118,0.50146417,0.25146632,0.06323531,0.14074781,-0.08627915,0.03053592,0.00258191,-1.81744719,3.30312463,10.91076909,0.01639315,0.00027105,0.00000008
1400,0.119,0.50154357,0.25154595,0.06327537,0.13620586,-0.09071204,0.02846782,0.00221949,-1.81410189,3.29097545,10.83064838,0.01694300,0.00028924,0.00000009
1400,0.12,0.50162605,0.25162870,0.06331700,0.13217756,-0.09457590,0.02668376,0.00194004,-1.81072636,3.27873915,10.75025114,0.01750230,0.00030835,0.00000010
1400,0.121,0.50171132,0.25171425,0.06336007,0.12864516,-0.09652433,0.02506935,0.00167291,-1.80730288,3.26635237,10.66917105,0.01807939,0.00032875,0.00000011
1400,0.122,0.50179977,0.25180302,0.06340476,0.12643734,-0.09977160,0.02397612,0.00149044,-1.80390400,3.25407794,10.58913115,0.01863824,0.00034917,0.00000012
1400,0.123,0.50189147,0.25189505,0.06345112,0.12385423,-0.10211896,0.02267637,0.00129067,-1.80046060,3.24166615,10.50850023,0.01921257,0.00037078,0.00000014
1400,0.124,0.50198652,0.25199047,0.06349920,0.12239823,-0.10480502,0.02189601,0.00116595,-1.79702559,3.22930845,10.42852949,0.01977770,0.00039273,0.00000016
1400,0.125,0.50208475,0.25208910,0.06354892,0.12176662,-0.10775876,0.02137781,0.00107602,-1.79358807,3.21696525,10.34895667,0.02033733,0.00041509,0.00000017
1400,0.126,0.50218578,0.25219056,0.06360008,0.12168580,-0.11027216,0.02100833,0.00100825,-1.79012389,3.20455042,10.26923138,0.02090477,0.00043843,0.00000019
1400,0.127,0.50229017,0.25229542,0.06365298,0.12176885,-0.11274101,0.02072703,0.00095106,-1.78666032,3.19216171,10.18998077,0.02146643,0.00046216,0.00000022
1400,0.128,0.50239761,0.25240337,0.06370746,0.12252519,-0.11575183,0.02057231,0.00089962,-1.78319853,3.17980332,10.11122952,0.02202061,0.00048619,0.00000024
1400,0.129,0.50250847,0.25251476,0.06376371,0.12368898,-0.11823824,0.02060131,0.00087154,-1.77972220,3.16741736,10.03261178,0.02257581,0.00051092,0.00000026
1400,0.13,0.50262234,0.25262922,0.06382153,0.12439131,-0.12051742,0.02042754,0.00082630,-1.77624658,3.15505788,9.95446565,0.02312670,0.00053603,0.00000029
1600,0.08,0.50018933,0.25018936,0.06259472,0.99444504,-0.02630701,0.98894435,0.97810354,-1.92110610,3.69066744,13.62130330,0.00223373,0.00000962,0.00000000
1600,0.081,0.50019886,0.25019890,0.06259949,0.99405205,-0.01962882,0.98816578,0.97657555,-1.91913502,3.68309992,13.56552966,0.00236431,0.00001069,0.00000000
1600,0.082,0.50020886,0.25020890,0.06260449,0.99361860,-0.01552382,0.98731567,0.97493260,-1.91714543,3.67546930,13.50940829,0.00249544,0.00001183,0.00000000
1600,0.083,0.50021923,0.25021928,0.06260969,0.99320602,-0.01364765,0.98649904,0.97333340,-1.91514259,3.66779603,13.45309302,0.00262580,0.00001303,0.00000000
1600,0.084,0.50023000,0.25023005,0.06261508,0.99272591,-0.01220821,0.98555572,0.97150806,-1.91311301,3.66002866,13.39620870,0.00276137,0.00001435,0.00000000
1600,0.085,0.50024141,0.25024147,0.06262080,0.99218507,-0.00883956,0.98449428,0.96945921,-1.91104462,3.65212135,13.33842547,0.00290831,0.00001582,0.00000000
1600,0.086,0.50025330,0.25025337,0.06262675,0.99163869,-0.00820094,0.98341561,0.96735779,-1.90896493,3.64417965,13.28051953,0.00305405,0.00001737,0.00000000
1600,0.087,0.50026578,0.25026586,0.06263300,0.99082193,-0.00200755,0.98191047,0.96460092,-1.90682041,3.63599965,13.22101069,0.00322386,0.00001918,0.00000000
1600,0.088,0.50027883,0.25027891,0.06263953,0.98921809,0.00248628,0.97923524,0.96020014,-1.90465214,3.62773848,13.16104819,0.00339814,0.00002112,0.00000000
1600,0.089,0.50029241,0.25029250,0.06264634,0.98704408,-0.00880550,0.97566193,0.95464824,-1.90254752,3.61972909,13.10304730,0.00353213,0.00002289,0.00000000
1600,0.09,0.50030664,0.25030674,0.06265346,0.98317135,-0.01203316,0.96958484,0.94540877,-1.90035539,3.61139622,13.04284137,0.00370294,0.00002501,0.00000000
1600,0.091,0.50032170,0.25032180,0.06266101,0.97644396,-0.01315287,0.95911133,0.93027938,-1.89809997,3.60283280,12.98111475,0.00389831,0.00002741,0.00000000
1600,0.092,0.50033752,0.25033763,0.06266893,0.96513157,-0.01542193,0.94174811,0.90566375,-1.89578847,3.59406670,12.91807451,0.00411386,0.00003000,0.00000000
1600,0.093,0.50035424,0.25035437,0.06267731,0.94517246,-0.01602786,0.91308137,0.86780749,-1.89339264,3.58499150,12.85296426,0.00436473,0.00003288,0.00000000
1600,0.094,0.50037225,0.25037239,0.06268634,0.91811928,-0.01348127,0.87394401,0.81575382,-1.89088234,3.57549431,12.78499331,0.00466526,0.00003621,0.00000000
1600,0.095,0.50039158,0.25039173,0.06269602,0.87934459,-0.01835689,0.81904572,0.74567912,-1.88832594,3.56583447,12.71602608,0.00498185,0.00003959,0.00000000
1600,0.096,0.50041245,0.25041262,0.06270648,0.82899722,-0.01767027,0.75070820,0.66183118,-1.88563051,3.55566203,12.64358103,0.00536059,0.00004351,0.00000000
1600,0.097,0.50043501,0.25043520,0.06271779,0.77366780,-0.02135532,0.67448829,0.56868123,-1.88289159,3.54533922,12.57025997,0.00575365,0.00004757,0.00000000
1600,0.098,0.50045968,0.25045989,0.06273016,0.70474811,-0.02174169,0.58418506,0.46426458,-1.88002471,3.53454796,12.49380851,0.00620379,0.00005209,0.00000000
1600,0.099,0.50048649,0.25048672,0.06274360,0.63867662,-0.02571115,0.50027097,0.37089221,-1.87715809,3.52377369,12.41770337,0.00664757,0.00005683,0.00000001
1600,0.1,0.50051549,0.25051576,0.06275815,0.57363151,-0.03039670,0.41991643,0.28553460,-1.87426107,3.51290135,12.34113447,0.00709899,0.00006193,0.00000001
1600,0.101,0.50054673,0.25054703,0.06277382,0.51482460,-0.03702053,0.35035956,0.21599760,-1.87136933,3.50206534,12.26505329,0.00754046,0.00006723,0.00000001
1600,0.102,0.50058047,0.25058081,0.06279074,0.45644817,-0.04073951,0.28528363,0.15636544,-1.86840844,3.49098739,12.18751458,0.00800973,0.00007331,0.00000001
1600,0.103,0.50061636,0.25061674,0.06280875,0.40633877,-0.04169834,0.23285269,0.11301367,-1.86541642,3.47981114,12.10954158,0.00848630,0.00008001,0.00000001
1600,0.104,0.50065465,0.25065508,0.06282797,0.36257558,-0.04761544,0.18925967,0.07936267,-1.86245532,3.46876833,12.03275001,0.00894109,0.00008689,0.00000001
1600,0.105,0.50069536,0.25069584,0.06284841,0.32440866,-0.04881269,0.15439165,0.05579372,-1.85940582,3.45741510,11.95406694,0.00943406,0.00009509,0.00000001
1600,0.106,0.50073837,0.25073892,0.06287001,0.29341416,-0.05067788,0.12782520,0.03994093,-1.85634815,3.44605089,11.87557642,0.00992484,0.00010393,0.00000001
1600,0.107,0.50078404,0.25078466,0.06289294,0.26405691,-0.05367639,0.10483084,0.02806357,-1.85325874,3.43458772,11.79666448,0.01042340,0.00011340,0.00000001
1600,0.108,0.50083225,0.25083294,0.06291717,0.24052895,-0.05505889,0.08768280,0.02008514,-1.85012552,3.42298207,11.71704807,0.01093737,0.00012386,0.00000002
1600,0.109,0.50088294,0.25088372,0.06294264,0.21918331,-0.05853418,0.07350894,0.01452186,-1.84698161,3.41135698,11.63757386,0.01145055,0.00013490,0.00000002
1600,0.11,0.50093621,0.25093709,0.06296942,0.20018224,-0.06173659,0.06147822,0.01047163,-1.84380162,3.39961866,11.55760074,0.01197478,0.00014675,0.00000002
1600,0.111,0.50099211,0.25099309,0.06299753,0.18509175,-0.06476142,0.05287537,0.00778659,-1.84059281,3.38779475,11.47732751,0.01250782,0.00015946,0.00000003
1600,0.112,0.50105083,0.25105194,0.06302708,0.17253269,-0.06931409,0.04587447,0.00586371,-1.83737056,3.37594235,11.39714570,0.01304044,0.00017280,0.00000003
1600,0.113,0.50111231,0.25111355,0.06305802,0.16241886,-0.07139442,0.04059506,0.00459441,-1.83411390,3.36398479,11.31654177,0.01358492,0.00018710,0.00000004
1600,0.114,0.50117683,0.25117822,0.06309050,0.15278165,-0.07391734,0.03587489,0.00356010,-1.83083196,3.35195578,11.23574330,0.01413530,0.00020213,0.00000004
1600,0.115,0.50124414,0.25124569,0.06312440,0.14507646,-0.07673629,0.03236481,0.00290970,-1.82752134,3.33984370,11.15468219,0.01469346,0.00021806,0.00000005
1600,0.116,0.50131437,0.25131610,0.06315978,0.13837614,-0.07957001,0.02922681,0.00233293,-1.82419637,3.32770117,11.07371191,0.01525248,0.00023463,0.00000006
1600,0.117,0.50138764,0.25138957,0.06319672,0.13258072,-0.08350992,0.02672161,0.00192349,-1.82086110,3.31554328,10.99293504,0.01580996,0.00025178,0.00000007
1600,0.118,0.50146387,0.25146601,0.06323516,0.12748371,-0.08652728,0.02471547,0.00166151,-1.81750431,3.30332960,10.91208789,0.01637257,0.00026978,0.00000007
1600,0.119,0.50154299,0.25154537,0.06327508,0.12317645,-0.08896724,0.02296849,0.00141380,-1.81411241,3.29101101,10.83084807,0.01694576,0.00028875,0.00000009
1600,0.12,0.50162555,0.25162820,0.06331675,0.11988983,-0.09110068,0.02163047,0.00123366,-1.81070645,3.27866471,10.74973234,0.01751960,0.00030844,0.00000010
1600,0.121,0.50171110,0.25171403,0.06335996,0.11783459,-0.09442379,0.02075780,0.00111465,-1.80730279,3.26634992,10.66912722,0.01808611,0.00032853,0.00000011
1600,0.122,0.50179974,0.25180298,0.06340474,0.11686199,-0.09829498,0.01999373,0.00098903,-1.80391022,3.25409826,10.58923600,0.01864221,0.00034886,0.00000012
1600,0.123,0.50189133,0.25189491,0.06345105,0.11562052,-0.10065297,0.01935617,0.00090395,-1.80047147,3.24170339,10.50871703,0.01921459,0.00037045,0.00000014
1600,0.124,0.50198643,0.25199037,0.06349915,0.11540285,-0.10334591,0.01903226,0.00085263,-1.79702818,3.22931597,10.42855542,0.01978416,0.00039262,0.00000016
1600,0.125,0.50208442,0.25208877,0.06354875,0.11633017,-0.10695928,0.01890159,0.00079698,-1.79359921,3.21700355,10.34918151,0.02033974,0.00041484,0.00000017
1600,0.126,0.50218546,0.25219024,0.06359992,0.11661882,-0.10967115,0.01870607,0.00075253,-1.79014686,3.20463097,10.26972633,0.02090164,0.00043795,0.00000019
1600,0.127,0.50228970,0.25229495,0.06365274,0.11782082,-0.11229413,0.01871569,0.00072886,-1.78667501,3.19221262,10.19028581,0.02146665,0.00046185,0.00000022
1600,0.128,0.50239684,0.25240259,0.06370707,0.11917187,-0.11512872,0.01873780,0.00069354,-1.78321601,3.17986419,10.11159794,0.02201938,0.00048584,0.00000024
1600,0.129,0.50250754,0.25251383,0.06376324,0.12053374,-0.11771353,0.01877482,0.00066629,-1.77973525,3.16746222,10.03287574,0.02257788,0.00051069,0.00000026
1600,0.13,0.50262118,0.25262805,0.06382094,0.12200953,-0.11998877,0.01880232,0.00063801,-1.77624409,3.15504757,9.95438187,0.02313635,0.00053618,0.00000029
2000,0.08,0.50018368,0.25018372,0.06259189,0.99446222,-0.03168369,0.98897855,0.97817130,-1.92111492,3.69070120,13.62155120,0.00222474,0.00000959,0.00000000
2000,0.081,0.50019310,0.25019314,0.06259661,0.99415117,-0.03971083,0.98836281,0.97696485,-1.91921161,3.68339375,13.56769212,0.00232118,0.00001049,0.00000000
2000,0.082,0.50020289,0.25020293,0.06260151,0.99376047,-0.03721934,0.98758936,0.97544918,-1.91723586,3.67581589,13.51195371,0.00244586,0.00001158,0.00000000
2000,0.083,0.50021315,0.25021320,0.06260664,0.99339049,-0.04268645,0.98685769,0.97401838,-1.91527340,3.66829691,13.45676463,0.00255600,0.00001267,0.00000000
2000,0.084,0.50022392,0.25022397,0.06261203,0.99280206,-0.02857163,0.98570907,0.97181552,-1.91318453,3.66030211,13.39820764,0.00272144,0.00001414,0.00000000
2000,0.085,0.50023523,0.25023529,0.06261770,0.99222654,-0.02495827,0.98460457,0.96973229,-1.91111868,3.65240425,13.34048982,0.00286730,0.00001559,0.00000000
2000,0.086,0.50024699,0.25024705,0.06262359,0.99142893,-0.02911852,0.98323177,0.96731610,-1.90906804,3.64457314,13.28338511,0.00299808,0.00001704,0.00000000
2000,0.087,0.50025918,0.25025925,0.06262969,0.99035952,-0.02340684,0.98132642,0.96396041,-1.90693277,3.63642789,13.22412145,0.00316423,0.00001880,0.00000000
2000,0.088,0.50027203,0.25027211,0.06263613,0.98755093,-0.02485128,0.97690889,0.95733690,-1.90480039,3.62830295,13.16514014,0.00332068,0.00002059,0.00000000
2000,0.089,0.50028553,0.25028561,0.06264289,0.98264973,-0.02400288,0.96944893,0.94658350,-1.90261475,3.61998448,13.10488999,0.00349620,0.00002258,0.00000000
2000,0.09,0.50029980,0.25029989,0.06265004,0.97553202,-0.01855706,0.95825070,0.93037071,-1.90035390,3.61138981,13.04278414,0.00370188,0.00002488,0.00000000
2000,0.091,0.50031488,0.25031498,0.06265759,0.96172080,-0.02397366,0.93752044,0.90154143,-1.89809954,3.60282981,12.98107335,0.00389651,0.00002712,0.00000000
2000,0.092,0.50033088,0.25033099,0.06266560,0.93955500,-0.02080793,0.90578074,0.85960755,-1.89571367,3.59378095,12.91598947,0.00414947,0.00002983,0.00000000
2000,0.093,0.50034798,0.25034810,0.06267417,0.90614260,-0.02577455,0.85791327,0.79694402,-1.89329340,3.58461229,12.85019647,0.00441229,0.00003251,0.00000000
2000,0.094,0.50036643,0.25036656,0.06268342,0.85871212,-0.02958088,0.79146993,0.71304892,-1.89076680,3.57505193,12.78175222,0.00472140,0.00003546,0.00000000
2000,0.095,0.50038633,0.25038648,0.06269339,0.80195693,-0.02730098,0.71456000,0.61917311,-1.88811122,3.56501614,12.71008429,0.00508779,0.00003886,0.00000000
2000,0.096,0.50040802,0.25040819,0.06270426,0.73721133,-0.03637925,0.62712685,0.51405259,-1.88546872,3.55504212,12.63903372,0.00544040,0.00004200,0.00000000
2000,0.097,0.50043143,0.25043161,0.06271599,0.66743897,-0.03330113,0.53580268,0.40985622,-1.88265999,3.54445492,12.56381783,0.00586854,0.00004595,0.00000000
2000,0.098,0.50045694,0.25045715,0.06272878,0.59282889,-0.03622195,0.44497366,0.31364344,-1.87984741,3.53386799,12.48881311,0.00629154,0.00004994,0.00000000
2000,0.099,0.50048460,0.25048484,0.06274265,0.52437313,-0.03955527,0.36306470,0.22984925,-1.87701710,3.52323016,12.41367248,0.00671625,0.00005428,0.00000000
2000,0.1,0.50051441,0.25051468,0.06275760,0.46435879,-0.04237706,0.29494550,0.16592880,-1.87417105,3.51254964,12.33846235,0.00714216,0.00005906,0.00000000
2000,0.101,0.50054611,0.25054641,0.06277350,0.41026431,-0.03996227,0.23625515,0.11525471,-1.87123273,3.50154025,12.26118110,0.00760665,0.00006485,0.00000001
2000,0.102,0.50058016,0.25058050,0.06279059,0.36231719,-0.04496860,0.18997619,0.08049958,-1.86834931,3.49075366,12.18570381,0.00803696,0.00007064,0.00000001
2000,0.103,0.50061620,0.25061658,0.06280867,0.32277208,-0.04564571,0.15295039,0.05521836,-1.86538922,3.47969820,12.10859603,0.00849866,0.00007747,0.00000001
2000,0.104,0.50065472,0.25065515,0.06282801,0.28825560,-0.04824477,0.12349464,0.03763667,-1.86241355,3.46860271,12.03146142,0.00896158,0.00008485,0.00000001
2000,0.105,0.50069539,0.25069587,0.06284842,0.25998642,-0.04983720,0.10123980,0.02601087,-1.85940108,3.45738863,11.95376134,0.00943527,0.00009301,0.00000001
2000,0.106,0.50073842,0.25073897,0.06287003,0.23332209,-0.05279342,0.08246758,0.01782505,-1.85635127,3.44605422,11.87548547,0.00992155,0.00010190,0.00000001
2000,0.107,0.50078407,0.25078469,0.06289296,0.21145449,-0.05578654,0.06802967,0.01247460,-1.85328069,3.43466177,11.79707292,0.01041102,0.00011142,0.00000001
2000,0.108,0.50083207,0.25083276,0.06291708,0.19367157,-0.05810539,0.05742105,0.00912062,-1.85015921,3.42310040,11.71777104,0.01092012,0.00012197,0.00000002
2000,0.109,0.50088272,0.25088350,0.06294253,0.17696682,-0.06082865,0.04840659,0.00663944,-1.84701034,3.41145732,11.63817918,0.01143546,0.00013320,0.00000002
2000,0.11,0.50093584,0.25093672,0.06296924,0.16370265,-0.06347947,0.04149409,0.00492433,-1.84381771,3.39967291,11.55790068,0.01196682,0.00014539,0.00000002
2000,0.111,0.50099180,0.25099278,0.06299738,0.15380802,-0.06627998,0.03633844,0.00372723,-1.84061707,3.38787957,11.47784135,0.01249569,0.00015812,0.00000003
2000,0.112,0.50105060,0.25105170,0.06302696,0.14429814,-0.06913362,0.03213045,0.00293657,-1.83738551,3.37599325,11.39743503,0.01303385,0.00017170,0.00000003
2000,0.113,0.50111209,0.25111333,0.06305791,0.13635663,-0.07194163,0.02866986,0.00233634,-1.83412085,3.36400642,11.31663521,0.01358147,0.00018613,0.00000004
2000,0.114,0.50117661,0.25117800,0.06309039,0.12870350,-0.07578040,0.02558637,0.00186109,-1.83084425,3.35199721,11.23597299,0.01412813,0.00020112,0.00000004
2000,0.115,0.50124395,0.25124550,0.06312430,0.12256032,-0.07841152,0.02309002,0.00150482,-1.82754023,3.33990928,11.15507417,0.01468282,0.00021697,0.00000005
2000,0.116,0.50131407,0.25131580,0.06315963,0.11798030,-0.08111681,0.02131310,0.00123805,-1.82421190,3.32775466,11.07402556,0.01524378,0.00023365,0.00000006
2000,0.117,0.50138747,0.25138940,0.06319663,0.11461043,-0.08407818,0.01972360,0.00102957,-1.82086586,3.31555760,10.99299028,0.01580719,0.00025103,0.00000006
2000,0.118,0.50146367,0.25146582,0.06323506,0.11186058,-0.08746049,0.01870875,0.00091486,-1.81751669,3.30337179,10.91232973,0.01636497,0.00026891,0.00000007
2000,0.119,0.50154311,0.25154549,0.06327514,0.10978900,-0.09017656,0.01787630,0.00081610,-1.81413722,3.29109843,10.83138935,0.01693248,0.00028773,0.00000008
2000,0.12,0.50162534,0.25162798,0.06331664,0.10850133,-0.09259446,0.01729671,0.00074076,-1.81073327,3.27875942,10.75032165,0.01750646,0.00030745,0.00000010
2000,0.121,0.50171081,0.25171374,0.06335981,0.10801986,-0.09586692,0.01684896,0.00067734,-1.80733848,3.26647656,10.66992357,0.01806931,0.00032741,0.00000011
2000,0.122,0.50179941,0.25180265,0.06340458,0.10749088,-0.09846328,0.01636307,0.00061283,-1.80391181,3.25410173,10.58922918,0.01864167,0.00034836,0.00000012
2000,0.123,0.50189106,0.25189464,0.06345091,0.10870279,-0.10189304,0.01634366,0.00057875,-1.80050297,3.24181471,10.50941127,0.01919965,0.00036943,0.00000014
2000,0.124,0.50198599,0.25198994,0.06349893,0.10965204,-0.10469847,0.01628549,0.00055301,-1.79706258,3.22943750,10.42931297,0.01976703,0.00039149,0.00000015
2000,0.125,0.50208411,0.25208846,0.06354859,0.11115168,-0.10762640,0.01632950,0.00052720,-1.79361613,3.21706226,10.34953363,0.02033144,0.00041408,0.00000017
2000,0.126,0.50218516,0.25218994,0.06359977,0.11267815,-0.11020360,0.01641862,0.00051339,-1.79015288,3.20465063,10.26982815,0.02089795,0.00043741,0.00000019
2000,0.127,0.50228929,0.25229453,0.06365253,0.11453354,-0.11277012,0.01659676,0.00050474,-1.78668869,3.19225965,10.19056228,0.02145950,0.00046116,0.00000021
2000,0.128,0.50239691,0.25240266,0.06370710,0.11619019,-0.11503799,0.01670851,0.00048804,-1.78321425,3.17985610,10.11152368,0.02202003,0.00048550,0.00000024
2000,0.129,0.50250753,0.25251382,0.06376323,0.11858472,-0.11785128,0.01701141,0.00048196,-1.77975372,3.16752624,10.03325953,0.02256879,0.00050993,0.00000026
2000,0.13,0.50262147,0.25262835,0.06382108,0.12130106,-0.12090510,0.01744279,0.00048553,-1.77628620,3.15519548,9.95529408,0.02311460,0.00053484,0.00000029
2400,0.08,0.50017984,0.25017987,0.06258997,0.99434535,-0.00742232,0.98874612,0.97771161,-1.92100905,3.69029445,13.61854849,0.00227821,0.00000984,0.00000000
2400,0.081,0.50018919,0.25018922,0.06259465,0.99397198,-0.00672003,0.98800737,0.97626529,-1.91906061,3.68281414,13.56342195,0.00239715,0.00001085,0.00000000
2400,0.082,0.50019892,0.25019896,0.06259952,0.99355140,-0.00026494,0.98717465,0.97463300,-1.91705852,3.67513587,13.50695452,0.00253497,0.00001204,0.00000000
2400,0.083,0.50020923,0.25020927,0.06260468,0.99311406,-0.00020918,0.98631297,0.97295816,-1.91505742,3.66746960,13.45069546,0.00266383,0.00001325,0.00000000
